,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,74144.0
2011-01-02,75297.8
2011-01-03,77981.6
2011-01-04,80947.1
2011-01-05,84721.7
2011-01-06,85160.0
2011-01-07,80920.1
2011-01-08,80944.4
2011-01-09,80449.4
2011-01-10,80237.0
2011-01-11,85673.0
2011-01-12,87891.5
2011-01-13,87167.9
2011-01-14,89492.6
2011-01-15,88806.8
2011-01-16,84429.2
2011-01-17,84043.1
2011-01-18,91064.9
2011-01-19,94218.5
2011-01-20,95845.7
2011-01-21,97003.1
2011-01-22,97872.5
2011-01-23,93886.4
2011-01-24,89767.1
2011-01-25,96972.5
2011-01-26,101799.2
2011-01-27,102130.4
2011-01-28,100755.2
2011-01-29,98562.8
2011-01-30,91422.2
2011-01-31,86014.1
2011-02-01,90690.5
2011-02-02,90947.9
2011-02-03,91006.4
2011-02-04,92168.3
2011-02-05,94871.9
2011-02-06,92470.7
2011-02-07,90819.2
2011-02-08,94357.1
2011-02-09,94847.6
2011-02-10,95978.0
2011-02-11,96816.8
2011-02-12,95808.8
2011-02-13,90788.6
2011-02-14,87932.9
2011-02-15,92792.9
2011-02-16,89660.9
2011-02-17,90075.8
2011-02-18,89027.3
2011-02-19,89215.4
2011-02-20,84709.1
2011-02-21,82552.7
2011-02-22,82334.9
2011-02-23,82025.3
2011-02-24,88363.1
2011-02-25,86519.0
2011-02-26,83680.4
2011-02-27,80059.7
2011-02-28,77101.4
2011-03-01,84427.4
2011-03-02,84272.6
2011-03-03,84399.5
2011-03-04,84810.8
2011-03-05,86609.0
2011-03-06,82605.8
2011-03-07,80282.0
2011-03-08,81284.6
2011-03-09,86434.4
2011-03-10,87516.2
2011-03-11,88920.2
2011-03-12,87752.0
2011-03-13,83571.5
2011-03-14,81059.6
2011-03-15,87518.9
2011-03-16,88877.0
2011-03-17,88141.7
2011-03-18,88775.3
2011-03-19,86969.0
2011-03-20,81551.0
2011-03-21,78122.0
2011-03-22,82870.4
2011-03-23,82810.1
2011-03-24,81988.4
2011-03-25,81277.4
2011-03-26,78744.8
2011-03-27,75067.4
2011-03-28,70594.4
2011-03-29,78032.9
2011-03-30,77957.3
2011-03-31,77815.1
2011-04-01,79242.5
2011-04-02,79364.9
2011-04-03,75319.4
2011-04-04,70916.6
2011-04-05,75516.5
2011-04-06,77159.0
2011-04-07,73236.8
2011-04-08,75176.3
2011-04-09,75936.8
2011-04-10,74398.7
2011-04-11,70432.4
2011-04-12,75625.4
2011-04-13,77176.1
2011-04-14,77459.6
2011-04-15,76990.7
2011-04-16,75056.6
2011-04-17,69068.9
2011-04-18,66214.1
2011-04-19,71884.1
2011-04-20,71699.6
2011-04-21,71302.7
2011-04-22,70736.6
2011-04-23,71407.1
2011-04-24,67614.5
2011-04-25,65312.3
2011-04-26,70564.7
2011-04-27,71047.1
2011-04-28,71833.7
2011-04-29,70895.0
2011-04-30,71756.3
2011-05-01,66035.9
2011-05-02,65136.8
2011-05-03,64631.9
2011-05-04,70438.7
2011-05-05,68541.5
2011-05-06,67738.7
2011-05-07,67495.7
2011-05-08,61704.2
2011-05-09,60633.2
2011-05-10,63299.0
2011-05-11,69163.4
2011-05-12,69013.1
2011-05-13,67634.3
2011-05-14,65719.1
2011-05-15,62012.9
2011-05-16,60474.8
2011-05-17,65832.5
2011-05-18,66767.6
2011-05-19,66060.2
2011-05-20,66353.6
2011-05-21,67856.6
2011-05-22,64483.4
2011-05-23,63169.4
2011-05-24,68841.2
2011-05-25,69030.2
2011-05-26,68320.1
2011-05-27,68257.1
2011-05-28,67655.9
2011-05-29,64839.8
2011-05-30,62683.4
2011-05-31,67766.6
2011-06-01,69609.8
2011-06-02,70158.8
2011-06-03,69252.5
2011-06-04,73357.4
2011-06-05,68502.8
2011-06-06,65897.3
2011-06-07,69727.7
2011-06-08,71651.9
2011-06-09,72251.3
2011-06-10,73174.7
2011-06-11,75071.0
2011-06-12,70331.6
2011-06-13,71525.9
2011-06-14,73289.0
2011-06-15,80261.3
2011-06-16,83918.0
2011-06-17,83362.7
2011-06-18,79555.7
2011-06-19,71525.9
2011-06-20,69345.2
2011-06-21,74887.4
2011-06-22,79286.6
2011-06-23,75690.2
2011-06-24,74477.9
2011-06-25,73425.8
2011-06-26,69760.1
2011-06-27,68118.5
2011-06-28,73258.4
2011-06-29,74852.3
2011-06-30,75673.1
2011-07-01,75602.0
2011-07-02,72785.0
2011-07-03,71044.4
2011-07-04,71308.1
2011-07-05,77537.0
2011-07-06,79216.4
2011-07-07,80143.4
2011-07-08,80606.9
2011-07-09,81145.1
2011-07-10,78249.8
2011-07-11,78465.8
2011-07-12,83867.6
2011-07-13,84089.0
2011-07-14,82123.4
2011-07-15,84607.4
2011-07-16,82335.8
2011-07-17,78793.4
2011-07-18,78250.7
2011-07-19,84087.2
2011-07-20,86651.3
2011-07-21,84840.5
2011-07-22,85387.7
2011-07-23,83675.0
2011-07-24,77876.3
2011-07-25,76773.8
2011-07-26,83864.0
2011-07-27,86675.6
2011-07-28,88328.9
2011-07-29,89491.7
2011-07-30,90122.6
2011-07-31,85555.1
2011-08-01,86307.5
2011-08-02,90373.7
2011-08-03,89988.5
2011-08-04,91180.1
2011-08-05,92644.4
2011-08-06,92997.2
2011-08-07,87181.4
2011-08-08,86112.2
2011-08-09,92908.1
2011-08-10,93046.7
2011-08-11,94070.9
2011-08-12,94652.3
2011-08-13,94291.4
2011-08-14,88803.2
2011-08-15,86288.6
2011-08-16,93103.4
2011-08-17,92151.2
2011-08-18,86427.2
2011-08-19,83185.4
2011-08-20,83198.9
2011-08-21,76285.1
2011-08-22,73929.8
2011-08-23,76446.2
2011-08-24,73668.8
2011-08-25,71394.5
2011-08-26,69680.0
2011-08-27,70500.8
2011-08-28,70320.8
2011-08-29,69500.9
2011-08-30,75933.2
2011-08-31,77109.5
2011-09-01,78464.0
2011-09-02,77075.3
2011-09-03,78106.7
2011-09-04,73589.6
2011-09-05,73544.6
2011-09-06,75714.5
2011-09-07,75486.8
2011-09-08,74747.9
2011-09-09,73801.1
2011-09-10,72180.2
2011-09-11,69356.9
2011-09-12,68639.6
2011-09-13,73359.2
2011-09-14,72892.1
2011-09-15,72787.7
2011-09-16,70913.9
2011-09-17,70491.8
2011-09-18,67773.8
2011-09-19,66915.2
2011-09-20,71894.0
2011-09-21,73533.8
2011-09-22,73425.8
2011-09-23,73119.8
2011-09-24,72959.6
2011-09-25,69653.9
2011-09-26,68610.8
2011-09-27,73379.9
2011-09-28,73964.0
2011-09-29,74597.6
2011-09-30,72943.4
2011-10-01,72606.8
2011-10-02,69829.4
2011-10-03,68453.3
2011-10-04,73506.8
2011-10-05,77355.2
2011-10-06,81202.7
2011-10-07,83671.4
2011-10-08,86608.1
2011-10-09,82558.1
2011-10-10,80906.6
2011-10-11,86150.0
2011-10-12,85403.9
2011-10-13,85533.5
2011-10-14,85317.5
2011-10-15,87740.3
2011-10-16,81946.1
2011-10-17,80435.9
2011-10-18,84971.0
2011-10-19,85217.6
2011-10-20,83936.9
2011-10-21,84138.5
2011-10-22,85271.6
2011-10-23,79159.7
2011-10-24,76850.3
2011-10-25,83099.0
2011-10-26,83504.9
2011-10-27,82959.5
2011-10-28,83111.6
2011-10-29,83927.0
2011-10-30,82100.0
2011-10-31,80219.9
2011-11-01,84241.1
2011-11-02,85374.2
2011-11-03,86350.7
2011-11-04,81181.1
2011-11-05,80540.3
2011-11-06,79410.8
2011-11-07,78957.2
2011-11-08,82533.8
2011-11-09,81771.5
2011-11-10,80867.0
2011-11-11,80591.6
2011-11-12,79262.3
2011-11-13,76383.2
2011-11-14,72558.2
2011-11-15,76700.0
2011-11-16,80388.2
2011-11-17,80966.0
2011-11-18,83033.3
2011-11-19,84361.7
2011-11-20,81142.4
2011-11-21,78783.5
2011-11-22,84477.8
2011-11-23,85307.6
2011-11-24,87309.2
2011-11-25,87220.1
2011-11-26,87267.8
2011-11-27,82358.3
2011-11-28,81860.6
2011-11-29,87664.7
2011-11-30,87347.0
2011-12-01,88205.6
2011-12-02,88401.8
2011-12-03,87551.3
2011-12-04,83950.4
2011-12-05,80746.4
2011-12-06,88874.3
2011-12-07,88524.2
2011-12-08,89524.1
2011-12-09,87049.1
2011-12-10,87356.9
2011-12-11,85118.6
2011-12-12,83020.7
2011-12-13,89818.4
2011-12-14,91031.6
2011-12-15,92820.8
2011-12-16,92215.1
2011-12-17,92108.9
2011-12-18,88715.9
2011-12-19,86507.3
2011-12-20,93267.2
2011-12-21,93533.6
2011-12-22,92310.5
2011-12-23,88869.8
2011-12-24,87527.0
2011-12-25,83930.6
2011-12-26,80654.6
2011-12-27,88358.6
2011-12-28,87970.7
2011-12-29,88614.2
2011-12-30,87146.3
2011-12-31,87878.0
2012-01-01,80837.3
2012-01-02,80839.28
2012-01-03,80957.36
2012-01-04,82975.61
2012-01-05,83768.87
2012-01-06,84854.0
2012-01-07,83641.61
2012-01-08,84400.04
2012-01-09,83581.94
2012-01-10,84587.6
2012-01-11,90131.6
2012-01-12,95235.95
2012-01-13,96932.09
2012-01-14,97264.46
2012-01-15,91598.78
2012-01-16,90219.62
2012-01-17,97183.01000000001
2012-01-18,98430.59
2012-01-19,98810.75
2012-01-20,101059.67
2012-01-21,101521.01000000001
2012-01-22,96301.55
2012-01-23,94285.64
2012-01-24,100017.11
2012-01-25,101381.15
2012-01-26,101160.02
2012-01-27,101763.74
2012-01-28,101295.92
2012-01-29,96933.98000000001
2012-01-30,94680.92
2012-01-31,100964.81
2012-02-01,101916.65
2012-02-02,101353.79000000001
2012-02-03,100479.44
2012-02-04,99359.03
2012-02-05,95547.89
2012-02-06,92417.87
2012-02-07,97279.22
2012-02-08,97615.91
2012-02-09,96569.66
2012-02-10,97804.1
2012-02-11,97994.18
2012-02-12,93633.68
2012-02-13,92779.76
2012-02-14,97335.29000000001
2012-02-15,100660.79000000001
2012-02-16,101000.09
2012-02-17,102623.78
2012-02-18,102660.23
2012-02-19,98764.04000000001
2012-02-20,95846.51
2012-02-21,101254.07
2012-02-22,101349.29000000001
2012-02-23,97204.43
2012-02-24,102253.61
2012-02-25,101719.1
2012-02-26,98504.84
2012-02-27,96267.17
2012-02-28,101246.24
2012-02-29,103250.54000000001
2012-03-01,102375.56
2012-03-02,102294.65
2012-03-03,101378.18
2012-03-04,98084.0
2012-03-05,92658.08
2012-03-06,91987.4
2012-03-07,90464.95999999999
2012-03-08,98557.04000000001
2012-03-09,97749.92
2012-03-10,95235.32
2012-03-11,89339.6
2012-03-12,86834.45
2012-03-13,91910.36
2012-03-14,91803.89
2012-03-15,88616.9
2012-03-16,87312.17
2012-03-17,88154.93
2012-03-18,88553.0
2012-03-19,85083.5
2012-03-20,89455.7
2012-03-21,91313.84
2012-03-22,90604.91
2012-03-23,89755.04000000001
2012-03-24,89431.04000000001
2012-03-25,85454.48
2012-03-26,78645.44
2012-03-27,87234.14
2012-03-28,85812.59
2012-03-29,86370.23
2012-03-30,86758.31
2012-03-31,84772.55
2012-04-01,80552.99
2012-04-02,79558.94
2012-04-03,83750.06
2012-04-04,83907.65
2012-04-05,85146.5
2012-04-06,86574.98
2012-04-07,86885.03
2012-04-08,83289.08
2012-04-09,81440.57
2012-04-10,85758.14
2012-04-11,86202.74
2012-04-12,86756.51
2012-04-13,84200.06
2012-04-14,82993.07
2012-04-15,78601.16
2012-04-16,77995.19
2012-04-17,80845.31
2012-04-18,81106.31
2012-04-19,80450.66
2012-04-20,78281.57
2012-04-21,78899.06
2012-04-22,76189.61
2012-04-23,73258.85
2012-04-24,76467.53
2012-04-25,75879.47
2012-04-26,73489.61
2012-04-27,72290.27
2012-04-28,71219.9
2012-04-29,68631.23
2012-04-30,67016.99
2012-05-01,65547.38
2012-05-02,70273.19
2012-05-03,71230.07
2012-05-04,69931.55
2012-05-05,69280.67
2012-05-06,69672.17
2012-05-07,66744.92
2012-05-08,64425.619999999995
2012-05-09,70383.8
2012-05-10,71232.14
2012-05-11,72796.61
2012-05-12,73381.43
2012-05-13,69907.61
2012-05-14,66674.99
2012-05-15,70845.68
2012-05-16,70684.85
2012-05-17,69622.76
2012-05-18,68014.82
2012-05-19,67947.86
2012-05-20,66363.86
2012-05-21,64699.94
2012-05-22,69438.44
2012-05-23,70330.52
2012-05-24,70404.32
2012-05-25,70903.01
2012-05-26,71595.11
2012-05-27,67615.49
2012-05-28,64551.979999999996
2012-05-29,69944.24
2012-05-30,69762.26
2012-05-31,70946.48
2012-06-01,71408.18
2012-06-02,72267.05
2012-06-03,68641.94
2012-06-04,66937.88
2012-06-05,72207.83
2012-06-06,71770.07
2012-06-07,72308.09
2012-06-08,74118.53
2012-06-09,75260.27
2012-06-10,71033.6
2012-06-11,67025.36
2012-06-12,66948.59
2012-06-13,73608.5
2012-06-14,73619.93
2012-06-15,74234.9
2012-06-16,73509.77
2012-06-17,68746.97
2012-06-18,66886.49
2012-06-19,72297.02
2012-06-20,73280.54
2012-06-21,75587.06
2012-06-22,74808.02
2012-06-23,73397.09
2012-06-24,70935.68
2012-06-25,67801.61
2012-06-26,72599.15
2012-06-27,73905.14
2012-06-28,72647.93
2012-06-29,73283.51
2012-06-30,74006.3
2012-07-01,71794.1
2012-07-02,69644.54
2012-07-03,74151.11
2012-07-04,74388.8
2012-07-05,76228.94
2012-07-06,77415.14
2012-07-07,77222.99
2012-07-08,75523.61
2012-07-09,74863.28
2012-07-10,79172.48
2012-07-11,83249.66
2012-07-12,86330.0
2012-07-13,86092.04000000001
2012-07-14,85767.14
2012-07-15,81991.28
2012-07-16,80783.84
2012-07-17,85698.47
2012-07-18,85741.22
2012-07-19,87691.43
2012-07-20,90033.95
2012-07-21,91299.17
2012-07-22,86591.9
2012-07-23,82644.23
2012-07-24,88474.88
2012-07-25,88596.2
2012-07-26,89877.26
2012-07-27,93885.59
2012-07-28,97572.17
2012-07-29,91020.26
2012-07-30,87147.11
2012-07-31,94497.95
2012-08-01,94670.57
2012-08-02,87975.65
2012-08-03,86934.71
2012-08-04,83766.44
2012-08-05,77018.42
2012-08-06,72904.34
2012-08-07,79802.12
2012-08-08,78472.91
2012-08-09,78897.17
2012-08-10,79283.09
2012-08-11,80241.23
2012-08-12,76825.64
2012-08-13,73504.82
2012-08-14,80316.56
2012-08-15,80369.84
2012-08-16,79776.92
2012-08-17,77485.52
2012-08-18,76050.74
2012-08-19,69627.89
2012-08-20,66620.81
2012-08-21,72611.48
2012-08-22,72114.32
2012-08-23,69568.58
2012-08-24,73142.75
2012-08-25,70850.9
2012-08-26,68344.58
2012-08-27,67534.58
2012-08-28,70840.19
2012-08-29,73164.62
2012-08-30,75687.05
2012-08-31,73444.7
2012-09-01,73558.73
2012-09-02,69098.87
2012-09-03,66870.56
2012-09-04,71001.56
2012-09-05,71552.45
2012-09-06,70757.48
2012-09-07,70070.69
2012-09-08,68361.41
2012-09-09,64944.020000000004
2012-09-10,63858.89
2012-09-11,68816.36
2012-09-12,70548.32
2012-09-13,71616.71
2012-09-14,71499.17
2012-09-15,71525.99
2012-09-16,68165.48
2012-09-17,66658.88
2012-09-18,71805.62
2012-09-19,72640.1
2012-09-20,72333.38
2012-09-21,71481.08
2012-09-22,70729.58
2012-09-23,68409.56
2012-09-24,66708.29
2012-09-25,70996.88
2012-09-26,72586.19
2012-09-27,73121.6
2012-09-28,73535.96
2012-09-29,73903.34
2012-09-30,71482.88
2012-10-01,69539.24
2012-10-02,76633.13
2012-10-03,74303.48
2012-10-04,78878.72
2012-10-05,78947.57
2012-10-06,77589.74
2012-10-07,72920.81
2012-10-08,72121.61
2012-10-09,75468.26
2012-10-10,75811.7
2012-10-11,76574.09
2012-10-12,76317.05
2012-10-13,77952.35
2012-10-14,77629.43
2012-10-15,74663.21
2012-10-16,81458.39
2012-10-17,86160.8
2012-10-18,87919.76
2012-10-19,86501.99
2012-10-20,84222.65
2012-10-21,80642.36
2012-10-22,79168.07
2012-10-23,86237.03
2012-10-24,87302.9
2012-10-25,88116.59
2012-10-26,90013.25
2012-10-27,90265.16
2012-10-28,85686.5
2012-10-29,83837.0
2012-10-30,89271.29000000001
2012-10-31,91495.91
2012-11-01,93285.02
2012-11-02,91665.47
2012-11-03,85602.70999999999
2012-11-04,87327.83
2012-11-05,86772.08
2012-11-06,94383.02
2012-11-07,95722.58
2012-11-08,95829.95
2012-11-09,98300.9
2012-11-10,97788.26
2012-11-11,94217.33
2012-11-12,92118.62
2012-11-13,97597.82
2012-11-14,97761.8
2012-11-15,98186.42
2012-11-16,99035.3
2012-11-17,99017.03
2012-11-18,93735.47
2012-11-19,91777.34
2012-11-20,97488.65
2012-11-21,98157.98000000001
2012-11-22,99627.86
2012-11-23,100750.52
2012-11-24,102158.21
2012-11-25,98859.08
2012-11-26,95498.03
2012-11-27,100371.26000000001
2012-11-28,101062.37
2012-11-29,101065.7
2012-11-30,100672.76000000001
2013-01-01,99815.78
2013-02-01,94879.73
2013-03-01,92076.14
2013-04-01,96823.64
2013-05-01,96162.23
2013-06-01,97435.82
2013-07-01,96793.31
2013-08-01,95932.01
2013-09-01,93220.49
2013-10-01,91564.76000000001
2013-11-01,96307.67
2013-12-01,96696.73999999999
2014-01-01,96980.95999999999
2014-02-01,97724.18
2014-03-01,96597.11
2014-04-01,93011.69
2014-05-01,90848.99
2014-06-01,97055.93
2014-07-01,97863.32
2014-08-01,97047.56
2014-09-01,97644.35
2014-10-01,97007.78
2014-11-01,93197.0
2014-12-01,90913.16
2015-01-01,96135.86
2015-02-01,97173.56
2015-03-01,97681.97
2015-04-01,98226.02
2015-05-01,97842.53
2015-06-01,91272.8
