,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,377004.0
2011-01-02,386606.4
2011-01-03,392522.4
2011-01-04,395241.0
2011-01-05,397473.6
2011-01-06,393176.4
2011-01-07,392892.0
2011-01-08,395015.4
2011-01-09,408556.8
2011-01-10,409099.2
2011-01-11,412569.0
2011-01-12,403300.8
2011-01-13,401685.0
2011-01-14,410661.6
2011-01-15,410332.8
2011-01-16,409648.2
2011-01-17,413779.8
2011-01-18,414591.6
2011-01-19,408196.2
2011-01-20,404920.8
2011-01-21,408127.8
2011-01-22,404245.2
2011-01-23,403427.4
2011-01-24,403635.0
2011-01-25,407067.6
2011-01-26,403075.2
2011-01-27,401979.0
2011-01-28,412002.0
2011-01-29,409145.4
2011-01-30,412354.8
2011-01-31,409674.0
2011-02-01,404748.0
2011-02-02,398546.4
2011-02-03,396214.8
2011-02-04,404713.2
2011-02-05,403528.8
2011-02-06,400807.8
2011-02-07,402122.4
2011-02-08,401023.2
2011-02-09,397174.2
2011-02-10,393607.2
2011-02-11,402231.6
2011-02-12,403228.2
2011-02-13,400282.2
2011-02-14,400015.8
2011-02-15,401502.0
2011-02-16,393662.4
2011-02-17,391215.6
2011-02-18,400072.8
2011-02-19,400888.8
2011-02-20,400708.2
2011-02-21,399867.0
2011-02-22,399447.6
2011-02-23,395065.8
2011-02-24,391822.2
2011-02-25,400437.0
2011-02-26,401935.2
2011-02-27,400141.8
2011-02-28,401721.0
2011-03-01,402970.2
2011-03-02,394829.4
2011-03-03,392068.8
2011-03-04,401389.8
2011-03-05,401541.0
2011-03-06,401494.8
2011-03-07,402391.2
2011-03-08,391748.4
2011-03-09,390999.0
2011-03-10,390406.2
2011-03-11,401122.2
2011-03-12,401005.2
2011-03-13,395983.8
2011-03-14,396078.0
2011-03-15,394924.8
2011-03-16,383728.2
2011-03-17,382368.0
2011-03-18,392688.6
2011-03-19,388553.4
2011-03-20,387450.6
2011-03-21,389421.6
2011-03-22,390070.2
2011-03-23,382055.4
2011-03-24,380150.4
2011-03-25,388783.8
2011-03-26,389254.8
2011-03-27,388633.8
2011-03-28,387838.2
2011-03-29,387127.2
2011-03-30,378122.4
2011-03-31,377364.0
2011-04-01,386238.6
2011-04-02,386674.8
2011-04-03,384832.2
2011-04-04,381578.4
2011-04-05,380536.2
2011-04-06,373440.6
2011-04-07,369558.0
2011-04-08,377513.4
2011-04-09,376605.6
2011-04-10,377876.4
2011-04-11,377206.2
2011-04-12,378243.0
2011-04-13,372678.6
2011-04-14,371089.8
2011-04-15,379656.0
2011-04-16,378537.0
2011-04-17,378934.2
2011-04-18,376855.2
2011-04-19,375191.4
2011-04-20,365173.2
2011-04-21,361885.8
2011-04-22,368578.2
2011-04-23,366622.8
2011-04-24,365247.6
2011-04-25,363482.4
2011-04-26,363113.4
2011-04-27,359472.0
2011-04-28,355493.4
2011-04-29,364957.2
2011-04-30,368641.2
2011-05-01,358437.0
2011-05-02,356398.2
2011-05-03,356991.6
2011-05-04,355915.2
2011-05-05,354851.4
2011-05-06,362916.6
2011-05-07,361343.4
2011-05-08,361067.4
2011-05-09,353671.2
2011-05-10,353648.4
2011-05-11,353475.0
2011-05-12,352089.0
2011-05-13,361216.2
2011-05-14,359763.6
2011-05-15,357535.8
2011-05-16,355358.4
2011-05-17,355774.2
2011-05-18,351212.4
2011-05-19,350104.2
2011-05-20,359044.8
2011-05-21,358590.6
2011-05-22,359416.8
2011-05-23,359713.2
2011-05-24,359055.0
2011-05-25,348841.8
2011-05-26,346735.2
2011-05-27,350942.4
2011-05-28,350996.4
2011-05-29,351225.0
2011-05-30,350945.4
2011-05-31,350839.8
2011-06-01,344222.4
2011-06-02,342498.0
2011-06-03,350215.2
2011-06-04,349344.0
2011-06-05,351312.0
2011-06-06,350979.6
2011-06-07,348954.0
2011-06-08,346786.8
2011-06-09,344313.6
2011-06-10,350168.4
2011-06-11,349720.8
2011-06-12,342994.8
2011-06-13,349288.2
2011-06-14,350143.2
2011-06-15,343482.0
2011-06-16,343506.0
2011-06-17,348211.2
2011-06-18,350115.0
2011-06-19,350771.4
2011-06-20,349263.6
2011-06-21,348768.0
2011-06-22,341850.6
2011-06-23,340898.4
2011-06-24,350130.0
2011-06-25,350976.0
2011-06-26,350938.8
2011-06-27,348602.4
2011-06-28,348040.2
2011-06-29,343478.4
2011-06-30,341831.4
2011-07-01,347494.2
2011-07-02,346281.6
2011-07-03,346571.4
2011-07-04,346825.8
2011-07-05,347973.6
2011-07-06,342489.0
2011-07-07,341664.0
2011-07-08,347901.0
2011-07-09,346472.4
2011-07-10,346327.2
2011-07-11,346287.0
2011-07-12,347487.0
2011-07-13,342049.2
2011-07-14,335491.2
2011-07-15,348937.8
2011-07-16,348506.4
2011-07-17,345862.8
2011-07-18,345804.6
2011-07-19,347211.0
2011-07-20,341971.8
2011-07-21,338932.2
2011-07-22,346734.0
2011-07-23,344971.2
2011-07-24,346043.4
2011-07-25,346775.4
2011-07-26,346065.0
2011-07-27,341487.0
2011-07-28,339240.0
2011-07-29,348753.6
2011-07-30,347543.4
2011-07-31,345663.6
2011-08-01,343969.2
2011-08-02,345187.2
2011-08-03,339035.4
2011-08-04,339569.4
2011-08-05,345720.6
2011-08-06,345530.4
2011-08-07,346174.8
2011-08-08,344877.0
2011-08-09,346957.8
2011-08-10,340986.0
2011-08-11,338849.4
2011-08-12,347170.2
2011-08-13,347340.6
2011-08-14,347692.8
2011-08-15,346973.4
2011-08-16,349357.2
2011-08-17,343864.8
2011-08-18,342531.6
2011-08-19,348913.2
2011-08-20,350524.2
2011-08-21,350949.0
2011-08-22,349521.0
2011-08-23,347994.0
2011-08-24,342858.0
2011-08-25,340060.8
2011-08-26,349487.4
2011-08-27,352053.6
2011-08-28,350550.0
2011-08-29,351402.0
2011-08-30,351989.4
2011-08-31,344178.6
2011-09-01,342150.6
2011-09-02,351658.2
2011-09-03,353393.4
2011-09-04,351522.0
2011-09-05,349945.8
2011-09-06,352818.0
2011-09-07,347400.6
2011-09-08,344932.8
2011-09-09,352746.0
2011-09-10,352555.2
2011-09-11,354624.6
2011-09-12,355309.8
2011-09-13,356909.4
2011-09-14,347125.8
2011-09-15,344646.0
2011-09-16,355624.2
2011-09-17,356779.2
2011-09-18,358176.0
2011-09-19,358925.4
2011-09-20,361035.0
2011-09-21,356542.2
2011-09-22,352850.4
2011-09-23,361527.6
2011-09-24,361720.2
2011-09-25,360660.6
2011-09-26,361866.0
2011-09-27,364549.2
2011-09-28,361148.4
2011-09-29,360465.0
2011-09-30,367822.8
2011-10-01,368193.6
2011-10-02,372671.4
2011-10-03,371505.0
2011-10-04,374970.6
2011-10-05,370074.6
2011-10-06,369300.6
2011-10-07,377686.8
2011-10-08,378312.0
2011-10-09,378156.6
2011-10-10,378461.4
2011-10-11,376366.2
2011-10-12,370813.8
2011-10-13,370375.8
2011-10-14,379960.2
2011-10-15,377634.0
2011-10-16,379561.2
2011-10-17,378087.0
2011-10-18,381108.6
2011-10-19,372604.8
2011-10-20,369052.8
2011-10-21,378884.4
2011-10-22,380254.2
2011-10-23,380444.4
2011-10-24,380087.4
2011-10-25,381191.4
2011-10-26,373564.2
2011-10-27,370571.4
2011-10-28,381137.4
2011-10-29,379252.2
2011-10-30,378456.6
2011-10-31,378336.6
2011-11-01,377254.8
2011-11-02,372060.6
2011-11-03,368820.6
2011-11-04,368832.6
2011-11-05,375867.0
2011-11-06,376061.4
2011-11-07,375513.0
2011-11-08,377292.0
2011-11-09,369673.8
2011-11-10,369966.6
2011-11-11,379488.0
2011-11-12,378451.8
2011-11-13,379445.4
2011-11-14,381370.2
2011-11-15,380487.6
2011-11-16,374977.8
2011-11-17,372874.8
2011-11-18,381290.4
2011-11-19,385309.2
2011-11-20,387430.8
2011-11-21,385708.8
2011-11-22,385734.6
2011-11-23,377260.2
2011-11-24,375972.6
2011-11-25,385810.8
2011-11-26,387387.6
2011-11-27,387488.4
2011-11-28,387921.6
2011-11-29,386303.4
2011-11-30,380076.6
2011-12-01,379526.4
2011-12-02,390852.6
2011-12-03,387205.8
2011-12-04,390316.2
2011-12-05,392062.8
2011-12-06,391434.6
2011-12-07,384500.4
2011-12-08,384135.6
2011-12-09,395136.6
2011-12-10,394569.6
2011-12-11,395707.8
2011-12-12,396475.8
2011-12-13,396535.8
2011-12-14,389016.0
2011-12-15,389716.2
2011-12-16,399729.0
2011-12-17,400959.0
2011-12-18,402911.4
2011-12-19,400378.2
2011-12-20,405216.0
2011-12-21,398439.0
2011-12-22,395428.8
2011-12-23,408036.6
2011-12-24,408428.4
2011-12-25,401671.8
2011-12-26,400101.6
2011-12-27,401921.4
2011-12-28,393811.2
2011-12-29,389992.2
2011-12-30,395778.6
2011-12-31,385581.6
2012-01-01,383691.6
2012-01-02,393342.96
2012-01-03,402428.16000000003
2012-01-04,409687.8
2012-01-05,409055.64
2012-01-06,410909.16000000003
2012-01-07,409077.6
2012-01-08,413015.76
2012-01-09,429402.12
2012-01-10,428925.48
2012-01-11,416880.0
2012-01-12,412092.12
2012-01-13,421582.8
2012-01-14,421214.04
2012-01-15,422245.32
2012-01-16,423543.48
2012-01-17,427139.52
2012-01-18,421595.04
2012-01-19,418573.68
2012-01-20,429834.12
2012-01-21,437508.72
2012-01-22,436002.48
2012-01-23,434765.16000000003
2012-01-24,435870.0
2012-01-25,429960.24
2012-01-26,426257.28
2012-01-27,437934.0
2012-01-28,443427.0
2012-01-29,445973.16000000003
2012-01-30,450418.32
2012-01-31,452356.2
2012-02-01,439957.2
2012-02-02,433661.16000000003
2012-02-03,441726.72000000003
2012-02-04,442759.68
2012-02-05,443242.32
2012-02-06,440377.92
2012-02-07,438383.16000000003
2012-02-08,432299.28
2012-02-09,431411.88
2012-02-10,438300.48
2012-02-11,441641.04000000004
2012-02-12,437917.08
2012-02-13,436613.88
2012-02-14,436822.32
2012-02-15,427587.0
2012-02-16,421058.16000000003
2012-02-17,428578.44
2012-02-18,427147.92
2012-02-19,424642.92
2012-02-20,425149.68
2012-02-21,431145.0
2012-02-22,426284.04000000004
2012-02-23,422961.12
2012-02-24,433004.28
2012-02-25,433471.8
2012-02-26,432460.08
2012-02-27,427856.52
2012-02-28,426591.0
2012-02-29,417049.68
2012-03-01,411914.76
2012-03-02,421890.72
2012-03-03,424618.32
2012-03-04,422426.4
2012-03-05,420711.72
2012-03-06,421306.08
2012-03-07,404096.16
2012-03-08,403062.6
2012-03-09,403357.08
2012-03-10,418627.68
2012-03-11,417873.48
2012-03-12,412959.72
2012-03-13,413710.8
2012-03-14,399490.92
2012-03-15,393706.08
2012-03-16,403564.8
2012-03-17,407964.24
2012-03-18,408101.76
2012-03-19,406216.44
2012-03-20,408898.44
2012-03-21,403252.68
2012-03-22,398360.16000000003
2012-03-23,404710.56
2012-03-24,404533.32
2012-03-25,401691.72
2012-03-26,400408.32
2012-03-27,398786.28
2012-03-28,392526.48
2012-03-29,387403.56
2012-03-30,395083.2
2012-03-31,401362.44
2012-04-01,401446.32
2012-04-02,399854.28
2012-04-03,399883.56
2012-04-04,393129.48
2012-04-05,387410.64
2012-04-06,395772.0
2012-04-07,397218.96
2012-04-08,396692.64
2012-04-09,395210.16000000003
2012-04-10,394202.28
2012-04-11,388244.4
2012-04-12,383645.64
2012-04-13,390356.52
2012-04-14,390467.4
2012-04-15,387963.6
2012-04-16,386356.68
2012-04-17,387130.08
2012-04-18,379689.96
2012-04-19,372085.68
2012-04-20,380562.12
2012-04-21,383127.48
2012-04-22,379501.92
2012-04-23,379154.04
2012-04-24,378095.76
2012-04-25,372758.16
2012-04-26,367515.0
2012-04-27,375983.16
2012-04-28,381061.68
2012-04-29,378105.48
2012-04-30,360731.4
2012-05-01,356377.08
2012-05-02,357027.24
2012-05-03,357514.08
2012-05-04,366452.16
2012-05-05,367926.84
2012-05-06,362287.56
2012-05-07,365314.56
2012-05-08,353309.88
2012-05-09,352738.56
2012-05-10,351937.8
2012-05-11,359542.2
2012-05-12,358219.68
2012-07-01,353832.84
2012-08-01,351257.52
2012-09-01,351777.96
2012-10-01,348131.28
2012-11-01,344535.36
2012-12-01,352711.68
2013-01-01,356460.12
2013-02-01,356228.04
2013-03-01,354744.72
2013-04-01,356505.48
2013-05-01,349971.0
2013-06-01,345120.72
2013-07-01,353308.68
2013-08-01,356295.96
2013-09-01,356334.36
2013-10-01,355695.0
2013-11-01,357394.56
2013-12-01,347029.32
2014-01-01,343137.96
2014-02-01,349541.4
2014-03-01,352625.88
2014-04-01,352696.2
2014-05-01,352880.4
2014-06-01,353892.24
2014-07-01,346851.0
2014-08-01,343370.52
2014-09-01,348954.83999999997
2014-10-01,351021.96
2014-11-01,351591.12
2014-12-01,340759.92
