,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,215483.0
2011-01-02,217463.5
2011-01-03,218951.5
2011-01-04,218349.5
2011-01-05,218006.0
2011-01-06,218380.5
2011-01-07,218494.5
2011-01-08,217992.5
2011-01-09,217869.5
2011-01-10,218737.0
2011-01-11,220257.0
2011-01-12,220742.5
2011-01-13,220376.0
2011-01-14,220131.5
2011-01-15,219549.5
2011-01-16,219059.5
2011-01-17,218822.5
2011-01-18,220282.5
2011-01-19,220670.5
2011-01-20,220194.5
2011-01-21,220127.5
2011-01-22,219983.0
2011-01-23,219192.0
2011-01-24,219531.5
2011-01-25,219759.0
2011-01-26,220680.5
2011-01-27,219594.5
2011-01-28,219869.5
2011-01-29,218576.5
2011-01-30,217748.0
2011-01-31,216669.0
2011-02-01,218031.0
2011-02-02,217381.5
2011-02-03,217891.0
2011-02-04,219062.0
2011-02-05,219058.0
2011-02-06,217955.5
2011-02-07,217647.5
2011-02-08,219504.5
2011-02-09,219926.5
2011-02-10,217946.0
2011-02-11,218175.0
2011-02-12,217737.0
2011-02-13,216719.0
2011-02-14,215833.0
2011-02-15,216763.0
2011-02-16,216781.0
2011-02-17,215843.0
2011-02-18,216652.5
2011-02-19,217452.5
2011-02-20,217191.5
2011-02-21,217398.0
2011-02-22,216776.0
2011-02-23,216966.0
2011-02-24,217267.0
2011-02-25,217936.0
2011-02-26,216561.5
2011-02-27,215354.5
2011-02-28,214895.5
2011-03-01,215235.0
2011-03-02,214558.5
2011-03-03,213362.5
2011-03-04,212506.5
2011-03-05,211551.5
2011-03-06,209678.5
2011-03-07,211716.0
2011-03-08,211767.5
2011-03-09,211963.5
2011-03-10,211434.5
2011-03-11,210668.5
2011-03-12,210782.0
2011-03-13,210527.5
2011-03-14,211247.0
2011-03-15,211825.5
2011-03-16,210517.0
2011-03-17,210250.0
2011-03-18,209633.5
2011-03-19,209765.5
2011-03-20,208687.0
2011-03-21,210443.5
2011-03-22,211129.0
2011-03-23,210471.0
2011-03-24,209353.0
2011-03-25,209351.0
2011-03-26,209384.0
2011-03-27,211125.5
2011-03-28,205616.5
2011-03-29,210449.0
2011-03-30,209510.0
2011-03-31,208597.5
2011-04-01,206984.0
2011-04-02,207094.0
2011-04-03,207106.5
2011-04-04,207038.0
2011-04-05,207624.0
2011-04-06,207738.5
2011-04-07,207262.5
2011-04-08,207326.0
2011-04-09,209027.5
2011-04-10,207162.0
2011-04-11,205321.5
2011-04-12,206338.5
2011-04-13,207348.5
2011-04-14,207002.0
2011-04-15,206917.0
2011-04-16,206037.0
2011-04-17,206300.0
2011-04-18,205997.0
2011-04-19,206553.0
2011-04-20,206246.5
2011-04-21,205942.5
2011-04-22,204409.0
2011-04-23,203448.0
2011-04-24,202088.0
2011-04-25,200978.0
2011-04-26,203124.0
2011-04-27,201535.5
2011-04-28,201991.5
2011-04-29,202502.0
2011-04-30,202632.0
2011-05-01,203900.0
2011-05-02,202396.0
2011-05-03,201910.0
2011-05-04,202695.5
2011-05-05,202719.5
2011-05-06,202614.5
2011-05-07,202291.5
2011-05-08,201667.0
2011-05-09,202275.0
2011-05-10,202646.5
2011-05-11,203063.5
2011-05-12,201776.0
2011-05-13,201672.5
2011-05-14,200946.5
2011-05-15,201741.5
2011-05-16,200688.5
2011-05-17,203176.0
2011-05-18,201998.0
2011-05-19,201762.5
2011-05-20,202742.0
2011-05-21,201884.0
2011-05-22,201341.0
2011-05-23,201393.0
2011-05-24,202863.0
2011-05-25,201265.0
2011-05-26,200884.5
2011-05-27,199868.0
2011-05-28,199496.5
2011-05-29,199001.0
2011-05-30,198373.0
2011-05-31,199527.0
2011-06-01,199526.5
2011-06-02,198226.0
2011-06-03,196940.5
2011-06-04,196456.5
2011-06-05,195851.5
2011-06-06,196091.0
2011-06-07,197584.0
2011-06-08,195826.5
2011-06-09,194672.5
2011-06-10,196159.5
2011-06-11,195749.0
2011-06-12,194336.0
2011-06-13,195165.0
2011-06-14,195382.5
2011-06-15,196445.5
2011-06-16,195054.5
2011-06-17,194677.5
2011-06-18,194499.5
2011-06-19,194160.5
2011-06-20,193895.0
2011-06-21,193890.5
2011-06-22,191115.5
2011-06-23,190935.0
2011-06-24,189813.0
2011-06-25,189830.0
2011-06-26,189890.0
2011-06-27,190703.0
2011-06-28,190914.0
2011-06-29,189949.5
2011-06-30,191451.5
2011-07-01,193111.5
2011-07-02,193976.5
2011-07-03,193728.0
2011-07-04,194805.5
2011-07-05,194463.5
2011-07-06,195037.0
2011-07-07,195857.5
2011-07-08,195848.5
2011-07-09,196317.5
2011-07-10,194449.5
2011-07-11,193970.0
2011-07-12,195607.0
2011-07-13,195957.0
2011-07-14,196967.0
2011-07-15,197038.5
2011-07-16,196033.5
2011-07-17,195705.0
2011-07-18,197333.0
2011-07-19,198496.0
2011-07-20,196641.5
2011-07-21,197689.5
2011-07-22,195329.0
2011-07-23,195734.5
2011-07-24,194651.0
2011-07-25,195538.5
2011-07-26,194621.5
2011-07-27,195263.5
2011-07-28,194750.0
2011-07-29,194587.5
2011-07-30,195162.5
2011-07-31,195594.0
2011-08-01,194439.5
2011-08-02,194892.5
2011-08-03,195636.5
2011-08-04,196649.5
2011-08-05,196076.0
2011-08-06,197164.5
2011-08-07,196575.0
2011-08-08,194100.5
2011-08-09,194796.0
2011-08-10,194260.5
2011-08-11,195288.0
2011-08-12,195864.0
2011-08-13,196594.5
2011-08-14,195324.0
2011-08-15,195910.5
2011-08-16,199102.0
2011-08-17,197115.5
2011-08-18,197208.5
2011-08-19,197940.5
2011-08-20,198193.5
2011-08-21,197832.5
2011-08-22,200025.5
2011-08-23,200574.5
2011-08-24,199252.0
2011-08-25,199601.0
2011-08-26,200182.0
2011-08-27,199703.0
2011-08-28,198936.5
2011-08-29,199249.0
2011-08-30,199704.0
2011-08-31,199219.0
2011-09-01,199952.0
2011-09-02,199682.5
2011-09-03,200546.5
2011-09-04,200606.5
2011-09-05,202223.5
2011-09-06,202928.0
2011-09-07,201156.5
2011-09-08,202431.5
2011-09-09,202352.0
2011-09-10,202649.0
2011-09-11,202934.5
2011-09-12,203708.0
2011-09-13,206132.0
2011-09-14,205592.0
2011-09-15,205517.5
2011-09-16,205226.5
2011-09-17,203949.5
2011-09-18,203695.0
2011-09-19,204318.5
2011-09-20,205192.0
2011-09-21,203988.5
2011-09-22,203806.0
2011-09-23,203334.5
2011-09-24,203344.5
2011-09-25,202864.5
2011-09-26,202847.0
2011-09-27,203739.0
2011-09-28,204807.0
2011-09-29,204746.0
2011-09-30,204206.0
2011-10-01,204374.0
2011-10-02,204354.5
2011-10-03,204504.5
2011-10-04,205470.0
2011-10-05,205172.0
2011-10-06,205107.5
2011-10-07,205170.0
2011-10-08,204746.5
2011-10-09,204217.0
2011-10-10,203715.0
2011-10-11,205203.0
2011-10-12,204446.5
2011-10-13,203781.0
2011-10-14,203092.0
2011-10-15,204251.5
2011-10-16,203987.5
2011-10-17,204597.5
2011-10-18,205688.0
2011-10-19,205151.0
2011-10-20,204302.5
2011-10-21,204608.0
2011-10-22,204122.5
2011-10-23,203433.5
2011-10-24,202402.0
2011-10-25,204762.0
2011-10-26,205198.0
2011-10-27,205660.0
2011-10-28,205571.0
2011-10-29,206448.5
2011-10-30,206114.0
2011-10-31,204934.0
2011-11-01,206817.0
2011-11-02,206449.5
2011-11-03,206545.0
2011-11-04,206041.5
2011-11-05,206518.0
2011-11-06,206593.5
2011-11-07,207026.0
2011-11-08,207628.5
2011-11-09,207636.0
2011-11-10,207921.5
2011-11-11,208714.5
2011-11-12,209120.5
2011-11-13,208761.0
2011-11-14,208193.5
2011-11-15,211389.5
2011-11-16,209510.5
2011-11-17,209219.0
2011-11-18,210007.0
2011-11-19,208946.0
2011-11-20,209192.0
2011-11-21,208329.5
2011-11-22,209113.5
2011-11-23,209940.5
2011-11-24,210090.5
2011-11-25,210720.5
2011-11-26,211340.0
2011-11-27,210083.0
2011-11-28,211918.5
2011-11-29,212941.0
2011-11-30,215674.5
2011-12-01,216562.0
2011-12-02,216623.5
2011-12-03,216151.5
2011-12-04,216261.5
2011-12-05,216873.5
2011-12-06,217700.5
2011-12-07,217415.0
2011-12-08,217779.5
2011-12-09,218725.0
2011-12-10,219212.5
2011-12-11,217372.5
2011-12-12,216836.0
2011-12-13,216438.5
2011-12-14,216139.0
2011-12-15,216084.5
2011-12-16,217135.0
2011-12-17,216878.0
2011-12-18,216196.0
2011-12-19,216199.5
2011-12-20,218296.5
2011-12-21,218474.0
2011-12-22,218111.0
2011-12-23,218893.5
2011-12-24,218853.0
2011-12-25,216677.0
2011-12-26,217317.5
2011-12-27,218405.5
2011-12-28,217825.0
2011-12-29,217739.5
2011-12-30,218267.5
2011-12-31,219581.5
2012-01-01,218578.5
2012-01-02,220338.75
2012-01-03,221264.75
2012-01-04,221218.75
2012-01-05,220656.5
2012-01-06,220776.75
2012-01-07,220600.75
2012-01-08,220703.25
2012-01-09,220552.75
2012-01-10,220855.5
2012-01-11,223604.5
2012-01-12,223478.25
2012-01-13,223382.5
2012-01-14,221784.25
2012-01-15,220598.75
2012-01-16,219411.75
2012-01-17,220594.25
2012-01-18,221847.75
2012-01-19,221424.75
2012-01-20,222059.75
2012-01-21,221248.25
2012-01-22,220684.0
2012-01-23,220837.5
2012-01-24,222965.75
2012-01-25,222152.0
2012-01-26,221241.25
2012-01-27,222055.25
2012-01-28,221994.75
2012-01-29,220557.75
2012-01-30,219697.5
2012-01-31,220266.5
2012-02-01,220526.0
2012-02-02,221384.75
2012-02-03,220793.5
2012-02-04,222533.0
2012-02-05,221828.0
2012-02-06,219436.25
2012-02-07,221526.25
2012-02-08,221571.75
2012-02-09,220859.25
2012-02-10,210333.5
2012-02-11,217609.5
2012-02-12,215964.5
2012-02-13,214122.0
2012-02-14,215042.5
2012-02-15,215483.5
2012-02-16,213329.0
2012-02-17,207271.0
2012-02-18,212400.25
2012-02-19,220143.75
2012-02-20,219886.75
2012-02-21,220793.5
2012-02-22,220852.5
2012-02-23,211539.5
2012-02-24,211804.5
2012-02-25,212389.5
2012-02-26,209798.25
2012-02-27,208680.75
2012-02-28,209651.75
2012-02-29,209919.0
2012-03-01,209043.75
2012-03-02,216568.25
2012-03-03,215901.25
2012-03-04,214986.75
2012-03-05,205997.25
2012-03-06,204709.5
2012-03-07,204804.75
2012-03-08,205657.75
2012-03-09,205100.25
2012-03-10,213390.75
2012-03-11,211687.0
2012-03-12,210689.75
2012-03-13,211840.5
2012-03-14,211341.75
2012-03-15,206182.0
2012-03-16,205707.0
2012-03-17,205171.75
2012-03-18,205172.75
2012-03-19,200283.5
2012-03-20,206356.25
2012-03-21,201818.0
2012-03-22,205622.0
2012-03-23,199871.5
2012-03-24,199630.5
2012-03-25,201231.0
2012-03-26,200710.75
2012-03-27,202437.25
2012-03-28,205202.5
2012-03-29,204646.0
2012-03-30,203979.75
2012-03-31,205218.5
2012-04-01,205096.0
2012-04-02,204631.75
2012-04-03,204332.5
2012-04-04,205648.0
2012-04-05,205858.25
2012-04-06,205061.75
2012-04-07,204057.0
2012-04-08,204374.75
2012-04-09,204180.5
2012-04-10,203964.25
2012-04-11,202229.75
2012-04-12,202385.25
2012-04-13,201365.5
2012-04-14,201908.0
2012-04-15,201165.0
2012-04-16,201027.0
2012-04-17,201695.5
2012-04-18,201672.0
2012-04-19,202031.75
2012-04-20,201499.25
2012-04-21,201274.5
2012-04-22,200496.5
2012-04-23,199478.0
2012-04-24,199285.5
2012-04-25,200255.0
2012-04-26,200399.75
2012-04-27,199632.75
2012-04-28,199471.5
2012-04-29,198466.5
2012-04-30,199524.0
2012-05-01,198442.0
2012-05-02,198715.0
2012-05-03,200194.75
2012-05-04,199357.75
2012-05-05,199367.75
2012-05-06,198478.75
2012-05-07,198148.5
2012-05-08,198541.0
2012-05-09,198914.75
2012-05-10,199297.25
2012-05-11,199112.0
2012-05-12,198271.25
2012-05-13,197463.25
2012-05-14,197658.75
2012-05-15,198149.75
2012-05-16,199306.5
2012-05-17,198446.0
2012-05-18,197708.75
2012-05-19,197520.5
2012-05-20,196978.5
2012-05-21,196872.0
2012-05-22,197389.5
2012-05-23,197281.0
2012-05-24,196489.0
2012-05-25,196213.25
2012-05-26,194975.5
2012-05-27,193722.75
2012-05-28,193042.5
2012-05-29,193976.0
2012-05-30,193072.0
2012-05-31,194459.75
2012-06-01,198434.5
2012-06-02,197803.75
2012-06-03,196358.25
2012-06-04,195246.75
2012-06-05,196450.5
2012-06-06,198049.5
2012-06-07,197187.75
2012-06-08,195619.75
2012-06-09,196096.25
2012-06-10,194989.0
2012-06-11,193017.5
2012-06-12,193546.5
2012-06-13,194933.75
2012-06-14,195613.25
2012-06-15,195629.25
2012-06-16,195538.75
2012-06-17,194046.75
2012-06-18,193737.75
2012-06-19,194768.0
2012-06-20,194538.25
2012-06-21,192228.75
2012-06-22,193098.0
2012-06-23,192393.5
2012-06-24,190630.5
2012-06-25,190643.0
2012-06-26,191932.0
2012-06-27,191873.5
2012-06-28,191989.25
2012-06-29,192335.25
2012-06-30,193198.25
2012-07-01,192930.75
2012-07-02,192669.5
2012-07-03,194235.25
2012-07-04,193273.75
2012-07-05,194251.5
2012-07-06,194941.75
2012-07-07,195352.25
2012-07-08,193900.75
2012-07-09,193169.75
2012-07-10,193835.0
2012-07-11,194244.5
2012-07-12,193849.0
2012-07-13,194422.5
2012-07-14,194586.75
2012-07-15,193999.75
2012-07-16,194283.5
2012-07-17,195802.0
2012-07-18,196162.5
2012-07-19,195354.75
2012-07-20,196358.75
2012-07-21,196151.5
2012-07-22,195288.25
2012-07-23,193810.0
2012-07-24,195472.75
2012-07-25,195172.25
2012-07-26,195887.75
2012-07-27,195094.0
2012-07-28,194871.25
2012-07-29,194300.75
2012-07-30,194424.0
2012-07-31,194335.75
2012-08-01,194497.75
2012-08-02,194320.75
2012-08-03,195264.25
2012-08-04,195122.5
2012-08-05,195701.75
2012-08-06,195709.5
2012-08-07,195044.75
2012-08-08,195562.5
2012-08-09,195534.75
2012-08-10,195527.0
2012-08-11,195236.0
2012-08-12,194270.25
2012-08-13,193401.5
2012-08-14,194958.25
2012-08-15,195785.0
2012-08-16,195018.75
2012-08-17,195231.75
2012-08-18,196510.75
2012-08-19,195802.25
2012-08-20,194858.75
2012-08-21,196885.75
2012-08-22,197647.25
2012-08-23,197860.5
2012-08-24,199574.0
2012-08-25,200318.0
2012-08-26,199143.5
2012-08-27,198902.25
2012-08-28,199478.5
2012-08-29,199784.0
2012-08-30,200022.0
2012-08-31,201627.5
2012-09-01,201954.25
2012-09-02,200465.75
2012-09-03,200412.25
2012-09-04,201422.75
2012-09-05,201904.5
2012-09-06,201980.25
2012-09-07,202234.75
2012-09-08,201725.0
2012-09-09,199638.0
2012-09-10,200140.75
2012-09-11,202630.5
2012-09-12,203668.5
2012-09-13,203535.5
2012-09-14,202861.25
2012-09-15,203153.75
2012-09-16,200602.75
2012-09-17,200366.5
2012-09-18,202006.25
2012-09-19,202551.5
2012-09-20,202270.75
2012-09-21,201781.0
2012-09-22,202601.75
2012-09-23,200779.25
2012-09-24,201384.75
2012-09-25,201948.5
2012-09-26,202784.5
2012-09-27,203367.0
2012-09-28,203700.5
2012-09-29,202542.0
2012-09-30,203147.0
2012-10-01,203100.25
2012-10-02,204319.75
2012-10-03,205239.0
2012-10-04,205802.5
2012-10-05,205644.25
2012-10-06,204417.0
2012-10-07,205617.25
2012-10-08,205710.5
2012-10-09,205239.5
2012-10-10,205324.5
2012-10-11,204457.75
2012-10-12,205151.0
2012-10-13,204690.0
2012-10-14,205755.75
2012-10-15,204963.75
2012-10-16,206181.75
2012-10-17,206272.5
2012-10-18,206148.0
2012-10-19,204945.75
2012-10-20,205277.0
2012-10-21,204567.75
2012-10-22,205970.25
2012-10-23,205709.5
2012-10-24,207033.0
2012-10-25,208252.0
2012-10-26,208315.0
2012-10-27,209292.5
2012-10-28,210016.75
2012-10-29,210437.5
2012-10-30,211084.0
2012-10-31,210919.0
2012-11-01,212003.25
2012-11-02,212086.0
2012-11-03,212007.25
2012-11-04,212479.5
2012-11-05,212741.25
2012-11-06,213970.0
2012-11-07,215498.75
2012-11-08,215807.5
2012-11-09,216187.75
2012-11-10,216952.25
2012-11-11,216436.25
2012-11-12,216832.0
2012-11-13,217767.75
2012-11-14,218256.75
2012-11-15,217189.75
2012-11-16,217834.0
2012-11-17,217452.0
2012-11-18,216662.5
2012-11-19,217054.0
2012-11-20,218173.75
2012-11-21,217815.25
2012-11-22,218476.75
2012-11-23,218279.25
2012-11-24,220242.75
2012-11-25,221318.5
2012-11-26,220681.0
2012-11-27,222203.75
2012-11-28,221928.5
2012-11-29,224177.75
2012-11-30,223503.5
2013-01-01,223014.25
2013-02-01,223631.75
2013-03-01,222773.25
2013-04-01,223863.75
2013-05-01,223147.25
2013-06-01,221782.5
2013-07-01,222604.25
2013-08-01,223569.5
2013-09-01,223825.25
2013-10-01,222702.75
2013-11-01,223672.0
2013-12-01,222954.75
2014-01-01,223410.0
2014-02-01,224811.75
2014-03-01,224753.5
2014-04-01,224489.0
2014-05-01,223791.0
2014-06-01,224867.25
2014-07-01,225343.25
2014-08-01,225022.5
2014-09-01,224779.5
2014-10-01,225231.75
2014-11-01,224690.5
2014-12-01,223178.0
2015-01-01,224666.25
2015-02-01,225343.75
2015-03-01,224672.5
2015-04-01,224556.75
2015-05-01,223754.75
2015-06-01,223038.75
