,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,16120.0
2011-01-02,15416.2
2011-01-03,15413.5
2011-01-04,15399.1
2011-01-05,15397.3
2011-01-06,15443.2
2011-01-07,15423.4
2011-01-08,15412.6
2011-01-09,15416.2
2011-01-10,15406.3
2011-01-11,15418.9
2011-01-12,15241.6
2011-01-13,17131.6
2011-01-14,17432.2
2011-01-15,17453.8
2011-01-16,17475.4
2011-01-17,17693.2
2011-01-18,17722.0
2011-01-19,17681.5
2011-01-20,17828.2
2011-01-21,17673.4
2011-01-22,17675.2
2011-01-23,18023.5
2011-01-24,18010.0
2011-01-25,17794.0
2011-01-26,17959.6
2011-01-27,18222.4
2011-01-28,18064.0
2011-01-29,18108.1
2011-01-30,17939.8
2011-01-31,18096.4
2011-02-01,17871.4
2011-02-02,17401.6
2011-02-03,16731.1
2011-02-04,17821.9
2011-02-05,17724.7
2011-02-06,17869.6
2011-02-07,17916.4
2011-02-08,17750.8
2011-02-09,18119.8
2011-02-10,17904.7
2011-02-11,17622.1
2011-02-12,18063.1
2011-02-13,17901.1
2011-02-14,17830.9
2011-02-15,18081.1
2011-02-16,17334.1
2011-02-17,16750.0
2011-02-18,17308.9
2011-02-19,16686.1
2011-02-20,17153.2
2011-02-21,16858.9
2011-02-22,17241.4
2011-02-23,17025.4
2011-02-24,17184.7
2011-02-25,16448.5
2011-02-26,16409.8
2011-02-27,16713.1
2011-02-28,17130.7
2011-03-01,16358.5
2011-03-02,16405.3
2011-03-03,15895.0
2011-03-04,16130.8
2011-03-05,16051.6
2011-03-06,15852.7
2011-03-07,16075.0
2011-03-08,16003.9
2011-03-09,16185.7
2011-03-10,15780.7
2011-03-11,15857.2
2011-03-12,15873.4
2011-03-13,15948.1
2011-03-14,15776.2
2011-03-15,15886.9
2011-03-16,15575.5
2011-03-17,15878.8
2011-03-18,15571.9
2011-03-19,15638.5
2011-03-20,15567.4
2011-03-21,15547.6
2011-03-22,15893.2
2011-03-23,15470.2
2011-03-24,15169.6
2011-03-25,15202.0
2011-03-26,15214.6
2011-03-27,15073.3
2011-03-28,14604.4
2011-03-29,15251.5
2011-03-30,15106.6
2011-03-31,15238.9
2011-04-01,14118.4
2011-04-02,14410.0
2011-04-03,13919.5
2011-04-04,13960.0
2011-04-05,13948.3
2011-04-06,14145.4
2011-04-07,14149.0
2011-04-08,13591.0
2011-04-09,13556.8
2011-04-10,13479.4
2011-04-11,13516.3
2011-04-12,13492.9
2011-04-13,13350.7
2011-04-14,13676.5
2011-04-15,13931.2
2011-04-16,13251.7
2011-04-17,13539.7
2011-04-18,13705.3
2011-04-19,13821.4
2011-04-20,13169.8
2011-04-21,13127.5
2011-04-22,13014.1
2011-04-23,12962.8
2011-04-24,12842.2
2011-04-25,12873.7
2011-04-26,12969.1
2011-04-27,12982.6
2011-04-28,12998.8
2011-04-29,12997.0
2011-04-30,13408.3
2011-05-01,13351.6
2011-05-02,13353.4
2011-05-03,13353.4
2011-05-04,13348.9
2011-05-05,13332.7
2011-05-06,13661.2
2011-05-07,12948.4
2011-05-08,12493.0
2011-05-09,12505.6
2011-05-10,12193.3
2011-05-11,12230.2
2011-05-12,11454.4
2011-05-13,11278.0
2011-05-14,11124.099999999999
2011-05-15,10929.7
2011-05-16,10934.2
2011-05-17,11110.599999999999
2011-05-18,10954.0
2011-05-19,10925.2
2011-05-20,10898.2
2011-05-21,10900.0
2011-05-22,10648.9
2011-05-23,10634.5
2011-05-24,10788.4
2011-05-25,10872.099999999999
2011-05-26,10855.9
2011-05-27,10847.8
2011-05-28,10855.0
2011-05-29,10648.9
2011-05-30,10650.7
2011-05-31,10882.9
2011-06-01,10036.9
2011-06-02,9894.7
2011-06-03,9920.8
2011-06-04,9860.5
2011-06-05,9793.0
2011-06-06,9793.0
2011-06-07,9856.9
2011-06-08,10109.8
2011-06-09,10123.3
2011-06-10,10125.099999999999
2011-06-11,10128.7
2011-06-12,10017.099999999999
2011-06-13,10013.5
2011-06-14,10018.9
2011-06-15,10100.8
2011-06-16,10037.8
2011-06-17,10054.9
2011-06-18,10054.0
2011-06-19,10180.0
2011-06-20,10157.5
2011-06-21,10181.8
2011-06-22,10217.8
2011-06-23,10094.5
2011-06-24,10152.099999999999
2011-06-25,9976.599999999999
2011-06-26,10127.8
2011-06-27,10139.5
2011-06-28,10184.5
2011-06-29,9978.4
2011-06-30,10098.099999999999
2011-07-01,10423.0
2011-07-02,10405.9
2011-07-03,10387.0
2011-07-04,10393.3
2011-07-05,10407.7
2011-07-06,10393.3
2011-07-07,10382.5
2011-07-08,10783.9
2011-07-09,10845.099999999999
2011-07-10,10846.0
2011-07-11,10884.7
2011-07-12,10985.5
2011-07-13,10855.9
2011-07-14,11383.3
2011-07-15,11223.099999999999
2011-07-16,10596.7
2011-07-17,10434.7
2011-07-18,10435.599999999999
2011-07-19,10659.7
2011-07-20,10464.4
2011-07-21,10726.3
2011-07-22,10864.9
2011-07-23,10947.7
2011-07-24,10680.4
2011-07-25,10684.9
2011-07-26,10724.5
2011-07-27,10787.5
2011-07-28,10601.2
2011-07-29,10594.0
2011-07-30,10600.3
2011-07-31,10693.9
2011-08-01,10615.599999999999
2011-08-02,10643.5
2011-08-03,10390.599999999999
2011-08-04,10772.2
2011-08-05,11186.2
2011-08-06,10962.099999999999
2011-08-07,10871.2
2011-08-08,10870.3
2011-08-09,10882.0
2011-08-10,10816.3
2011-08-11,11053.9
2011-08-12,11129.5
2011-08-13,11285.2
2011-08-14,11264.5
2011-08-15,11270.8
2011-08-16,11294.2
2011-08-17,10816.3
2011-08-18,11043.099999999999
2011-08-19,11130.4
2011-08-20,10789.3
2011-08-21,11098.9
2011-08-22,11105.2
2011-08-23,11059.3
2011-08-24,10092.7
2011-08-25,10096.3
2011-08-26,10054.9
2011-08-27,10246.599999999999
2011-08-28,10234.0
2011-08-29,10269.099999999999
2011-08-30,10296.099999999999
2011-08-31,10280.8
2011-09-01,10715.5
2011-09-02,10723.599999999999
2011-09-03,10778.5
2011-09-04,10425.7
2011-09-05,10426.599999999999
2011-09-06,10487.8
2011-09-07,10412.2
2011-09-08,10666.0
2011-09-09,10665.099999999999
2011-09-10,10630.0
2011-09-11,10593.099999999999
2011-09-12,10600.3
2011-09-13,10074.7
2011-09-14,10222.3
2011-09-15,9757.9
2011-09-16,10219.599999999999
2011-09-17,10156.599999999999
2011-09-18,9939.7
2011-09-19,9928.9
2011-09-20,10072.9
2011-09-21,10423.9
2011-09-22,9973.0
2011-09-23,9948.7
2011-09-24,10001.8
2011-09-25,10034.2
2011-09-26,10083.7
2011-09-27,9973.0
2011-09-28,10129.599999999999
2011-09-29,10090.0
2011-09-30,10005.4
2011-10-01,10102.599999999999
2011-10-02,10073.8
2011-10-03,10063.0
2011-10-04,10028.8
2011-10-05,11267.2
2011-10-06,11858.5
2011-10-07,12789.1
2011-10-08,13278.7
2011-10-09,13569.4
2011-10-10,13373.2
2011-10-11,12772.9
2011-10-12,12431.8
2011-10-13,12694.6
2011-10-14,12841.3
2011-10-15,12618.1
2011-10-16,13056.4
2011-10-17,13104.1
2011-10-18,12693.7
2011-10-19,12459.7
2011-10-20,12662.2
2011-10-21,12658.6
2011-10-22,12544.3
2011-10-23,12754.9
2011-10-24,12619.0
2011-10-25,12672.1
2011-10-26,13276.9
2011-10-27,12897.1
2011-10-28,12853.0
2011-10-29,13105.9
2011-10-30,12842.2
2011-10-31,12849.4
2011-11-01,13496.5
2011-11-02,14602.6
2011-11-03,14896.0
2011-11-04,14534.2
2011-11-05,14871.7
2011-11-06,14989.6
2011-11-07,14751.1
2011-11-08,14912.2
2011-11-09,14118.4
2011-11-10,14607.1
2011-11-11,14277.7
2011-11-12,14194.0
2011-11-13,14302.9
2011-11-14,14401.9
2011-11-15,14148.1
2011-11-16,14138.2
2011-11-17,14005.0
2011-11-18,13854.7
2011-11-19,14077.0
2011-11-20,14546.8
2011-11-21,14481.1
2011-11-22,14568.4
2011-11-23,15014.8
2011-11-24,15349.6
2011-11-25,15440.5
2011-11-26,15327.1
2011-11-27,15168.7
2011-11-28,15243.4
2011-11-29,15207.4
2011-11-30,14478.4
2011-12-01,14596.3
2011-12-02,14626.0
2011-12-03,14773.6
2011-12-04,15226.3
2011-12-05,15234.4
2011-12-06,15238.9
2011-12-07,14386.6
2011-12-08,14933.8
2011-12-09,15420.7
2011-12-10,15637.6
2011-12-11,15465.7
2011-12-12,15540.4
2011-12-13,15511.6
2011-12-14,15297.4
2011-12-15,15677.2
2011-12-16,15607.9
2011-12-17,16100.2
2011-12-18,15864.4
2011-12-19,15873.4
2011-12-20,15922.0
2011-12-21,15119.2
2011-12-22,16044.4
2011-12-23,16148.8
2011-12-24,16174.0
2011-12-25,15949.9
2011-12-26,15932.8
2011-12-27,16071.4
2011-12-28,16019.2
2011-12-29,16534.0
2011-12-30,16483.6
2011-12-31,16553.8
2012-01-01,16531.3
2012-01-02,16329.52
2012-01-03,16205.95
2012-01-04,16252.21
2012-01-05,16285.33
2012-01-06,16108.12
2012-01-07,16069.24
2012-01-08,16117.66
2012-01-09,16126.12
2012-01-10,16116.13
2012-01-11,16108.39
2012-01-12,17743.96
2012-01-13,18300.16
2012-01-14,17935.12
2012-01-15,17798.68
2012-01-16,17814.34
2012-01-17,17878.42
2012-01-18,17730.1
2012-01-19,17868.25
2012-01-20,18368.02
2012-01-21,18746.74
2012-01-22,18855.82
2012-01-23,18644.05
2012-01-24,18498.7
2012-01-25,18768.7
2012-01-26,18375.760000000002
2012-01-27,18350.739999999998
2012-01-28,18499.6
2012-01-29,18372.61
2012-01-30,18367.48
2012-01-31,18327.34
2012-02-01,18212.14
2012-02-02,18139.96
2012-02-03,17919.91
2012-02-04,18439.39
2012-02-05,18382.87
2012-02-06,18535.06
2012-02-07,18025.84
2012-02-08,17718.58
2012-02-09,17023.78
2012-02-10,18168.67
2012-02-11,17737.21
2012-02-12,17686.81
2012-02-13,17823.61
2012-02-14,17813.89
2012-02-15,17716.51
2012-02-16,18579.61
2012-02-17,18743.5
2012-02-18,19214.29
2012-02-19,18778.510000000002
2012-02-20,18828.82
2012-02-21,18790.39
2012-02-22,18908.739999999998
2012-02-23,19126.54
2012-02-24,18771.67
2012-02-25,18678.25
2012-02-26,18731.08
2012-02-27,18752.41
2012-02-28,18705.07
2012-02-29,17753.95
2012-03-01,18523.63
2012-03-02,18326.8
2012-03-03,18398.08
2012-03-04,18369.46
2012-03-05,18105.67
2012-03-06,18119.8
2012-03-07,18154.99
2012-03-08,18237.07
2012-03-09,17604.37
2012-03-10,18132.22
2012-03-11,18083.44
2012-03-12,18077.41
2012-03-13,18088.12
2012-03-14,17254.99
2012-03-15,16527.25
2012-03-16,16049.08
2012-03-17,15450.49
2012-03-18,15474.25
2012-03-19,15488.74
2012-03-20,15467.86
2012-03-21,15384.52
2012-03-22,15883.12
2012-03-23,15661.36
2012-03-24,16356.7
2012-03-25,15931.36
2012-03-26,15102.73
2012-03-27,15561.64
2012-03-28,14000.95
2012-03-29,15145.66
2012-03-30,14526.19
2012-03-31,14142.34
2012-04-01,14328.1
2012-04-02,14280.85
2012-04-03,14266.0
2012-04-04,14591.53
2012-04-05,13978.54
2012-04-06,13973.5
2012-04-07,14149.9
2012-04-08,13978.18
2012-04-09,13984.84
2012-04-10,13956.130000000001
2012-04-11,13758.49
2012-04-12,14172.67
2012-04-13,14962.15
2012-04-14,14795.02
2012-04-15,14291.47
2012-04-16,14399.47
2012-04-17,14517.73
2012-04-18,14495.14
2012-04-19,14064.58
2012-04-20,13703.05
2012-04-21,13869.91
2012-04-22,13887.28
2012-04-23,13865.32
2012-04-24,13851.369999999999
2012-04-25,13953.61
2012-04-26,13888.36
2012-04-27,13600.18
2012-04-28,13604.5
2012-04-29,12949.93
2012-04-30,12301.66
2012-05-01,12312.64
2012-05-02,12303.64
2012-05-03,12157.39
2012-05-04,11716.57
2012-05-05,11374.119999999999
2012-05-06,11149.84
2012-05-07,11116.0
2012-05-08,11117.26
2012-05-09,11174.23
2012-05-10,11091.52
2012-05-11,11058.039999999999
2012-05-12,10927.0
2012-05-13,10722.61
2012-05-14,10691.470000000001
2012-05-15,10664.02
2012-05-16,10993.060000000001
2012-05-17,10964.8
2012-05-18,11354.32
2012-05-19,11021.32
2012-05-20,10866.7
2012-05-21,10747.09
2012-05-22,10725.849999999999
2012-05-23,10790.74
2012-05-24,10761.31
2012-05-25,10549.09
2012-05-26,10625.68
2012-05-27,10540.9
2012-05-28,10466.29
2012-05-29,10483.57
2012-05-30,10657.09
2012-05-31,9788.59
2012-06-01,9757.27
2012-06-02,9751.779999999999
2012-06-03,9662.05
2012-06-04,9651.7
2012-06-05,9739.9
2012-06-06,9795.789999999999
2012-06-07,9926.380000000001
2012-06-08,9972.73
2012-06-09,10089.01
2012-06-10,9993.07
2012-06-11,10027.81
2012-06-12,10018.45
2012-06-13,9996.49
2012-06-14,10039.779999999999
2012-06-15,10069.48
2012-06-16,9958.689999999999
2012-06-17,9904.6
2012-06-18,9940.599999999999
2012-06-19,10005.849999999999
2012-06-20,9946.18
2012-06-21,10235.98
2012-06-22,9995.05
2012-06-23,10029.61
2012-06-24,9923.86
2012-06-25,9959.68
2012-06-26,10019.349999999999
2012-06-27,10011.25
2012-06-28,10098.64
2012-06-29,9779.41
2012-06-30,10243.0
2012-07-01,10171.99
2012-07-02,10165.599999999999
2012-07-03,10307.529999999999
2012-07-04,10047.07
2012-07-05,10418.23
2012-07-06,10323.55
2012-07-07,10477.09
2012-07-08,10528.21
2012-07-09,10503.1
2012-07-10,10557.369999999999
2012-07-11,10889.65
2012-07-12,10660.689999999999
2012-07-13,10423.630000000001
2012-07-14,10282.51
2012-07-15,10180.27
2012-07-16,10155.970000000001
2012-07-17,10292.86
2012-07-18,10326.970000000001
2012-07-19,10536.039999999999
2012-07-20,10589.23
2012-07-21,10789.39
2012-07-22,10732.869999999999
2012-07-23,10708.84
2012-07-24,10777.689999999999
2012-07-25,10495.45
2012-07-26,10488.25
2012-07-27,10794.52
2012-07-28,11000.8
2012-07-29,11021.23
2012-07-30,10999.09
2012-07-31,11102.86
2012-08-01,11093.05
2012-08-02,11311.66
2012-08-03,11354.32
2012-08-04,11443.42
2012-08-05,11260.81
2012-08-06,11255.32
2012-08-07,11287.63
2012-08-08,10162.9
2012-08-09,10117.630000000001
2012-08-10,10153.99
2012-08-11,10211.95
2012-08-12,10241.92
2012-08-13,10234.45
2012-08-14,10187.380000000001
2012-08-15,10444.42
2012-08-16,10722.43
2012-08-17,10413.91
2012-08-18,10852.84
2012-08-19,10259.83
2012-08-20,10291.69
2012-08-21,10715.32
2012-08-22,10276.029999999999
2012-08-23,10273.869999999999
2012-08-24,10267.029999999999
2012-08-25,10230.49
2012-08-26,10315.36
2012-08-27,10304.2
2012-08-28,10230.31
2012-08-29,10215.01
2012-08-30,10191.880000000001
2012-08-31,10352.35
2012-09-01,10124.56
2012-09-02,10413.55
2012-09-03,10371.07
2012-09-04,10418.86
2012-09-05,10508.68
2012-09-06,10459.720000000001
2012-09-07,10567.900000000001
2012-09-08,10611.01
2012-09-09,10525.599999999999
2012-09-10,10537.21
2012-09-11,10571.23
2012-09-12,10353.970000000001
2012-09-13,10564.03
2012-09-14,10521.189999999999
2012-09-15,10606.06
2012-09-16,10438.66
2012-09-17,10431.369999999999
2012-09-18,10450.09
2012-09-19,10545.49
2012-09-20,10699.39
2012-09-21,10643.5
2012-09-22,10632.07
2012-09-23,10707.58
2012-09-24,10709.02
2012-09-25,10735.57
2012-09-26,10654.3
2012-09-27,10796.86
2012-09-28,10350.099999999999
2012-09-29,10390.24
2012-09-30,11260.36
2012-10-01,11159.380000000001
2012-10-02,11100.7
2012-10-03,11716.48
2012-10-04,12318.220000000001
2012-10-05,12686.05
2012-10-06,12653.11
2012-10-07,12491.47
2012-10-08,12526.84
2012-10-09,12606.220000000001
2012-10-10,12400.39
2012-10-11,11696.68
2012-10-12,11560.96
2012-10-13,11621.529999999999
2012-10-14,11374.21
2012-10-15,11406.34
2012-10-16,12119.41
2012-10-17,12438.369999999999
2012-10-18,12823.57
2012-10-19,12878.92
2012-10-20,13008.16
2012-10-21,13572.73
2012-10-22,13485.79
2012-10-23,13652.2
2012-10-24,13595.41
2012-10-25,13957.39
2012-10-26,14301.01
2012-10-27,15162.4
2012-10-28,15371.29
2012-10-29,15370.12
2012-10-30,15561.64
2012-10-31,16168.15
2012-11-01,16219.36
2012-11-02,16134.4
2012-11-03,16379.92
2012-11-04,16367.77
2012-11-05,16382.26
2012-11-06,16516.81
2012-11-07,16401.52
2012-11-08,16820.74
2012-11-09,17988.31
2012-11-10,17993.17
2012-11-11,18093.7
2012-11-12,17881.39
2012-11-13,18164.89
2012-11-14,18002.71
2012-11-15,18557.92
2012-11-16,18262.9
2012-11-17,18687.07
2012-11-18,18311.5
2012-11-19,18375.58
2012-11-20,18465.31
2012-11-21,18017.74
2012-11-22,18073.18
2012-11-23,18530.56
2012-11-24,18701.65
2012-11-25,18367.21
2012-11-26,18309.97
2012-11-27,18428.14
2012-11-28,19853.74
2012-11-29,19037.44
2012-11-30,19233.73
2013-01-01,18831.7
2013-02-01,18697.96
2013-03-01,19012.33
2013-04-01,18936.64
2013-05-01,18732.79
2013-06-01,18598.96
2013-07-01,18799.48
2013-08-01,18753.67
2013-09-01,18756.46
2013-10-01,18741.07
2013-11-01,18788.14
2013-12-01,18683.56
2014-01-01,18715.239999999998
2014-02-01,18811.72
2014-03-01,18694.09
2014-04-01,18686.62
2014-05-01,18879.04
2014-06-01,18723.34
2014-07-01,18848.8
2014-08-01,18672.22
2014-09-01,18734.14
2014-10-01,18766.18
2014-11-01,18730.0
2014-12-01,18850.69
2015-01-01,18776.98
2015-02-01,18839.44
2015-03-01,18692.92
2015-04-01,18216.1
2015-05-01,18697.06
2015-06-01,18668.98
