,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,407219.0
2011-01-02,412267.0
2011-01-03,420959.0
2011-01-04,424585.0
2011-01-05,427599.0
2011-01-06,427676.0
2011-01-07,418701.0
2011-01-08,429843.0
2011-01-09,462582.0
2011-01-10,472702.0
2011-01-11,476529.0
2011-01-12,453350.0
2011-01-13,446861.0
2011-01-14,477438.0
2011-01-15,481413.0
2011-01-16,479765.0
2011-01-17,479268.0
2011-01-18,479163.0
2011-01-19,462372.0
2011-01-20,453828.0
2011-01-21,483882.0
2011-01-22,485221.0
2011-01-23,490062.0
2011-01-24,489457.0
2011-01-25,487950.0
2011-01-26,466810.0
2011-01-27,460758.0
2011-01-28,490465.0
2011-01-29,488228.0
2011-01-30,486063.0
2011-01-31,479285.0
2011-02-01,475940.0
2011-02-02,450866.0
2011-02-03,443425.0
2011-02-04,471316.0
2011-02-05,470179.0
2011-02-06,466788.0
2011-02-07,465420.0
2011-02-08,463393.0
2011-02-09,444027.0
2011-02-10,435429.0
2011-02-11,465482.0
2011-02-12,466464.0
2011-02-13,463220.0
2011-02-14,463368.0
2011-02-15,463534.0
2011-02-16,442382.0
2011-02-17,435549.0
2011-02-18,467922.0
2011-02-19,470406.0
2011-02-20,473533.0
2011-02-21,474343.0
2011-02-22,471719.0
2011-02-23,447696.0
2011-02-24,443457.0
2011-02-25,469680.0
2011-02-26,468648.0
2011-02-27,465410.0
2011-02-28,458487.0
2011-03-01,459019.0
2011-03-02,434698.0
2011-03-03,429746.0
2011-03-04,455413.0
2011-03-05,458559.0
2011-03-06,455303.0
2011-03-07,453329.0
2011-03-08,424936.0
2011-03-09,427849.0
2011-03-10,427641.0
2011-03-11,455764.0
2011-03-12,455805.0
2011-03-13,457096.0
2011-03-14,454127.0
2011-03-15,452861.0
2011-03-16,424998.0
2011-03-17,420078.0
2011-03-18,449639.0
2011-03-19,452497.0
2011-03-20,453488.0
2011-03-21,454660.0
2011-03-22,455451.0
2011-03-23,431567.0
2011-03-24,422405.0
2011-03-25,455259.0
2011-03-26,455508.0
2011-03-27,456311.0
2011-03-28,453303.0
2011-03-29,451081.0
2011-03-30,428881.0
2011-03-31,415397.0
2011-04-01,442332.0
2011-04-02,441006.0
2011-04-03,436592.0
2011-04-04,428568.0
2011-04-05,425218.0
2011-04-06,405987.0
2011-04-07,398013.0
2011-04-08,425943.0
2011-04-09,425857.0
2011-04-10,424108.0
2011-04-11,422025.0
2011-04-12,419045.0
2011-04-13,400594.0
2011-04-14,389345.0
2011-04-15,414439.0
2011-04-16,409165.0
2011-04-17,402768.0
2011-04-18,399141.0
2011-04-19,393739.0
2011-04-20,371599.0
2011-04-21,362396.0
2011-04-22,391971.0
2011-04-23,392624.0
2011-04-24,397634.0
2011-04-25,391241.0
2011-04-26,391361.0
2011-04-27,369917.0
2011-04-28,362904.0
2011-04-29,388182.0
2011-04-30,381479.0
2011-05-01,348705.0
2011-05-02,348679.0
2011-05-03,347456.0
2011-05-04,349575.0
2011-05-05,346178.0
2011-05-06,373451.0
2011-05-07,367903.0
2011-05-08,362802.0
2011-05-09,337685.0
2011-05-10,338399.0
2011-05-11,337897.0
2011-05-12,335925.0
2011-05-13,358561.0
2011-05-14,356636.0
2011-05-15,354962.0
2011-05-16,359037.0
2011-05-17,362609.0
2011-05-18,339644.0
2011-05-19,335420.0
2011-05-20,363466.0
2011-05-21,362190.0
2011-05-22,358114.0
2011-05-23,359679.0
2011-05-24,363204.0
2011-05-25,346010.0
2011-05-26,336338.0
2011-05-27,361356.0
2011-05-28,363257.0
2011-05-29,363880.0
2011-05-30,362045.0
2011-05-31,363233.0
2011-06-01,341289.0
2011-06-02,332757.0
2011-06-03,359206.0
2011-06-04,359037.0
2011-06-05,356607.0
2011-06-06,359388.0
2011-06-07,357110.0
2011-06-08,338089.0
2011-06-09,326590.0
2011-06-10,360162.0
2011-06-11,357657.0
2011-06-12,326947.0
2011-06-13,357850.0
2011-06-14,356050.0
2011-06-15,337458.0
2011-06-16,333626.0
2011-06-17,360612.0
2011-06-18,359195.0
2011-06-19,357304.0
2011-06-20,355371.0
2011-06-21,355196.0
2011-06-22,341943.0
2011-06-23,325854.0
2011-06-24,359057.0
2011-06-25,361290.0
2011-06-26,361938.0
2011-06-27,363894.0
2011-06-28,366265.0
2011-06-29,344605.0
2011-06-30,334133.0
2011-07-01,365719.0
2011-07-02,361597.0
2011-07-03,361541.0
2011-07-04,363097.0
2011-07-05,361303.0
2011-07-06,347508.0
2011-07-07,337685.0
2011-07-08,363386.0
2011-07-09,365617.0
2011-07-10,366440.0
2011-07-11,366212.0
2011-07-12,368472.0
2011-07-13,344568.0
2011-07-14,337959.0
2011-07-15,361728.0
2011-07-16,362444.0
2011-07-17,361848.0
2011-07-18,360246.0
2011-07-19,361914.0
2011-07-20,343122.0
2011-07-21,334367.0
2011-07-22,356145.0
2011-07-23,359959.0
2011-07-24,362391.0
2011-07-25,361866.0
2011-07-26,359736.0
2011-07-27,345374.0
2011-07-28,337503.0
2011-07-29,360256.0
2011-07-30,361305.0
2011-07-31,362464.0
2011-08-01,361565.0
2011-08-02,361723.0
2011-08-03,343346.0
2011-08-04,338107.0
2011-08-05,362659.0
2011-08-06,360235.0
2011-08-07,363368.0
2011-08-08,360911.0
2011-08-09,364101.0
2011-08-10,347593.0
2011-08-11,339320.0
2011-08-12,366107.0
2011-08-13,365115.0
2011-08-14,368950.0
2011-08-15,368704.0
2011-08-16,367111.0
2011-08-17,346955.0
2011-08-18,341525.0
2011-08-19,369101.0
2011-08-20,367065.0
2011-08-21,366711.0
2011-08-22,365603.0
2011-08-23,363941.0
2011-08-24,344612.0
2011-08-25,339798.0
2011-08-26,369017.0
2011-08-27,371731.0
2011-08-28,372815.0
2011-08-29,374946.0
2011-08-30,373083.0
2011-08-31,356707.0
2011-09-01,348035.0
2011-09-02,374020.0
2011-09-03,375727.0
2011-09-04,374514.0
2011-09-05,374876.0
2011-09-06,375531.0
2011-09-07,359937.0
2011-09-08,353985.0
2011-09-09,377924.0
2011-09-10,378504.0
2011-09-11,379445.0
2011-09-12,380708.0
2011-09-13,382063.0
2011-09-14,361622.0
2011-09-15,357491.0
2011-09-16,384804.0
2011-09-17,391275.0
2011-09-18,393863.0
2011-09-19,387193.0
2011-09-20,387402.0
2011-09-21,371402.0
2011-09-22,365066.0
2011-09-23,390311.0
2011-09-24,391113.0
2011-09-25,398204.0
2011-09-26,400728.0
2011-09-27,405292.0
2011-09-28,388449.0
2011-09-29,382246.0
2011-09-30,412801.0
2011-10-01,420418.0
2011-10-02,429547.0
2011-10-03,431240.0
2011-10-04,430804.0
2011-10-05,408484.0
2011-10-06,400755.0
2011-10-07,428606.0
2011-10-08,431418.0
2011-10-09,429296.0
2011-10-10,428287.0
2011-10-11,428039.0
2011-10-12,407267.0
2011-10-13,397706.0
2011-10-14,427288.0
2011-10-15,424425.0
2011-10-16,424390.0
2011-10-17,423802.0
2011-10-18,425826.0
2011-10-19,406602.0
2011-10-20,396530.0
2011-10-21,429326.0
2011-10-22,430072.0
2011-10-23,431672.0
2011-10-24,432348.0
2011-10-25,432239.0
2011-10-26,410095.0
2011-10-27,406230.0
2011-10-28,433559.0
2011-10-29,431563.0
2011-10-30,427454.0
2011-10-31,424956.0
2011-11-01,422497.0
2011-11-02,404167.0
2011-11-03,396615.0
2011-11-04,397818.0
2011-11-05,424265.0
2011-11-06,421674.0
2011-11-07,423243.0
2011-11-08,424485.0
2011-11-09,407476.0
2011-11-10,399139.0
2011-11-11,427345.0
2011-11-12,427664.0
2011-11-13,429615.0
2011-11-14,430963.0
2011-11-15,432962.0
2011-11-16,417281.0
2011-11-17,410926.0
2011-11-18,435690.0
2011-11-19,438051.0
2011-11-20,439243.0
2011-11-21,442562.0
2011-11-22,442732.0
2011-11-23,422560.0
2011-11-24,417167.0
2011-11-25,442982.0
2011-11-26,449380.0
2011-11-27,452892.0
2011-11-28,451897.0
2011-11-29,451728.0
2011-11-30,435436.0
2011-12-01,426125.0
2011-12-02,454743.0
2011-12-03,460064.0
2011-12-04,459584.0
2011-12-05,459170.0
2011-12-06,459470.0
2011-12-07,439514.0
2011-12-08,429085.0
2011-12-09,463949.0
2011-12-10,470269.0
2011-12-11,475813.0
2011-12-12,475953.0
2011-12-13,473693.0
2011-12-14,451614.0
2011-12-15,445543.0
2011-12-16,482053.0
2011-12-17,478868.0
2011-12-18,472589.0
2011-12-19,472471.0
2011-12-20,475364.0
2011-12-21,450721.0
2011-12-22,441770.0
2011-12-23,469531.0
2011-12-24,470349.0
2011-12-25,464265.0
2011-12-26,465308.0
2011-12-27,462662.0
2011-12-28,446774.0
2011-12-29,435849.0
2011-12-30,449775.0
2011-12-31,437581.0
2012-01-01,402280.0
2012-01-02,409893.0
2012-01-03,422007.0
2012-01-04,426947.0
2012-01-05,422460.0
2012-01-06,420982.0
2012-01-07,412670.0
2012-01-08,423607.0
2012-01-09,450484.0
2012-01-10,450672.0
2012-01-11,434586.0
2012-01-12,429372.0
2012-01-13,460928.0
2012-01-14,462394.0
2012-01-15,464402.0
2012-01-16,467220.0
2012-01-17,469941.0
2012-01-18,454920.0
2012-01-19,456310.0
2012-01-20,481995.0
2012-01-21,481507.0
2012-01-22,485205.0
2012-01-23,491738.0
2012-01-24,495012.0
2012-01-25,475482.0
2012-01-26,471559.0
2012-01-27,500425.0
2012-01-28,503632.0
2012-01-29,508479.0
2012-01-30,508691.0
2012-01-31,512205.0
2012-02-01,490734.0
2012-02-02,481560.0
2012-02-03,505066.0
2012-02-04,497938.0
2012-02-05,488760.0
2012-02-06,488050.0
2012-02-07,482244.0
2012-02-08,463643.0
2012-02-09,452201.0
2012-02-10,473453.0
2012-02-11,465370.0
2012-02-12,468099.0
2012-02-13,464509.0
2012-02-14,460189.0
2012-02-15,440441.0
2012-02-16,432561.0
2012-02-17,456541.0
2012-02-18,453156.0
2012-02-19,453049.0
2012-02-20,452293.0
2012-02-21,451901.0
2012-02-22,433572.0
2012-02-23,427529.0
2012-02-24,453613.0
2012-02-25,453028.0
2012-02-26,454078.0
2012-02-27,451718.0
2012-02-28,449893.0
2012-02-29,428748.0
2012-03-01,421207.0
2012-03-02,448256.0
2012-03-03,447765.0
2012-03-04,447940.0
2012-03-05,448239.0
2012-03-06,438729.0
2012-03-07,410652.0
2012-03-08,409863.0
2012-03-09,413751.0
2012-03-10,437339.0
2012-03-11,433837.0
2012-03-12,426835.0
2012-03-13,428207.0
2012-03-14,403260.0
2012-03-15,399952.0
2012-03-16,427810.0
2012-03-17,429394.0
2012-03-18,433297.0
2012-03-19,434065.0
2012-03-20,434132.0
2012-03-21,406849.0
2012-03-22,398672.0
2012-03-23,422918.0
2012-03-24,419355.0
2012-03-25,416500.0
2012-03-26,416094.0
2012-03-27,415658.0
2012-03-28,398676.0
2012-03-29,394707.0
2012-03-30,418033.0
2012-03-31,421568.0
2012-04-01,421791.0
2012-04-02,420901.0
2012-04-03,419736.0
2012-04-04,403100.0
2012-04-05,394403.0
2012-04-06,416720.0
2012-04-07,419116.0
2012-04-08,419332.0
2012-04-09,415981.0
2012-04-10,408619.0
2012-04-11,394613.0
2012-04-12,387594.0
2012-04-13,414123.0
2012-04-14,404217.0
2012-04-15,405134.0
2012-04-16,402977.0
2012-04-17,401968.0
2012-04-18,379603.0
2012-04-19,367809.0
2012-04-20,393834.0
2012-04-21,386005.0
2012-04-22,380965.0
2012-04-23,385249.0
2012-04-24,385091.0
2012-04-25,366818.0
2012-04-26,358589.0
2012-04-27,381028.0
2012-04-28,378294.0
2012-04-29,367541.0
2012-04-30,339170.0
2012-05-01,343398.0
2012-05-02,344932.0
2012-05-03,343752.0
2012-05-04,368709.0
2012-05-05,368544.0
2012-05-06,372293.0
2012-05-07,371663.0
2012-05-08,341093.0
2012-05-09,340284.0
2012-05-10,338913.0
2012-05-11,363490.0
2012-05-12,361985.0
2012-07-01,360389.0
2012-08-01,360990.0
2012-09-01,359655.0
2012-10-01,342868.0
2012-11-01,335555.0
2012-12-01,362747.0
2013-01-01,362589.0
2013-02-01,358364.0
2013-03-01,361178.0
2013-04-01,361871.0
2013-05-01,344762.0
2013-06-01,336754.0
2013-07-01,364333.0
2013-08-01,365139.0
2013-09-01,369518.0
2013-10-01,364699.0
2013-11-01,361016.0
2013-12-01,343678.0
2014-01-01,335554.0
2014-02-01,360791.0
2014-03-01,356499.0
2014-04-01,357397.0
2014-05-01,356995.0
2014-06-01,358728.0
2014-07-01,341836.0
2014-08-01,335127.0
2014-09-01,362535.0
2014-10-01,361207.0
2014-11-01,359596.0
2014-12-01,335911.0
