,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,34904.0
2011-01-02,34714.45
2011-01-03,35124.15
2011-01-04,35768.45
2011-01-05,35404.65
2011-01-06,35403.8
2011-01-07,34934.6
2011-01-08,35345.15
2011-01-09,38825.05
2011-01-10,38993.35
2011-01-11,38757.05
2011-01-12,36769.75
2011-01-13,36448.45
2011-01-14,38621.9
2011-01-15,38727.3
2011-01-16,39216.9
2011-01-17,39082.6
2011-01-18,38357.55
2011-01-19,36777.4
2011-01-20,35833.9
2011-01-21,37971.65
2011-01-22,38337.15
2011-01-23,39233.05
2011-01-24,39416.65
2011-01-25,39527.15
2011-01-26,37637.6
2011-01-27,37754.05
2011-01-28,40191.85
2011-01-29,40569.25
2011-01-30,40136.6
2011-01-31,40210.55
2011-02-01,39542.45
2011-02-02,37057.9
2011-02-03,36549.6
2011-02-04,38422.15
2011-02-05,38733.25
2011-02-06,38326.1
2011-02-07,38362.65
2011-02-08,38821.65
2011-02-09,36892.15
2011-02-10,36570.85
2011-02-11,39006.95
2011-02-12,39068.15
2011-02-13,39012.9
2011-02-14,39104.7
2011-02-15,38767.25
2011-02-16,37432.75
2011-02-17,36743.4
2011-02-18,39101.3
2011-02-19,39187.15
2011-02-20,39273.0
2011-02-21,39313.8
2011-02-22,39172.7
2011-02-23,37363.05
2011-02-24,36689.85
2011-02-25,38380.5
2011-02-26,37732.8
2011-02-27,37624.0
2011-02-28,37876.45
2011-03-01,37569.6
2011-03-02,36155.2
2011-03-03,35391.9
2011-03-04,37639.3
2011-03-05,37680.95
2011-03-06,38712.0
2011-03-07,37930.85
2011-03-08,35750.6
2011-03-09,36047.25
2011-03-10,35766.75
2011-03-11,38077.05
2011-03-12,38115.3
2011-03-13,38167.15
2011-03-14,38243.65
2011-03-15,36820.75
2011-03-16,34903.15
2011-03-17,34459.45
2011-03-18,36441.65
2011-03-19,36793.55
2011-03-20,36899.8
2011-03-21,36672.0
2011-03-22,36643.95
2011-03-23,35461.6
2011-03-24,34553.8
2011-03-25,36721.3
2011-03-26,37168.4
2011-03-27,37178.6
2011-03-28,36624.4
2011-03-29,36050.65
2011-03-30,34172.15
2011-03-31,33097.75
2011-04-01,34351.5
2011-04-02,34593.75
2011-04-03,34190.0
2011-04-04,33504.05
2011-04-05,32433.05
2011-04-06,31082.4
2011-04-07,30908.15
2011-04-08,33143.65
2011-04-09,33596.7
2011-04-10,33826.2
2011-04-11,34178.95
2011-04-12,33623.05
2011-04-13,32118.55
2011-04-14,31948.55
2011-04-15,33747.15
2011-04-16,33612.85
2011-04-17,32441.55
2011-04-18,32020.8
2011-04-19,30679.5
2011-04-20,28826.5
2011-04-21,27706.199999999997
2011-04-22,31348.45
2011-04-23,31669.75
2011-04-24,32479.8
2011-04-25,33236.3
2011-04-26,33351.05
2011-04-27,31443.65
2011-04-28,31004.2
2011-04-29,32528.25
2011-04-30,31334.0
2011-05-01,29057.7
2011-05-02,29957.85
2011-05-03,30222.2
2011-05-04,30297.85
2011-05-05,30119.35
2011-05-06,31170.8
2011-05-07,31731.8
2011-05-08,31364.6
2011-05-09,29502.25
2011-05-10,29333.1
2011-05-11,29231.95
2011-05-12,29573.65
2011-05-13,31206.5
2011-05-14,29480.15
2011-05-15,30562.2
2011-05-16,30897.1
2011-05-17,30688.0
2011-05-18,29385.8
2011-05-19,28463.55
2011-05-20,29913.65
2011-05-21,30006.3
2011-05-22,29490.35
2011-05-23,29930.65
2011-05-24,29693.5
2011-05-25,28453.35
2011-05-26,27511.55
2011-05-27,29576.2
2011-05-28,30176.3
2011-05-29,30732.2
2011-05-30,31089.2
2011-05-31,30443.2
2011-06-01,28729.6
2011-06-02,27750.4
2011-06-03,29417.25
2011-06-04,29894.95
2011-06-05,29726.65
2011-06-06,29792.1
2011-06-07,29831.2
2011-06-08,28292.699999999997
2011-06-09,27816.699999999997
2011-06-10,29639.1
2011-06-11,30124.45
2011-06-12,28545.15
2011-06-13,30658.25
2011-06-14,30614.05
2011-06-15,28574.05
2011-06-16,27846.449999999997
2011-06-17,29962.95
2011-06-18,30659.1
2011-06-19,30370.95
2011-06-20,29901.75
2011-06-21,29792.1
2011-06-22,28450.8
2011-06-23,27812.449999999997
2011-06-24,29774.25
2011-06-25,30588.55
2011-06-26,30784.9
2011-06-27,30590.25
2011-06-28,31266.0
2011-06-29,30282.55
2011-06-30,29488.65
2011-07-01,31248.15
2011-07-02,30872.45
2011-07-03,30592.8
2011-07-04,30659.95
2011-07-05,30518.0
2011-07-06,29471.65
2011-07-07,28917.45
2011-07-08,30829.95
2011-07-09,31416.45
2011-07-10,31268.55
2011-07-11,31181.85
2011-07-12,30371.8
2011-07-13,29366.25
2011-07-14,29084.9
2011-07-15,31130.85
2011-07-16,30773.0
2011-07-17,30741.55
2011-07-18,30671.0
2011-07-19,30836.75
2011-07-20,29214.95
2011-07-21,28802.699999999997
2011-07-22,30800.2
2011-07-23,30637.0
2011-07-24,30450.0
2011-07-25,30176.3
2011-07-26,30215.4
2011-07-27,29149.5
2011-07-28,27962.9
2011-07-29,30624.25
2011-07-30,30639.55
2011-07-31,30552.0
2011-08-01,30581.75
2011-08-02,30584.3
2011-08-03,29230.25
2011-08-04,28788.25
2011-08-05,30692.25
2011-08-06,30710.95
2011-08-07,30789.15
2011-08-08,30979.55
2011-08-09,30588.55
2011-08-10,29247.25
2011-08-11,29333.1
2011-08-12,31209.9
2011-08-13,31601.75
2011-08-14,31878.85
2011-08-15,32095.6
2011-08-16,31852.5
2011-08-17,30756.85
2011-08-18,29463.15
2011-08-19,31354.4
2011-08-20,30834.2
2011-08-21,30438.95
2011-08-22,30438.95
2011-08-23,30699.05
2011-08-24,29505.65
2011-08-25,28932.75
2011-08-26,30345.45
2011-08-27,30325.05
2011-08-28,29657.8
2011-08-29,29769.15
2011-08-30,29766.6
2011-08-31,28924.25
2011-09-01,28297.8
2011-09-02,29678.2
2011-09-03,29784.45
2011-09-04,29662.05
2011-09-05,30063.25
2011-09-06,30081.95
2011-09-07,29032.2
2011-09-08,28344.55
2011-09-09,30051.35
2011-09-10,30314.85
2011-09-11,30416.85
2011-09-12,30483.15
2011-09-13,30452.55
2011-09-14,28831.6
2011-09-15,28432.949999999997
2011-09-16,30451.7
2011-09-17,30824.85
2011-09-18,30535.85
2011-09-19,30716.9
2011-09-20,30586.85
2011-09-21,29693.5
2011-09-22,29050.05
2011-09-23,31280.45
2011-09-24,30974.45
2011-09-25,31662.1
2011-09-26,32088.8
2011-09-27,31773.45
2011-09-28,30888.6
2011-09-29,30572.4
2011-09-30,32939.65
2011-10-01,33954.55
2011-10-02,34063.35
2011-10-03,34779.9
2011-10-04,34679.6
2011-10-05,33117.3
2011-10-06,33176.8
2011-10-07,35153.9
2011-10-08,34388.9
2011-10-09,33591.6
2011-10-10,33649.4
2011-10-11,32855.5
2011-10-12,31294.9
2011-10-13,30237.5
2011-10-14,32467.9
2011-10-15,32423.7
2011-10-16,32983.85
2011-10-17,33203.15
2011-10-18,33528.7
2011-10-19,31849.1
2011-10-20,31247.3
2011-10-21,34010.65
2011-10-22,34191.7
2011-10-23,35586.55
2011-10-24,35746.35
2011-10-25,35417.4
2011-10-26,33504.05
2011-10-27,32287.7
2011-10-28,34844.5
2011-10-29,35258.45
2011-10-30,34486.65
2011-10-31,34663.45
2011-11-01,34276.7
2011-11-02,32308.1
2011-11-03,31381.6
2011-11-04,31478.5
2011-11-05,33507.45
2011-11-06,33255.0
2011-11-07,33374.85
2011-11-08,33562.7
2011-11-09,32204.4
2011-11-10,31416.45
2011-11-11,33504.05
2011-11-12,34433.95
2011-11-13,34493.45
2011-11-14,35392.75
2011-11-15,35385.95
2011-11-16,33924.8
2011-11-17,33623.05
2011-11-18,35648.6
2011-11-19,35900.2
2011-11-20,36402.55
2011-11-21,36471.4
2011-11-22,36139.05
2011-11-23,34488.35
2011-11-24,34409.3
2011-11-25,36661.8
2011-11-26,36916.8
2011-11-27,37048.55
2011-11-28,37265.3
2011-11-29,36873.45
2011-11-30,35127.55
2011-12-01,35026.4
2011-12-02,37242.35
2011-12-03,37712.4
2011-12-04,37806.75
2011-12-05,37782.1
2011-12-06,38034.55
2011-12-07,36360.05
2011-12-08,36147.55
2011-12-09,38345.65
2011-12-10,38309.1
2011-12-11,38641.45
2011-12-12,39159.95
2011-12-13,39517.8
2011-12-14,37482.9
2011-12-15,37305.25
2011-12-16,39817.0
2011-12-17,39934.3
2011-12-18,38937.25
2011-12-19,39154.0
2011-12-20,38893.05
2011-12-21,37375.8
2011-12-22,36384.7
2011-12-23,38354.15
2011-12-24,37512.65
2011-12-25,37152.25
2011-12-26,37339.25
2011-12-27,37319.7
2011-12-28,36595.5
2011-12-29,36111.85
2011-12-30,36626.1
2011-12-31,35493.05
2012-01-01,33140.25
2012-01-02,33171.3175
2012-01-03,34118.4725
2012-01-04,34764.2175
2012-01-05,34793.7975
2012-01-06,34795.37
2012-01-07,34437.69
2012-01-08,34867.3225
2012-01-09,37652.8575
2012-01-10,37095.0025
2012-01-11,35309.4075
2012-01-12,34767.3625
2012-01-13,37025.2175
2012-01-14,37620.685
2012-01-15,37910.195
2012-01-16,37766.035
2012-01-17,37845.34
2012-01-18,36991.9825
2012-01-19,36699.71
2012-01-20,38789.435
2012-01-21,40046.7975
2012-01-22,39413.1225
2012-01-23,40038.8075
2012-01-24,40325.5975
2012-01-25,39011.9225
2012-01-26,38136.89
2012-01-27,40699.2575
2012-01-28,41709.2275
2012-01-29,42199.3375
2012-01-30,42155.69
2012-01-31,42648.7325
2012-02-01,41153.6675
2012-02-02,39817.935
2012-02-03,41771.49
2012-02-04,41700.4725
2012-02-05,40607.2875
2012-02-06,40020.065
2012-02-07,40197.2475
2012-02-08,38453.8975
2012-02-09,37658.7225
2012-02-10,39645.4275
2012-02-11,39999.7925
2012-02-12,40224.0225
2012-02-13,40264.185
2012-02-14,38683.355
2012-02-15,37187.7375
2012-02-16,36155.4125
2012-02-17,38974.31
2012-02-18,39017.745
2012-02-19,38546.1225
2012-02-20,39013.75
2012-02-21,38536.22
2012-02-22,37613.205
2012-02-23,37667.3075
2012-02-24,40026.2275
2012-02-25,40908.825
2012-02-26,40521.82
2012-02-27,40784.3
2012-02-28,40052.0675
2012-02-29,38558.49
2012-03-01,37657.83
2012-03-02,39464.335
2012-03-03,40018.195
2012-03-04,39815.3425
2012-03-05,39709.9
2012-03-06,38739.3275
2012-03-07,36645.99
2012-03-08,36499.2375
2012-03-09,36692.6125
2012-03-10,39293.3575
2012-03-11,38003.695
2012-03-12,37624.7225
2012-03-13,37331.0475
2012-03-14,35194.9125
2012-03-15,33956.9725
2012-03-16,36516.9175
2012-03-17,37526.5475
2012-03-18,35868.2825
2012-03-19,36123.07
2012-03-20,36045.55
2012-03-21,33996.2425
2012-03-22,33019.89
2012-03-23,34531.87
2012-03-24,34329.145
2012-03-25,34340.96
2012-03-26,34456.39
2012-03-27,34544.96
2012-03-28,33288.4475
2012-03-29,32815.4225
2012-03-30,34899.9625
2012-03-31,35198.525
2012-04-01,35457.5625
2012-04-02,35257.6
2012-04-03,35228.6575
2012-04-04,33764.9575
2012-04-05,32662.21
2012-04-06,34407.4725
2012-04-07,34529.4475
2012-04-08,34114.605
2012-04-09,34452.48
2012-04-10,34218.9425
2012-04-11,32841.0075
2012-04-12,32538.8325
2012-04-13,34135.1325
2012-04-14,34678.6225
2012-04-15,33687.7775
2012-04-16,32174.1825
2012-04-17,32066.02
2012-04-18,30657.825
2012-04-19,29433.825
2012-04-20,30958.13
2012-04-21,30760.7175
2012-04-22,30655.0625
2012-04-23,31096.17
2012-04-24,31080.445
2012-04-25,30341.1575
2012-04-26,29562.8975
2012-04-27,30710.78
2012-04-28,28528.7875
2012-04-29,29751.3
2012-04-30,27365.605
2012-05-01,28497.677499999998
2012-05-02,28827.18
2012-05-03,28712.7275
2012-05-04,30820.302499999998
2012-05-05,30720.47
2012-05-06,30955.92
2012-05-07,30718.09
2012-05-08,28742.1375
2012-05-09,28225.465
2012-05-10,28340.3425
2012-05-11,29427.747499999998
2012-05-12,30159.725
2012-07-01,29619.4225
2012-08-01,30168.48
2012-09-01,30238.265
2012-10-01,29477.6
2012-11-01,28874.27
2012-12-01,29887.6825
2013-01-01,30729.947500000002
2013-02-01,29884.495
2013-03-01,30102.052499999998
2013-04-01,30186.7975
2013-05-01,29080.225
2013-06-01,28746.302499999998
2013-07-01,30512.432500000003
2013-08-01,31025.28
2013-09-01,30878.995
2013-10-01,30565.43
2013-11-01,30866.33
2013-12-01,29180.78
2014-01-01,28423.09
2014-02-01,30124.96
2014-03-01,30623.1875
2014-04-01,31252.4425
2014-05-01,31136.2475
2014-06-01,31030.465
2014-07-01,29453.629999999997
2014-08-01,29260.255
2014-09-01,31095.405
2014-10-01,30069.965
2014-11-01,30183.5675
2014-12-01,28012.9225
