,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,259997.0
2011-01-02,258814.25
2011-01-03,262106.75
2011-01-04,274081.25
2011-01-05,278228.0
2011-01-06,279765.5
2011-01-07,277439.75
2011-01-08,279838.25
2011-01-09,283137.5
2011-01-10,279926.75
2011-01-11,296840.75
2011-01-12,294759.5
2011-01-13,301650.5
2011-01-14,300259.25
2011-01-15,300659.75
2011-01-16,287317.25
2011-01-17,287293.25
2011-01-18,304463.0
2011-01-19,304865.0
2011-01-20,308299.25
2011-01-21,309860.75
2011-01-22,312956.75
2011-01-23,294681.5
2011-01-24,292321.25
2011-01-25,311966.0
2011-01-26,314159.0
2011-01-27,316640.0
2011-01-28,319388.0
2011-01-29,316635.5
2011-01-30,304896.5
2011-01-31,298310.0
2011-02-01,304925.75
2011-02-02,301788.5
2011-02-03,301681.25
2011-02-04,303803.0
2011-02-05,311468.75
2011-02-06,298586.0
2011-02-07,295251.5
2011-02-08,314152.25
2011-02-09,305369.0
2011-02-10,305464.25
2011-02-11,305334.5
2011-02-12,309373.25
2011-02-13,289532.0
2011-02-14,289112.0
2011-02-15,308041.25
2011-02-16,308249.0
2011-02-17,312352.25
2011-02-18,306585.5
2011-02-19,303473.0
2011-02-20,286850.0
2011-02-21,285794.75
2011-02-22,284921.75
2011-02-23,285195.5
2011-02-24,303263.75
2011-02-25,296694.5
2011-02-26,290248.25
2011-02-27,284066.0
2011-02-28,274972.25
2011-03-01,288346.25
2011-03-02,277880.0
2011-03-03,282541.25
2011-03-04,282222.5
2011-03-05,288769.25
2011-03-06,283157.75
2011-03-07,283274.0
2011-03-08,284588.0
2011-03-09,302975.75
2011-03-10,303056.0
2011-03-11,284442.5
2011-03-12,289156.25
2011-03-13,282777.5
2011-03-14,282525.5
2011-03-15,301912.25
2011-03-16,277293.5
2011-03-17,282996.5
2011-03-18,285386.75
2011-03-19,282819.5
2011-03-20,258013.25
2011-03-21,251581.25
2011-03-22,276842.75
2011-03-23,280557.5
2011-03-24,274780.25
2011-03-25,275597.75
2011-03-26,275920.25
2011-03-27,257944.25
2011-03-28,242491.25
2011-03-29,271065.5
2011-03-30,266850.5
2011-03-31,265160.75
2011-04-01,262664.75
2011-04-02,256922.0
2011-04-03,245645.75
2011-04-04,235321.25
2011-04-05,252573.5
2011-04-06,250855.25
2011-04-07,249158.0
2011-04-08,245171.0
2011-04-09,240504.5
2011-04-10,227631.5
2011-04-11,216564.5
2011-04-12,239365.25
2011-04-13,241545.5
2011-04-14,246997.25
2011-04-15,240315.5
2011-04-16,235434.5
2011-04-17,222269.75
2011-04-18,218482.25
2011-04-19,232367.75
2011-04-20,235899.5
2011-04-21,232547.0
2011-04-22,232928.75
2011-04-23,233016.5
2011-04-24,225035.0
2011-04-25,222745.25
2011-04-26,235368.5
2011-04-27,238290.5
2011-04-28,237105.5
2011-04-29,235241.75
2011-04-30,233159.75
2011-05-01,212609.75
2011-05-02,212193.5
2011-05-03,212187.5
2011-05-04,225237.5
2011-05-05,226849.25
2011-05-06,229054.25
2011-05-07,226199.0
2011-05-08,216298.25
2011-05-09,203894.0
2011-05-10,206429.75
2011-05-11,223042.25
2011-05-12,224254.25
2011-05-13,223337.0
2011-05-14,224320.25
2011-05-15,207401.75
2011-05-16,204515.0
2011-05-17,218693.0
2011-05-18,221383.25
2011-05-19,223752.5
2011-05-20,224881.25
2011-05-21,210347.75
2011-05-22,191010.5
2011-05-23,190737.5
2011-05-24,207789.5
2011-05-25,208766.0
2011-05-26,208884.5
2011-05-27,208788.5
2011-05-28,211362.5
2011-05-29,195599.75
2011-05-30,188023.25
2011-05-31,211443.5
2011-06-01,213730.25
2011-06-02,207142.25
2011-06-03,206330.75
2011-06-04,205913.0
2011-06-05,195068.75
2011-06-06,186100.25
2011-06-07,207624.5
2011-06-08,207767.75
2011-06-09,209824.25
2011-06-10,210241.25
2011-06-11,211853.0
2011-06-12,205513.25
2011-06-13,196550.0
2011-06-14,197549.0
2011-06-15,214034.75
2011-06-16,212638.25
2011-06-17,213197.75
2011-06-18,212672.75
2011-06-19,206159.75
2011-06-20,195968.0
2011-06-21,214286.75
2011-06-22,214215.5
2011-06-23,213089.0
2011-06-24,213062.0
2011-06-25,212934.5
2011-06-26,209689.25
2011-06-27,197406.5
2011-06-28,216097.25
2011-06-29,215552.75
2011-06-30,217799.75
2011-07-01,215545.25
2011-07-02,217775.75
2011-07-03,210632.0
2011-07-04,201121.25
2011-07-05,216361.25
2011-07-06,216635.0
2011-07-07,215873.0
2011-07-08,221724.5
2011-07-09,226046.75
2011-07-10,215528.75
2011-07-11,208180.25
2011-07-12,225870.5
2011-07-13,229355.75
2011-07-14,234812.75
2011-07-15,235841.0
2011-07-16,235923.5
2011-07-17,221084.75
2011-07-18,212894.75
2011-07-19,236264.75
2011-07-20,237990.5
2011-07-21,239239.25
2011-07-22,240872.75
2011-07-23,239483.75
2011-07-24,219609.5
2011-07-25,215538.5
2011-07-26,238880.0
2011-07-27,239744.75
2011-07-28,241693.25
2011-07-29,242919.5
2011-07-30,242210.75
2011-07-31,221275.25
2011-08-01,216912.5
2011-08-02,243507.5
2011-08-03,244810.25
2011-08-04,243961.25
2011-08-05,244791.5
2011-08-06,246855.5
2011-08-07,224962.25
2011-08-08,218984.75
2011-08-09,246126.5
2011-08-10,244604.0
2011-08-11,245533.25
2011-08-12,244706.75
2011-08-13,243138.5
2011-08-14,224073.5
2011-08-15,219776.0
2011-08-16,238742.0
2011-08-17,238790.75
2011-08-18,236029.25
2011-08-19,234708.5
2011-08-20,233789.0
2011-08-21,213082.25
2011-08-22,213075.5
2011-08-23,231224.0
2011-08-24,228758.75
2011-08-25,226298.75
2011-08-26,227539.25
2011-08-27,226961.0
2011-08-28,209459.75
2011-08-29,209584.25
2011-08-30,223338.5
2011-08-31,226718.75
2011-09-01,233416.25
2011-09-02,235211.75
2011-09-03,239254.25
2011-09-04,222700.25
2011-09-05,218489.75
2011-09-06,239892.5
2011-09-07,240198.5
2011-09-08,241833.5
2011-09-09,242048.75
2011-09-10,241574.75
2011-09-11,218468.0
2011-09-12,219048.5
2011-09-13,241272.5
2011-09-14,238786.25
2011-09-15,242055.5
2011-09-16,242335.25
2011-09-17,241457.75
2011-09-18,225033.5
2011-09-19,218893.25
2011-09-20,240104.75
2011-09-21,238566.5
2011-09-22,243097.25
2011-09-23,249071.75
2011-09-24,243942.5
2011-09-25,229112.75
2011-09-26,224485.25
2011-09-27,247384.25
2011-09-28,251070.5
2011-09-29,256697.75
2011-09-30,252695.75
2011-10-01,259682.0
2011-10-02,240901.25
2011-10-03,234614.75
2011-10-04,264158.75
2011-10-05,267875.75
2011-10-06,274980.5
2011-10-07,276068.75
2011-10-08,273311.75
2011-10-09,252179.0
2011-10-10,249230.75
2011-10-11,272181.5
2011-10-12,264998.0
2011-10-13,273514.25
2011-10-14,275990.75
2011-10-15,278243.0
2011-10-16,259028.0
2011-10-17,252359.75
2011-10-18,277128.5
2011-10-19,276277.25
2011-10-20,276875.0
2011-10-21,279809.75
2011-10-22,283810.25
2011-10-23,269756.0
2011-10-24,263264.75
2011-10-25,276606.5
2011-10-26,276859.25
2011-10-27,278492.75
2011-10-28,277253.0
2011-10-29,280706.75
2011-10-30,267107.75
2011-10-31,260378.0
2011-11-01,278780.75
2011-11-02,281643.5
2011-11-03,282735.5
2011-11-04,267965.75
2011-11-05,267314.0
2011-11-06,268179.5
2011-11-07,261744.5
2011-11-08,275361.5
2011-11-09,273164.0
2011-11-10,273887.75
2011-11-11,269935.25
2011-11-12,266563.25
2011-11-13,255632.75
2011-11-14,253514.0
2011-11-15,268437.5
2011-11-16,269780.0
2011-11-17,268794.5
2011-11-18,270056.75
2011-11-19,275612.0
2011-11-20,255194.75
2011-11-21,257694.5
2011-11-22,281702.0
2011-11-23,284501.0
2011-11-24,288697.25
2011-11-25,291008.0
2011-11-26,289225.25
2011-11-27,267277.25
2011-11-28,274304.75
2011-11-29,297515.0
2011-11-30,300557.0
2011-12-01,310914.5
2011-12-02,323342.0
2011-12-03,330228.5
2011-12-04,293439.5
2011-12-05,288566.0
2011-12-06,324735.5
2011-12-07,316814.0
2011-12-08,316628.75
2011-12-09,311173.25
2011-12-10,302784.5
2011-12-11,295516.25
2011-12-12,289124.75
2011-12-13,306964.25
2011-12-14,306287.0
2011-12-15,304993.25
2011-12-16,306227.75
2011-12-17,309085.25
2011-12-18,292826.0
2011-12-19,288596.75
2011-12-20,311243.75
2011-12-21,307418.0
2011-12-22,308906.0
2011-12-23,308198.0
2011-12-24,302766.5
2011-12-25,293696.0
2011-12-26,277975.25
2011-12-27,299989.25
2011-12-28,295499.75
2011-12-29,295266.5
2011-12-30,293481.5
2011-12-31,280848.5
2012-01-01,264227.75
2012-01-02,263990.5625
2012-01-03,267440.9375
2012-01-04,281813.5625
2012-01-05,273366.5
2012-01-06,273604.625
2012-01-07,274117.4375
2012-01-08,272868.3125
2012-01-09,272580.125
2012-01-10,272138.9375
2012-01-11,294144.6875
2012-01-12,295148.375
2012-01-13,299256.875
2012-01-14,301417.8125
2012-01-15,295943.1875
2012-01-16,288598.0625
2012-01-17,301846.0625
2012-01-18,306550.25
2012-01-19,315585.5
2012-01-20,320527.8125
2012-01-21,323356.4375
2012-01-22,304735.4375
2012-01-23,291024.875
2012-01-24,319028.5625
2012-01-25,320123.75
2012-01-26,318714.5
2012-01-27,320549.0
2012-01-28,322625.0
2012-01-29,306451.625
2012-01-30,290997.875
2012-01-31,315836.0
2012-02-01,316191.6875
2012-02-02,309294.875
2012-02-03,308125.8125
2012-02-04,303731.75
2012-02-05,291413.1875
2012-02-06,284483.75
2012-02-07,302355.125
2012-02-08,313363.0625
2012-02-09,307892.0
2012-02-10,311641.0625
2012-02-11,315517.625
2012-02-12,301154.5625
2012-02-13,287711.75
2012-02-14,313805.0
2012-02-15,320701.0625
2012-02-16,321381.5
2012-02-17,330588.3125
2012-02-18,332639.375
2012-02-19,313404.5
2012-02-20,299715.5
2012-02-21,327815.9375
2012-02-22,324199.4375
2012-02-23,298364.375
2012-02-24,326537.9375
2012-02-25,322312.625
2012-02-26,311320.0625
2012-02-27,298140.5
2012-02-28,320603.5625
2012-02-29,323939.5625
2012-03-01,312980.75
2012-03-02,321760.8125
2012-03-03,302556.875
2012-03-04,299056.8125
2012-03-05,282409.4375
2012-03-06,282974.0
2012-03-07,283322.0
2012-03-08,298919.1875
2012-03-09,292418.0
2012-03-10,284840.375
2012-03-11,272942.5625
2012-03-12,265795.625
2012-03-13,282708.125
2012-03-14,286381.0625
2012-03-15,278067.125
2012-03-16,286309.625
2012-03-17,284841.6875
2012-03-18,272505.875
2012-03-19,256772.5625
2012-03-20,270972.3125
2012-03-21,279194.1875
2012-03-22,279121.625
2012-03-23,277035.3125
2012-03-24,281082.6875
2012-03-25,271536.3125
2012-03-26,248059.0625
2012-03-27,270538.0625
2012-03-28,277437.125
2012-03-29,275263.625
2012-03-30,273327.6875
2012-03-31,273883.4375
2012-04-01,247301.0
2012-04-02,232482.6875
2012-04-03,256873.0625
2012-04-04,256317.125
2012-04-05,251790.3125
2012-04-06,257027.75
2012-04-07,259031.0
2012-04-08,252644.375
2012-04-09,237303.875
2012-04-10,254805.125
2012-04-11,263503.8125
2012-04-12,266857.625
2012-04-13,268563.3125
2012-04-14,264396.875
2012-04-15,239623.625
2012-04-16,233559.6875
2012-04-17,251229.3125
2012-04-18,252402.6875
2012-04-19,252105.125
2012-04-20,250433.75
2012-04-21,249155.9375
2012-04-22,231982.625
2012-04-23,222140.75
2012-04-24,240271.8125
2012-04-25,231956.375
2012-04-26,230159.375
2012-04-27,229926.125
2012-04-28,227009.1875
2012-04-29,212354.1875
2012-04-30,199220.1875
2012-05-01,201229.625
2012-05-02,216644.375
2012-05-03,220014.125
2012-05-04,214650.3125
2012-05-05,210499.8125
2012-05-06,194243.75
2012-05-07,191094.3125
2012-05-08,187782.5
2012-05-09,208292.9375
2012-05-10,213751.8125
2012-05-11,213622.0625
2012-05-12,213353.0
2012-05-13,199242.3125
2012-05-14,187247.9375
2012-05-15,208940.75
2012-05-16,216995.0
2012-05-17,219412.8125
2012-05-18,222015.125
2012-05-19,218290.8125
2012-05-20,194757.6875
2012-05-21,183161.375
2012-05-22,205043.375
2012-05-23,208710.125
2012-05-24,210227.0
2012-05-25,210690.875
2012-05-26,208947.875
2012-05-27,194484.125
2012-05-28,183896.1875
2012-05-29,202795.0625
2012-05-30,209381.375
2012-05-31,212666.5625
2012-06-01,212259.3125
2012-06-02,209399.1875
2012-06-03,191609.75
2012-06-04,183803.9375
2012-06-05,204400.0625
2012-06-06,208927.625
2012-06-07,212966.1875
2012-06-08,214166.5625
2012-06-09,212005.0625
2012-06-10,198353.0
2012-06-11,193038.3125
2012-06-12,193401.5
2012-06-13,209138.75
2012-06-14,212958.6875
2012-06-15,212125.8125
2012-06-16,209831.1875
2012-06-17,196545.6875
2012-06-18,190493.1875
2012-06-19,208013.0
2012-06-20,212957.9375
2012-06-21,213297.875
2012-06-22,212803.25
2012-06-23,211672.25
2012-06-24,201456.125
2012-06-25,197297.5625
2012-06-26,209394.875
2012-06-27,216820.0625
2012-06-28,221272.4375
2012-06-29,224261.9375
2012-06-30,223520.5625
2012-07-01,205328.9375
2012-07-02,201635.0
2012-07-03,219697.8125
2012-07-04,222536.5625
2012-07-05,224510.0
2012-07-06,220821.5
2012-07-07,219657.125
2012-07-08,204766.4375
2012-07-09,198777.6875
2012-07-10,217211.5625
2012-07-11,223768.625
2012-07-12,223697.9375
2012-07-13,226702.4375
2012-07-14,226132.25
2012-07-15,205872.875
2012-07-16,199957.4375
2012-07-17,216968.9375
2012-07-18,225807.6875
2012-07-19,226190.375
2012-07-20,228208.0625
2012-07-21,227607.6875
2012-07-22,212873.1875
2012-07-23,200664.875
2012-07-24,220782.875
2012-07-25,229058.0
2012-07-26,230375.1875
2012-07-27,235895.5625
2012-07-28,237335.375
2012-07-29,210029.1875
2012-07-30,202565.5625
2012-07-31,222207.875
2012-08-01,226341.875
2012-08-02,226838.5625
2012-08-03,221778.3125
2012-08-04,217750.625
2012-08-05,210844.625
2012-08-06,200628.3125
2012-08-07,213380.9375
2012-08-08,220287.125
2012-08-09,221695.25
2012-08-10,224261.5625
2012-08-11,222751.4375
2012-08-12,206062.625
2012-08-13,198762.125
2012-08-14,216755.0
2012-08-15,224413.25
2012-08-16,229063.4375
2012-08-17,231128.5625
2012-08-18,223861.625
2012-08-19,205448.0
2012-08-20,197580.3125
2012-08-21,214958.375
2012-08-22,218075.0
2012-08-23,217412.9375
2012-08-24,217859.9375
2012-08-25,215905.8125
2012-08-26,202149.5
2012-08-27,192271.4375
2012-08-28,212783.5625
2012-08-29,217928.375
2012-08-30,221881.4375
2012-08-31,226408.0625
2012-09-01,225163.4375
2012-09-02,212824.0625
2012-09-03,203970.3125
2012-09-04,219504.6875
2012-09-05,229020.125
2012-09-06,227634.875
2012-09-07,227723.375
2012-09-08,227848.4375
2012-09-09,213091.4375
2012-09-10,206864.75
2012-09-11,225616.625
2012-09-12,231870.875
2012-09-13,234727.0625
2012-09-14,236985.125
2012-09-15,234238.0625
2012-09-16,216261.6875
2012-09-17,209090.375
2012-09-18,226525.8125
2012-09-19,236596.4375
2012-09-20,238398.875
2012-09-21,238895.5625
2012-09-22,240951.6875
2012-09-23,225040.625
2012-09-24,215836.4375
2012-09-25,236980.8125
2012-09-26,247354.8125
2012-09-27,251430.125
2012-09-28,254525.1875
2012-09-29,254980.4375
2012-09-30,239763.5
2012-10-01,232186.8125
2012-10-02,257199.6875
2012-10-03,267194.9375
2012-10-04,271534.4375
2012-10-05,273635.375
2012-10-06,268562.9375
2012-10-07,244073.9375
2012-10-08,240957.5
2012-10-09,260834.9375
2012-10-10,264888.875
2012-10-11,267672.5
2012-10-12,271320.3125
2012-10-13,270896.9375
2012-10-14,267398.0
2012-10-15,262663.25
2012-10-16,266099.1875
2012-10-17,272979.125
2012-10-18,276466.0625
2012-10-19,281993.75
2012-10-20,280665.6875
2012-10-21,284636.5625
2012-10-22,256778.75
2012-10-23,273069.6875
2012-10-24,275392.625
2012-10-25,277447.8125
2012-10-26,283091.1875
2012-10-27,279537.5
2012-10-28,262920.6875
2012-10-29,253556.1875
2012-10-30,275183.75
2012-10-31,280552.4375
2012-11-01,277199.375
2012-11-02,277680.875
2012-11-03,259925.9375
2012-11-04,258626.0
2012-11-05,258608.375
2012-11-06,277820.375
2012-11-07,284715.125
2012-11-08,291718.25
2012-11-09,292888.4375
2012-11-10,286839.3125
2012-11-11,261270.3125
2012-11-12,258086.9375
2012-11-13,282231.5
2012-11-14,289800.125
2012-11-15,293067.5
2012-11-16,291294.875
2012-11-17,290593.4375
2012-11-18,272429.0
2012-11-19,262248.6875
2012-11-20,284129.375
2012-11-21,296488.25
2012-11-22,299618.75
2012-11-23,303293.5625
2012-11-24,305261.0
2012-11-25,279299.5625
2012-11-26,268253.5625
2012-11-27,296045.9375
2012-11-28,299537.75
2012-11-29,299810.0
2012-11-30,302852.375
2013-01-01,305912.75
2013-02-01,294906.125
2013-03-01,277232.375
2013-04-01,294014.0
2013-05-01,303579.125
2013-06-01,300596.0
2013-07-01,299489.1875
2013-08-01,301451.5625
2013-09-01,286515.125
2013-10-01,277234.0625
2013-11-01,293292.6875
2013-12-01,297628.8125
2014-01-01,298974.5
2014-02-01,299749.0625
2014-03-01,299720.1875
2014-04-01,285727.0625
2014-05-01,276879.5
2014-06-01,293245.4375
2014-07-01,302435.9375
2014-08-01,302844.5
2014-09-01,304638.5
2014-10-01,307246.25
2014-11-01,289734.125
2014-12-01,285721.25
2015-01-01,300582.3125
2015-02-01,303535.0625
2015-03-01,302960.9375
2015-04-01,300027.875
2015-05-01,294033.125
2015-06-01,277076.375
