,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,12971.0
2011-01-02,13175.85
2011-01-03,13192.0
2011-01-04,12857.1
2011-01-05,13072.15
2011-01-06,13027.95
2011-01-07,13235.35
2011-01-08,13296.55
2011-01-09,13794.65
2011-01-10,14353.95
2011-01-11,14902.2
2011-01-12,13953.6
2011-01-13,13578.75
2011-01-14,13699.45
2011-01-15,14308.05
2011-01-16,14225.6
2011-01-17,14059.0
2011-01-18,13979.1
2011-01-19,13543.05
2011-01-20,13425.75
2011-01-21,13680.75
2011-01-22,13727.5
2011-01-23,13598.3
2011-01-24,13233.65
2011-01-25,13390.9
2011-01-26,13281.25
2011-01-27,13425.75
2011-01-28,14079.4
2011-01-29,14144.0
2011-01-30,14140.6
2011-01-31,13983.35
2011-02-01,13991.85
2011-02-02,13470.8
2011-02-03,13433.4
2011-02-04,13896.65
2011-02-05,13335.65
2011-02-06,13772.55
2011-02-07,13584.7
2011-02-08,13453.8
2011-02-09,13207.3
2011-02-10,13101.9
2011-02-11,13491.2
2011-02-12,13468.25
2011-02-13,13641.65
2011-02-14,13725.8
2011-02-15,13432.55
2011-02-16,12950.6
2011-02-17,13002.45
2011-02-18,13328.85
2011-02-19,13363.7
2011-02-20,13435.95
2011-02-21,13478.45
2011-02-22,13324.6
2011-02-23,12931.9
2011-02-24,13214.1
2011-02-25,13603.4
2011-02-26,13240.45
2011-02-27,13308.45
2011-02-28,13247.25
2011-03-01,13134.2
2011-03-02,12299.5
2011-03-03,12125.25
2011-03-04,12809.5
2011-03-05,12443.15
2011-03-06,13354.35
2011-03-07,13034.75
2011-03-08,12441.45
2011-03-09,12336.9
2011-03-10,12066.6
2011-03-11,12372.6
2011-03-12,12115.05
2011-03-13,12153.3
2011-03-14,11880.45
2011-03-15,11573.6
2011-03-16,11136.7
2011-03-17,11154.55
2011-03-18,11756.35
2011-03-19,12213.65
2011-03-20,12205.15
2011-03-21,11568.5
2011-03-22,11521.75
2011-03-23,11055.95
2011-03-24,11224.25
2011-03-25,12100.6
2011-03-26,12287.6
2011-03-27,12145.65
2011-03-28,11985.0
2011-03-29,12146.5
2011-03-30,11972.25
2011-03-31,11732.55
2011-04-01,11428.25
2011-04-02,11185.15
2011-04-03,11134.15
2011-04-04,10638.6
2011-04-05,10438.85
2011-04-06,9915.25
2011-04-07,9695.95
2011-04-08,9968.8
2011-04-09,9741.0
2011-04-10,10479.65
2011-04-11,10121.8
2011-04-12,9985.8
2011-04-13,9426.5
2011-04-14,9514.05
2011-04-15,9965.4
2011-04-16,9908.45
2011-04-17,9990.05
2011-04-18,9718.9
2011-04-19,9699.349999999999
2011-04-20,9236.099999999999
2011-04-21,9537.849999999999
2011-04-22,9807.3
2011-04-23,9872.75
2011-04-24,10588.45
2011-04-25,10301.15
2011-04-26,10436.3
2011-04-27,9854.05
2011-04-28,9284.55
2011-04-29,9369.55
2011-04-30,9487.7
2011-05-01,8901.199999999999
2011-05-02,8876.55
2011-05-03,8946.25
2011-05-04,8961.55
2011-05-05,9264.15
2011-05-06,9688.3
2011-05-07,9689.15
2011-05-08,9539.55
2011-05-09,9282.849999999999
2011-05-10,9389.95
2011-05-11,9395.9
2011-05-12,9422.25
2011-05-13,9701.9
2011-05-14,9961.15
2011-05-15,10169.4
2011-05-16,10124.35
2011-05-17,10661.55
2011-05-18,10592.7
2011-05-19,10204.25
2011-05-20,10260.35
2011-05-21,9905.05
2011-05-22,10007.9
2011-05-23,10142.2
2011-05-24,10306.25
2011-05-25,10268.85
2011-05-26,9662.8
2011-05-27,10071.65
2011-05-28,10361.5
2011-05-29,10564.65
2011-05-30,10646.25
2011-05-31,10542.55
2011-06-01,10287.55
2011-06-02,10149.0
2011-06-03,10385.3
2011-06-04,10334.3
2011-06-05,10497.5
2011-06-06,10358.1
2011-06-07,10398.9
2011-06-08,10279.9
2011-06-09,10057.2
2011-06-10,10540.0
2011-06-11,10629.25
2011-06-12,10517.9
2011-06-13,10999.85
2011-06-14,10992.2
2011-06-15,10789.05
2011-06-16,10968.4
2011-06-17,11378.1
2011-06-18,11836.25
2011-06-19,11833.7
2011-06-20,11437.6
2011-06-21,10889.35
2011-06-22,10500.05
2011-06-23,10416.75
2011-06-24,11091.65
2011-06-25,10702.35
2011-06-26,11424.85
2011-06-27,11765.7
2011-06-28,11852.4
2011-06-29,11590.6
2011-06-30,11557.45
2011-07-01,11825.2
2011-07-02,11452.9
2011-07-03,11489.45
2011-07-04,11409.55
2011-07-05,11152.0
2011-07-06,10964.15
2011-07-07,11219.15
2011-07-08,11850.7
2011-07-09,11977.35
2011-07-10,11931.45
2011-07-11,12039.4
2011-07-12,11630.55
2011-07-13,11148.6
2011-07-14,11118.85
2011-07-15,11715.55
2011-07-16,12043.65
2011-07-17,12271.45
2011-07-18,11710.45
2011-07-19,11324.55
2011-07-20,10953.1
2011-07-21,10896.15
2011-07-22,11468.2
2011-07-23,11254.85
2011-07-24,11091.65
2011-07-25,11174.1
2011-07-26,11061.05
2011-07-27,10528.95
2011-07-28,10601.2
2011-07-29,11036.4
2011-07-30,10398.05
2011-07-31,10166.85
2011-08-01,10296.9
2011-08-02,10540.0
2011-08-03,10064.0
2011-08-04,10008.75
2011-08-05,9929.7
2011-08-06,10136.25
2011-08-07,10318.15
2011-08-08,10493.25
2011-08-09,10484.75
2011-08-10,10234.85
2011-08-11,10245.9
2011-08-12,10562.1
2011-08-13,10581.65
2011-08-14,11390.0
2011-08-15,11635.65
2011-08-16,11406.15
2011-08-17,10965.0
2011-08-18,10846.85
2011-08-19,11523.45
2011-08-20,10590.15
2011-08-21,10900.4
2011-08-22,11359.4
2011-08-23,10760.15
2011-08-24,10112.45
2011-08-25,10070.8
2011-08-26,10675.15
2011-08-27,10642.0
2011-08-28,10271.4
2011-08-29,10033.4
2011-08-30,10251.0
2011-08-31,9810.7
2011-09-01,9482.599999999999
2011-09-02,9923.75
2011-09-03,9723.15
2011-09-04,9608.4
2011-09-05,9418.849999999999
2011-09-06,9360.2
2011-09-07,9188.5
2011-09-08,9207.2
2011-09-09,9431.599999999999
2011-09-10,9386.55
2011-09-11,9348.3
2011-09-12,9335.55
2011-09-13,9289.65
2011-09-14,9077.15
2011-09-15,9092.45
2011-09-16,9268.4
2011-09-17,9333.0
2011-09-18,9357.65
2011-09-19,9219.099999999999
2011-09-20,9400.15
2011-09-21,9269.25
2011-09-22,9170.65
2011-09-23,9494.5
2011-09-24,9535.3
2011-09-25,9832.8
2011-09-26,10128.6
2011-09-27,9990.9
2011-09-28,9939.05
2011-09-29,10047.0
2011-09-30,10360.65
2011-10-01,10111.6
2011-10-02,9988.35
2011-10-03,10900.4
2011-10-04,11844.75
2011-10-05,11299.9
2011-10-06,11257.4
2011-10-07,12098.9
2011-10-08,12228.95
2011-10-09,12247.65
2011-10-10,12309.7
2011-10-11,11998.6
2011-10-12,11445.25
2011-10-13,10942.05
2011-10-14,11248.9
2011-10-15,11221.7
2011-10-16,11190.25
2011-10-17,11500.5
2011-10-18,11480.95
2011-10-19,10746.55
2011-10-20,10876.6
2011-10-21,11327.1
2011-10-22,11283.75
2011-10-23,11570.2
2011-10-24,12404.05
2011-10-25,12274.85
2011-10-26,11424.0
2011-10-27,11144.35
2011-10-28,11427.4
2011-10-29,11453.75
2011-10-30,11488.6
2011-10-31,11548.95
2011-11-01,11604.2
2011-11-02,11531.1
2011-11-03,11274.4
2011-11-04,11153.7
2011-11-05,11490.3
2011-11-06,11327.1
2011-11-07,11383.2
2011-11-08,11432.5
2011-11-09,11510.7
2011-11-10,11411.25
2011-11-11,11708.75
2011-11-12,11607.6
2011-11-13,11523.45
2011-11-14,11711.3
2011-11-15,12001.15
2011-11-16,11968.0
2011-11-17,12024.1
2011-11-18,12547.7
2011-11-19,12567.25
2011-11-20,12615.7
2011-11-21,12553.65
2011-11-22,12566.4
2011-11-23,12308.0
2011-11-24,12375.15
2011-11-25,12849.45
2011-11-26,12768.7
2011-11-27,12721.95
2011-11-28,12862.2
2011-11-29,12682.85
2011-11-30,12160.1
2011-12-01,12234.9
2011-12-02,12794.2
2011-12-03,13058.55
2011-12-04,13854.15
2011-12-05,13847.35
2011-12-06,13332.25
2011-12-07,12999.9
2011-12-08,12593.6
2011-12-09,13503.1
2011-12-10,13521.8
2011-12-11,14490.8
2011-12-12,14563.9
2011-12-13,14886.05
2011-12-14,13908.55
2011-12-15,14165.25
2011-12-16,14768.75
2011-12-17,14889.45
2011-12-18,14962.55
2011-12-19,14443.2
2011-12-20,13985.05
2011-12-21,13520.95
2011-12-22,13006.7
2011-12-23,13681.6
2011-12-24,13505.65
2011-12-25,13638.25
2011-12-26,13787.85
2011-12-27,13963.8
2011-12-28,13300.8
2011-12-29,13010.95
2011-12-30,13622.95
2011-12-31,13623.8
2012-01-01,12955.7
2012-01-02,13009.3775
2012-01-03,13183.5
2012-01-04,13097.565
2012-01-05,13246.2725
2012-01-06,13475.9425
2012-01-07,13424.6025
2012-01-08,13263.7825
2012-01-09,13957.2975
2012-01-10,13898.3925
2012-01-11,13113.63
2012-01-12,12855.74
2012-01-13,13394.5125
2012-01-14,13692.2675
2012-01-15,14171.1575
2012-01-16,14127.34
2012-01-17,13980.8
2012-01-18,13630.515
2012-01-19,13531.9575
2012-01-20,14586.2125
2012-01-21,12669.4625
2012-01-22,14794.675
2012-01-23,14856.045
2012-01-24,14730.7975
2012-01-25,13970.685
2012-01-26,13958.4875
2012-01-27,15301.0625
2012-01-28,15742.51
2012-01-29,15993.6
2012-01-30,16500.54
2012-01-31,16343.5025
2012-02-01,15523.6775
2012-02-02,15270.42
2012-02-03,15828.36
2012-02-04,15874.8975
2012-02-05,15393.7975
2012-02-06,15359.8825
2012-02-07,15266.255000000001
2012-02-08,14566.62
2012-02-09,14197.295
2012-02-10,14777.335000000001
2012-02-11,14700.58
2012-02-12,14195.6375
2012-02-13,14056.7475
2012-02-14,13946.12
2012-02-15,13484.7825
2012-02-16,13442.24
2012-02-17,13880.9675
2012-02-18,13624.7775
2012-02-19,13626.605
2012-02-20,13498.0425
2012-02-21,13321.6675
2012-02-22,13274.79
2012-02-23,13478.535
2012-02-24,14222.115
2012-02-25,14226.96
2012-02-26,14164.8675
2012-02-27,14045.0175
2012-02-28,13626.9875
2012-02-29,13076.23
2012-03-01,12935.725
2012-03-02,13149.2875
2012-03-03,13783.175
2012-03-04,13764.7725
2012-03-05,13039.5525
2012-03-06,13142.0625
2012-03-07,12890.7175
2012-03-08,12710.135
2012-03-09,12832.79
2012-03-10,13522.14
2012-03-11,13832.0075
2012-03-12,12984.345
2012-03-13,12786.1675
2012-03-14,11824.69
2012-03-15,11658.005000000001
2012-03-16,12444.3825
2012-03-17,12173.4025
2012-03-18,12383.9475
2012-03-19,12056.2725
2012-03-20,11954.825
2012-03-21,11819.4625
2012-03-22,11617.8425
2012-03-23,11852.1875
2012-03-24,12049.09
2012-03-25,11698.89
2012-03-26,11671.6475
2012-03-27,11628.0
2012-03-28,11316.475
2012-03-29,11711.9375
2012-03-30,11988.7825
2012-03-31,11550.4375
2012-04-01,11425.5725
2012-04-02,11598.9725
2012-04-03,11474.49
2012-04-04,10792.5775
2012-04-05,10903.5875
2012-04-06,11167.3425
2012-04-07,11062.92
2012-04-08,10352.15
2012-04-09,10499.4975
2012-04-10,10618.369999999999
2012-04-11,10235.02
2012-04-12,10001.525
2012-04-13,10562.907500000001
2012-04-14,10410.46
2012-04-15,10220.8675
2012-04-16,10086.057499999999
2012-04-17,9792.085
2012-04-18,8713.9025
2012-04-19,8510.965
2012-04-20,8871.5775
2012-04-21,9041.195
2012-04-22,9188.7125
2012-04-23,9233.1675
2012-04-24,9629.5225
2012-04-25,9132.994999999999
2012-04-26,9101.7575
2012-04-27,9257.7325
2012-04-28,9207.5825
2012-04-29,9335.805
2012-04-30,8874.68
2012-05-01,8933.8825
2012-05-02,8917.1375
2012-05-03,8786.8325
2012-05-04,9328.6225
2012-05-05,9351.445
2012-05-06,9439.9725
2012-05-07,9504.2325
2012-05-08,8959.127499999999
2012-05-09,9198.7425
2012-05-10,9348.385
2012-05-11,9656.6375
2012-05-12,9547.285
2012-07-01,9704.3225
2012-08-01,9979.51
2012-09-01,10470.8525
2012-10-01,10512.3325
2012-11-01,10515.605
2012-12-01,10740.3875
2013-01-01,10065.4025
2013-02-01,9944.9575
2013-03-01,9994.385
2013-04-01,10220.23
2013-05-01,10196.3875
2013-06-01,10253.6775
2013-07-01,10522.32
2013-08-01,10155.2475
2013-09-01,10491.125
2013-10-01,10466.3475
2013-11-01,10191.287499999999
2013-12-01,9811.932499999999
2014-01-01,9681.0325
2014-02-01,10013.0
2014-03-01,10147.895
2014-04-01,10159.795
2014-05-01,10353.425
2014-06-01,10621.515
2014-07-01,10653.135
2014-08-01,10595.335
2014-09-01,10931.68
2014-10-01,11072.1
2014-11-01,11106.7375
2014-12-01,10209.435
