,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,90468.0
2011-01-02,92534.4
2011-01-03,94358.7
2011-01-04,97255.8
2011-01-05,99924.3
2011-01-06,102357.9
2011-01-07,102272.4
2011-01-08,103374.0
2011-01-09,102123.9
2011-01-10,101826.9
2011-01-11,111442.5
2011-01-12,111944.7
2011-01-13,111918.6
2011-01-14,111060.9
2011-01-15,110362.5
2011-01-16,102952.8
2011-01-17,102123.0
2011-01-18,110693.7
2011-01-19,112447.8
2011-01-20,113388.3
2011-01-21,113216.4
2011-01-22,113151.6
2011-01-23,107392.5
2011-01-24,105302.7
2011-01-25,114050.7
2011-01-26,115375.5
2011-01-27,114732.9
2011-01-28,114453.0
2011-01-29,114363.0
2011-01-30,107800.2
2011-01-31,106200.0
2011-02-01,113297.4
2011-02-02,113159.7
2011-02-03,112186.8
2011-02-04,111609.0
2011-02-05,111742.2
2011-02-06,105818.4
2011-02-07,102628.8
2011-02-08,111904.2
2011-02-09,111599.1
2011-02-10,110948.4
2011-02-11,110484.0
2011-02-12,110335.5
2011-02-13,104105.7
2011-02-14,101393.1
2011-02-15,111177.9
2011-02-16,110521.8
2011-02-17,110295.9
2011-02-18,111420.9
2011-02-19,110763.9
2011-02-20,103380.3
2011-02-21,101524.5
2011-02-22,103509.9
2011-02-23,101548.8
2011-02-24,109881.0
2011-02-25,108492.3
2011-02-26,108567.0
2011-02-27,105160.5
2011-02-28,95930.1
2011-03-01,104140.8
2011-03-02,103811.4
2011-03-03,104218.2
2011-03-04,103712.4
2011-03-05,102273.3
2011-03-06,95185.8
2011-03-07,93822.3
2011-03-08,93114.0
2011-03-09,102810.6
2011-03-10,102121.2
2011-03-11,102954.6
2011-03-12,102488.4
2011-03-13,94476.6
2011-03-14,92495.7
2011-03-15,103083.3
2011-03-16,102303.9
2011-03-17,102744.9
2011-03-18,102147.3
2011-03-19,102372.3
2011-03-20,95868.0
2011-03-21,92393.1
2011-03-22,102559.5
2011-03-23,102895.2
2011-03-24,102046.5
2011-03-25,101131.2
2011-03-26,99879.3
2011-03-27,92288.7
2011-03-28,86960.7
2011-03-29,97767.9
2011-03-30,96696.9
2011-03-31,95540.4
2011-04-01,95001.3
2011-04-02,93346.2
2011-04-03,86710.5
2011-04-04,84788.1
2011-04-05,93085.2
2011-04-06,89474.4
2011-04-07,88291.8
2011-04-08,88245.9
2011-04-09,89015.4
2011-04-10,83721.6
2011-04-11,81707.4
2011-04-12,89795.7
2011-04-13,91519.2
2011-04-14,92620.8
2011-04-15,92451.6
2011-04-16,91438.2
2011-04-17,84805.2
2011-04-18,82342.8
2011-04-19,90846.0
2011-04-20,90315.9
2011-04-21,89061.3
2011-04-22,88894.8
2011-04-23,87833.7
2011-04-24,81501.3
2011-04-25,79578.0
2011-04-26,87315.3
2011-04-27,88326.0
2011-04-28,89708.4
2011-04-29,88466.4
2011-04-30,85863.6
2011-05-01,76927.5
2011-05-02,75533.4
2011-05-03,75855.6
2011-05-04,83144.7
2011-05-05,80679.6
2011-05-06,79421.4
2011-05-07,77827.5
2011-05-08,72500.4
2011-05-09,72172.8
2011-05-10,72133.2
2011-05-11,77940.9
2011-05-12,79166.7
2011-05-13,79408.8
2011-05-14,78692.4
2011-05-15,72465.3
2011-05-16,70974.9
2011-05-17,79418.7
2011-05-18,79645.5
2011-05-19,81630.9
2011-05-20,81748.8
2011-05-21,79580.7
2011-05-22,73142.1
2011-05-23,70617.6
2011-05-24,78807.6
2011-05-25,79627.5
2011-05-26,80559.9
2011-05-27,80384.4
2011-05-28,79180.2
2011-05-29,72999.9
2011-05-30,70536.6
2011-05-31,77846.4
2011-06-01,77781.6
2011-06-02,78650.1
2011-06-03,78259.5
2011-06-04,78628.5
2011-06-05,71370.0
2011-06-06,68815.8
2011-06-07,78078.6
2011-06-08,78480.0
2011-06-09,79064.1
2011-06-10,78954.3
2011-06-11,77925.6
2011-06-12,70173.0
2011-06-13,68689.8
2011-06-14,68929.2
2011-06-15,77794.2
2011-06-16,78397.2
2011-06-17,78801.3
2011-06-18,79636.5
2011-06-19,72552.6
2011-06-20,70254.9
2011-06-21,78345.9
2011-06-22,78754.5
2011-06-23,78462.0
2011-06-24,78294.6
2011-06-25,78677.1
2011-06-26,71797.5
2011-06-27,68686.2
2011-06-28,78552.0
2011-06-29,79316.1
2011-06-30,78654.6
2011-07-01,78885.0
2011-07-02,78099.3
2011-07-03,72002.7
2011-07-04,69696.0
2011-07-05,78292.8
2011-07-06,78812.1
2011-07-07,79704.0
2011-07-08,79515.0
2011-07-09,79331.4
2011-07-10,72652.5
2011-07-11,70565.4
2011-07-12,78952.5
2011-07-13,79354.8
2011-07-14,79268.4
2011-07-15,79539.3
2011-07-16,79366.5
2011-07-17,73174.5
2011-07-18,71239.5
2011-07-19,79000.2
2011-07-20,79201.8
2011-07-21,79992.0
2011-07-22,79975.8
2011-07-23,79918.2
2011-07-24,73956.6
2011-07-25,72184.5
2011-07-26,77956.2
2011-07-27,79703.1
2011-07-28,78985.8
2011-07-29,79461.9
2011-07-30,79739.1
2011-07-31,73012.5
2011-08-01,72090.9
2011-08-02,79585.2
2011-08-03,79538.4
2011-08-04,80468.1
2011-08-05,80671.5
2011-08-06,81753.3
2011-08-07,74208.6
2011-08-08,72871.2
2011-08-09,80011.8
2011-08-10,80130.6
2011-08-11,80538.3
2011-08-12,79782.3
2011-08-13,79659.9
2011-08-14,73296.0
2011-08-15,71855.1
2011-08-16,80554.5
2011-08-17,79638.3
2011-08-18,78448.5
2011-08-19,77439.6
2011-08-20,77195.7
2011-08-21,71861.4
2011-08-22,70035.3
2011-08-23,78031.8
2011-08-24,78550.2
2011-08-25,78274.8
2011-08-26,78022.8
2011-08-27,78268.5
2011-08-28,72568.8
2011-08-29,70849.8
2011-08-30,76761.0
2011-08-31,78975.0
2011-09-01,80946.0
2011-09-02,81557.1
2011-09-03,81675.9
2011-09-04,74249.1
2011-09-05,72618.3
2011-09-06,80983.8
2011-09-07,82410.3
2011-09-08,82411.2
2011-09-09,82097.1
2011-09-10,81629.1
2011-09-11,74863.8
2011-09-12,73028.7
2011-09-13,82448.1
2011-09-14,84150.0
2011-09-15,84705.3
2011-09-16,84414.6
2011-09-17,84915.0
2011-09-18,78016.5
2011-09-19,75221.1
2011-09-20,85113.9
2011-09-21,85710.6
2011-09-22,83834.1
2011-09-23,85017.6
2011-09-24,85524.3
2011-09-25,78134.4
2011-09-26,76815.9
2011-09-27,86257.8
2011-09-28,86510.7
2011-09-29,87559.2
2011-09-30,87186.6
2011-10-01,89482.5
2011-10-02,83236.5
2011-10-03,80794.8
2011-10-04,90066.6
2011-10-05,92185.2
2011-10-06,94173.3
2011-10-07,94120.2
2011-10-08,93752.1
2011-10-09,86548.5
2011-10-10,84489.3
2011-10-11,92964.6
2011-10-12,94653.0
2011-10-13,95143.5
2011-10-14,95882.4
2011-10-15,96436.8
2011-10-16,88806.6
2011-10-17,87377.4
2011-10-18,96166.8
2011-10-19,97787.7
2011-10-20,97323.3
2011-10-21,98893.8
2011-10-22,98352.9
2011-10-23,91122.3
2011-10-24,88821.9
2011-10-25,97636.5
2011-10-26,98496.9
2011-10-27,98009.1
2011-10-28,98347.5
2011-10-29,97506.0
2011-10-30,91867.5
2011-10-31,88453.8
2011-11-01,98235.9
2011-11-02,98591.4
2011-11-03,97839.9
2011-11-04,90906.3
2011-11-05,89962.2
2011-11-06,90165.6
2011-11-07,88418.7
2011-11-08,96010.2
2011-11-09,98919.0
2011-11-10,99219.6
2011-11-11,98633.7
2011-11-12,98286.3
2011-11-13,96984.9
2011-11-14,89160.3
2011-11-15,97721.1
2011-11-16,97565.4
2011-11-17,99589.5
2011-11-18,100554.3
2011-11-19,101311.2
2011-11-20,94604.4
2011-11-21,91921.5
2011-11-22,102103.2
2011-11-23,104957.1
2011-11-24,105809.4
2011-11-25,105561.0
2011-11-26,104564.7
2011-11-27,97991.1
2011-11-28,94872.6
2011-11-29,104940.9
2011-11-30,107240.4
2011-12-01,109462.5
2011-12-02,110589.3
2011-12-03,113290.2
2011-12-04,104660.1
2011-12-05,100553.4
2011-12-06,110235.6
2011-12-07,111038.4
2011-12-08,108748.8
2011-12-09,109378.8
2011-12-10,108090.0
2011-12-11,100679.4
2011-12-12,96380.1
2011-12-13,107360.1
2011-12-14,110691.0
2011-12-15,110129.4
2011-12-16,110395.8
2011-12-17,109274.4
2011-12-18,103427.1
2011-12-19,101064.6
2011-12-20,112851.0
2011-12-21,113733.9
2011-12-22,113834.7
2011-12-23,114205.5
2011-12-24,112765.5
2011-12-25,106614.9
2011-12-26,102458.7
2011-12-27,112235.4
2011-12-28,111843.9
2011-12-29,111041.1
2011-12-30,108081.9
2011-12-31,101850.3
2012-01-01,91263.6
2012-01-02,92603.34
2012-01-03,94305.87
2012-01-04,97744.68
2012-01-05,100562.13
2012-01-06,101257.29000000001
2012-01-07,99008.64
2012-01-08,99149.4
2012-01-09,99010.89
2012-01-10,101137.59
2012-01-11,112779.45
2012-01-12,111935.97
2012-01-13,111136.86
2012-01-14,111469.59
2012-01-15,105207.75
2012-01-16,101113.38
2012-01-17,110078.1
2012-01-18,113810.67
2012-01-19,115910.28
2012-01-20,116237.43
2012-01-21,116825.04000000001
2012-01-22,109403.46
2012-01-23,104933.25
2012-01-24,114737.67
2012-01-25,115559.37
2012-01-26,115926.75
2012-01-27,116249.48999999999
2012-01-28,115875.0
2012-01-29,107533.8
2012-01-30,101731.32
2012-01-31,111624.3
2012-02-01,113949.54000000001
2012-02-02,114560.37
2012-02-03,114500.88
2012-02-04,113107.5
2012-02-05,106003.62
2012-02-06,101990.34
2012-02-07,110180.88
2012-02-08,114097.32
2012-02-09,113615.91
2012-02-10,115603.74
2012-02-11,114768.9
2012-02-12,106642.35
2012-02-13,102357.27
2012-02-14,111464.91
2012-02-15,113697.98999999999
2012-02-16,113255.28
2012-02-17,113796.99
2012-02-18,114084.99
2012-02-19,107278.29000000001
2012-02-20,104316.03
2012-02-21,113931.45
2012-02-22,115069.59
2012-02-23,106456.68
2012-02-24,115839.0
2012-02-25,115489.53
2012-02-26,107319.6
2012-02-27,103270.05
2012-02-28,112448.61
2012-02-29,113863.68
2012-03-01,114069.24
2012-03-02,113600.52
2012-03-03,112399.73999999999
2012-03-04,109890.63
2012-03-05,99706.68
2012-03-06,97800.93
2012-03-07,95660.1
2012-03-08,109239.66
2012-03-09,106657.02
2012-03-10,106651.26
2012-03-11,98214.84
2012-03-12,94899.06
2012-03-13,104052.87
2012-03-14,104541.03
2012-03-15,103319.19
2012-03-16,103752.99
2012-03-17,103848.93
2012-03-18,97822.53
2012-03-19,94183.2
2012-03-20,102395.61
2012-03-21,104351.85
2012-03-22,104038.02
2012-03-23,103245.75
2012-03-24,103698.72
2012-03-25,97359.93
2012-03-26,89859.87
2012-03-27,99720.27
2012-03-28,103168.89
2012-03-29,103139.19
2012-03-30,103100.04000000001
2012-03-31,101143.53
2012-04-01,93159.72
2012-04-02,88292.25
2012-04-03,94473.81
2012-04-04,95214.42
2012-04-05,94474.44
2012-04-06,96215.58
2012-04-07,96024.69
2012-04-08,89069.94
2012-04-09,85813.56
2012-04-10,93488.04
2012-04-11,95321.97
2012-04-12,95218.02
2012-04-13,94254.48
2012-04-14,94357.26
2012-04-15,87074.82
2012-04-16,83402.82
2012-04-17,90613.08
2012-04-18,92764.8
2012-04-19,93273.39
2012-04-20,94173.03
2012-04-21,93098.88
2012-04-22,86144.67
2012-04-23,81810.63
2012-04-24,91548.9
2012-04-25,93120.03
2012-04-26,92248.2
2012-04-27,91196.64
2012-04-28,89285.04
2012-04-29,80822.16
2012-04-30,74124.45
2012-05-01,74766.24
2012-05-02,83449.26
2012-05-03,83617.47
2012-05-04,83444.76
2012-05-05,82368.54
2012-05-06,74558.25
2012-05-07,71084.34
2012-05-08,69868.98
2012-05-09,81151.92
2012-05-10,81268.29000000001
2012-05-11,81833.67
2012-05-12,82989.18
2012-05-13,76469.94
2012-05-14,72559.53
2012-05-15,81222.39
2012-05-16,82390.77
2012-05-17,82435.95
2012-05-18,81950.49
2012-05-19,81541.08
2012-05-20,75681.27
2012-05-21,71417.61
2012-05-22,80185.86
2012-05-23,80373.06
2012-05-24,80710.65
2012-05-25,80410.59
2012-05-26,82223.64
2012-05-27,75836.52
2012-05-28,72411.39
2012-05-29,80439.66
2012-05-30,81475.74
2012-05-31,80205.66
2012-06-01,79804.71
2012-06-02,79247.25
2012-06-03,73718.55
2012-06-04,70141.5
2012-06-05,78036.48
2012-06-06,79956.36
2012-06-07,80990.1
2012-06-08,81305.01
2012-06-09,80724.33
2012-06-10,73526.76000000001
2012-06-11,70679.7
2012-06-12,71806.68
2012-06-13,79893.72
2012-06-14,81397.62
2012-06-15,80881.02
2012-06-16,81137.43
2012-06-17,73551.15
2012-06-18,70937.45999999999
2012-06-19,78495.39
2012-06-20,79971.39
2012-06-21,79693.65
2012-06-22,79098.3
2012-06-23,78762.95999999999
2012-06-24,72467.01
2012-06-25,68818.05
2012-06-26,77414.22
2012-06-27,79392.6
2012-06-28,78734.61
2012-06-29,78701.76
2012-06-30,79214.4
2012-07-01,72015.93
2012-07-02,68319.27
2012-07-03,76790.7
2012-07-04,79744.68
2012-07-05,80425.70999999999
2012-07-06,79735.5
2012-07-07,79668.0
2012-07-08,73511.64
2012-07-09,70494.75
2012-07-10,78431.94
2012-07-11,80024.85
2012-07-12,79458.48
2012-07-13,80084.34
2012-07-14,79920.63
2012-07-15,72706.95
2012-07-16,69970.05
2012-07-17,77116.05
2012-07-18,79299.72
2012-07-19,79643.88
2012-07-20,80276.4
2012-07-21,79822.98
2012-07-22,73221.12
2012-07-23,69771.95999999999
2012-07-24,78184.35
2012-07-25,80144.82
2012-07-26,80971.11
2012-07-27,81966.78
2012-07-28,81280.89
2012-07-29,73784.61
2012-07-30,70525.35
2012-07-31,80687.79000000001
2012-08-01,81295.02
2012-08-02,81153.54000000001
2012-08-03,79771.41
2012-08-04,79904.25
2012-08-05,73956.33
2012-08-06,69132.95999999999
2012-08-07,77611.32
2012-08-08,78854.58
2012-08-09,78176.16
2012-08-10,79295.13
2012-08-11,78802.83
2012-08-12,72161.19
2012-08-13,69441.3
2012-08-14,77659.11
2012-08-15,79020.45
2012-08-16,77235.93
2012-08-17,75838.95
2012-08-18,74715.66
2012-08-19,68492.97
2012-08-20,66438.54000000001
2012-08-21,75134.43
2012-08-22,76669.38
2012-08-23,77473.62
2012-08-24,78069.78
2012-08-25,78719.58
2012-08-26,73233.45
2012-08-27,70207.38
2012-08-28,77176.98
2012-08-29,77196.6
2012-08-30,79425.9
2012-08-31,79858.8
2012-09-01,79276.41
2012-09-02,71898.39
2012-09-03,69348.51
2012-09-04,78341.13
2012-09-05,80874.18
2012-09-06,82128.33
2012-09-07,83017.62
2012-09-08,82774.71
2012-09-09,75884.31
2012-09-10,72643.68
2012-09-11,80871.57
2012-09-12,83209.41
2012-09-13,83461.5
2012-09-14,83472.93
2012-09-15,84738.96
2012-09-16,78025.5
2012-09-17,74963.25
2012-09-18,83650.41
2012-09-19,86951.79
2012-09-20,87172.56
2012-09-21,88285.41
2012-09-22,87946.56
2012-09-23,83528.73
2012-09-24,78666.84
2012-09-25,88231.59
2012-09-26,90667.08
2012-09-27,91955.97
2012-09-28,91780.02
2012-09-29,90802.26
2012-09-30,84658.95
2012-10-01,81124.65
2012-10-02,90748.98
2012-10-03,93153.96
2012-10-04,93958.02
2012-10-05,94216.23
2012-10-06,93228.12
2012-10-07,86548.41
2012-10-08,83462.85
2012-10-09,91180.53
2012-10-10,92830.86
2012-10-11,92110.5
2012-10-12,92731.95
2012-10-13,92475.54
2012-10-14,86313.78
2012-10-15,83539.26
2012-10-16,93961.44
2012-10-17,95813.28
2012-10-18,95812.47
2012-10-19,95497.83
2012-10-20,95260.68
2012-10-21,89519.49
2012-10-22,87245.73
2012-10-23,96336.09
2012-10-24,99549.45
2012-10-25,100789.29
2012-10-26,100953.81
2012-10-27,102326.85
2012-10-28,96456.6
2012-10-29,92785.05
2012-10-30,101537.28
2012-10-31,102889.89
2012-11-01,102446.64
2012-11-02,101958.39
2012-11-03,93883.23
2012-11-04,93866.22
2012-11-05,93260.16
2012-11-06,102008.97
2012-11-07,105698.52
2012-11-08,108383.4
2012-11-09,107925.66
2012-11-10,107746.47
2012-11-11,99828.63
2012-11-12,97780.59
2012-11-13,105160.23
2012-11-14,108486.81
2012-11-15,107789.94
2012-11-16,108967.95
2012-11-17,108497.43
2012-11-18,101675.52
2012-11-19,97286.94
2012-11-20,107497.35
2012-11-21,109474.02
2012-11-22,110471.31
2012-11-23,111692.34
2012-11-24,111290.4
2012-11-25,103310.37
2012-11-26,99521.91
2012-11-27,109413.36
2012-11-28,111830.49
2012-11-29,110907.54000000001
2012-11-30,111772.35
2013-01-01,111156.03
2013-02-01,104311.62
2013-03-01,100076.31
2013-04-01,109459.44
2013-05-01,112117.86
2013-06-01,110762.64
2013-07-01,110817.18
2013-08-01,111182.58
2013-09-01,103024.8
2013-10-01,100068.84
2013-11-01,109052.01
2013-12-01,111554.91
2014-01-01,111646.8
2014-02-01,113204.34
2014-03-01,112682.88
2014-04-01,106826.04
2014-05-01,103142.61
2014-06-01,113683.86
2014-07-01,114291.9
2014-08-01,115121.79000000001
2014-09-01,115857.27
2014-10-01,114928.65
2014-11-01,108592.65
2014-12-01,105389.19
2015-01-01,114061.77
2015-02-01,114928.73999999999
2015-03-01,113270.49
2015-04-01,111367.71
2015-05-01,108672.39
2015-06-01,100338.03
