,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,366448.0
2011-01-02,372029.95
2011-01-03,380524.85
2011-01-04,386631.25
2011-01-05,392458.0
2011-01-06,394667.15
2011-01-07,388956.0
2011-01-08,395378.6
2011-01-09,396225.2
2011-01-10,394815.05
2011-01-11,412166.95
2011-01-12,416348.1
2011-01-13,420904.95
2011-01-14,420149.3
2011-01-15,417448.0
2011-01-16,400720.0
2011-01-17,396909.45
2011-01-18,421860.35
2011-01-19,425069.1
2011-01-20,428247.25
2011-01-21,430096.0
2011-01-22,431297.05
2011-01-23,412324.2
2011-01-24,408951.4
2011-01-25,432217.6
2011-01-26,437548.8
2011-01-27,440648.75
2011-01-28,438697.15
2011-01-29,437874.35
2011-01-30,415279.65
2011-01-31,407751.2
2011-02-01,428146.95
2011-02-02,425408.25
2011-02-03,421979.35
2011-02-04,423195.7
2011-02-05,427846.9
2011-02-06,407790.3
2011-02-07,402805.05
2011-02-08,424923.75
2011-02-09,420542.0
2011-02-10,418592.1
2011-02-11,421137.85
2011-02-12,423108.15
2011-02-13,406776.25
2011-02-14,400685.15
2011-02-15,421516.1
2011-02-16,424292.2
2011-02-17,421739.65
2011-02-18,418133.1
2011-02-19,414496.8
2011-02-20,398001.7
2011-02-21,390363.6
2011-02-22,390447.75
2011-02-23,388218.2
2011-02-24,410761.9
2011-02-25,408075.05
2011-02-26,404170.15
2011-02-27,395435.55
2011-02-28,378114.25
2011-03-01,395977.85
2011-03-02,394701.15
2011-03-03,395823.15
2011-03-04,396170.8
2011-03-05,391392.95
2011-03-06,376615.7
2011-03-07,369989.1
2011-03-08,370488.9
2011-03-09,393500.95
2011-03-10,395953.2
2011-03-11,395707.55
2011-03-12,395721.15
2011-03-13,377042.4
2011-03-14,370629.15
2011-03-15,394017.75
2011-03-16,394512.45
2011-03-17,396424.95
2011-03-18,394823.55
2011-03-19,393197.5
2011-03-20,376832.45
2011-03-21,368717.5
2011-03-22,388082.2
2011-03-23,382891.25
2011-03-24,379787.05
2011-03-25,382630.3
2011-03-26,382202.75
2011-03-27,363230.75
2011-03-28,340006.2
2011-03-29,373591.4
2011-03-30,371644.9
2011-03-31,370807.65
2011-04-01,370491.45
2011-04-02,368115.7
2011-04-03,350427.2
2011-04-04,340267.15
2011-04-05,364378.25
2011-04-06,359344.55
2011-04-07,353809.35
2011-04-08,352837.8
2011-04-09,350856.45
2011-04-10,336431.95
2011-04-11,328214.15
2011-04-12,351821.2
2011-04-13,352145.05
2011-04-14,351176.05
2011-04-15,348975.4
2011-04-16,345895.0
2011-04-17,332151.35
2011-04-18,326061.95
2011-04-19,347543.15
2011-04-20,348076.1
2011-04-21,348303.05
2011-04-22,347368.05
2011-04-23,347979.2
2011-04-24,333414.45
2011-04-25,325469.5
2011-04-26,346414.35
2011-04-27,345297.45
2011-04-28,351556.0
2011-04-29,345575.4
2011-04-30,339479.2
2011-05-01,317771.05
2011-05-02,312405.85
2011-05-03,312731.4
2011-05-04,330106.25
2011-05-05,324412.1
2011-05-06,322122.2
2011-05-07,319288.3
2011-05-08,298254.2
2011-05-09,293810.4
2011-05-10,298997.1
2011-05-11,318281.9
2011-05-12,319934.3
2011-05-13,320253.05
2011-05-14,319499.1
2011-05-15,301536.05
2011-05-16,296340.0
2011-05-17,318574.3
2011-05-18,318651.65
2011-05-19,318170.55
2011-05-20,319016.3
2011-05-21,316663.5
2011-05-22,303417.95
2011-05-23,297718.7
2011-05-24,317585.75
2011-05-25,317561.95
2011-05-26,316954.2
2011-05-27,314207.85
2011-05-28,313495.55
2011-05-29,295478.1
2011-05-30,289268.0
2011-05-31,309514.15
2011-06-01,313607.75
2011-06-02,311274.5
2011-06-03,312201.0
2011-06-04,315271.2
2011-06-05,300760.0
2011-06-06,295148.3
2011-06-07,316604.0
2011-06-08,317412.35
2011-06-09,316638.85
2011-06-10,317545.8
2011-06-11,314885.3
2011-06-12,292564.3
2011-06-13,288627.95
2011-06-14,291012.2
2011-06-15,313504.9
2011-06-16,316244.45
2011-06-17,320823.4
2011-06-18,320393.3
2011-06-19,302622.35
2011-06-20,292899.2
2011-06-21,315141.15
2011-06-22,313543.15
2011-06-23,314870.85
2011-06-24,316837.75
2011-06-25,316387.25
2011-06-26,295787.5
2011-06-27,291966.75
2011-06-28,313888.25
2011-06-29,314268.2
2011-06-30,317536.45
2011-07-01,317111.45
2011-07-02,314505.35
2011-07-03,298611.2
2011-07-04,293648.05
2011-07-05,315096.95
2011-07-06,312873.35
2011-07-07,312742.45
2011-07-08,314163.65
2011-07-09,314997.5
2011-07-10,301548.8
2011-07-11,296682.55
2011-07-12,318003.95
2011-07-13,321512.75
2011-07-14,321310.45
2011-07-15,322933.1
2011-07-16,321886.75
2011-07-17,306571.45
2011-07-18,302280.65
2011-07-19,322540.4
2011-07-20,322551.45
2011-07-21,326173.3
2011-07-22,322851.5
2011-07-23,322768.2
2011-07-24,309101.9
2011-07-25,303900.75
2011-07-26,321724.4
2011-07-27,325595.3
2011-07-28,327552.0
2011-07-29,327954.9
2011-07-30,327065.8
2011-07-31,309723.25
2011-08-01,303523.35
2011-08-02,323639.45
2011-08-03,326429.15
2011-08-04,326601.7
2011-08-05,328425.8
2011-08-06,325323.3
2011-08-07,309740.25
2011-08-08,308042.8
2011-08-09,328543.1
2011-08-10,331852.15
2011-08-11,331291.15
2011-08-12,330805.8
2011-08-13,329262.2
2011-08-14,312462.8
2011-08-15,310979.55
2011-08-16,330601.8
2011-08-17,329596.25
2011-08-18,331683.85
2011-08-19,326702.85
2011-08-20,330003.4
2011-08-21,313901.85
2011-08-22,309554.1
2011-08-23,328447.9
2011-08-24,327829.95
2011-08-25,328896.7
2011-08-26,326352.65
2011-08-27,326288.05
2011-08-28,310065.8
2011-08-29,303451.95
2011-08-30,323146.45
2011-08-31,324660.3
2011-09-01,328885.65
2011-09-02,331450.95
2011-09-03,333630.35
2011-09-04,320437.5
2011-09-05,314025.95
2011-09-06,335044.75
2011-09-07,335984.0
2011-09-08,336025.65
2011-09-09,337082.2
2011-09-10,334796.55
2011-09-11,318817.4
2011-09-12,314273.3
2011-09-13,336730.3
2011-09-14,337685.7
2011-09-15,340173.65
2011-09-16,340953.1
2011-09-17,338141.3
2011-09-18,326580.45
2011-09-19,316722.15
2011-09-20,338601.15
2011-09-21,339337.25
2011-09-22,342689.65
2011-09-23,340413.35
2011-09-24,343073.0
2011-09-25,325162.65
2011-09-26,318417.9
2011-09-27,338429.45
2011-09-28,345487.0
2011-09-29,348330.25
2011-09-30,342863.05
2011-10-01,348167.05
2011-10-02,334322.25
2011-10-03,329691.45
2011-10-04,352995.9
2011-10-05,356244.6
2011-10-06,365823.25
2011-10-07,369999.3
2011-10-08,371837.85
2011-10-09,350656.7
2011-10-10,343947.65
2011-10-11,372274.75
2011-10-12,373226.75
2011-10-13,380150.0
2011-10-14,380822.35
2011-10-15,382157.7
2011-10-16,361186.5
2011-10-17,355307.9
2011-10-18,380645.55
2011-10-19,383085.05
2011-10-20,383238.05
2011-10-21,385681.8
2011-10-22,386202.0
2011-10-23,367835.2
2011-10-24,361879.25
2011-10-25,390124.75
2011-10-26,389000.2
2011-10-27,388719.7
2011-10-28,388196.95
2011-10-29,389586.7
2011-10-30,371757.95
2011-10-31,364082.45
2011-11-01,390695.95
2011-11-02,390585.45
2011-11-03,388378.85
2011-11-04,364457.3
2011-11-05,363833.4
2011-11-06,365051.45
2011-11-07,366738.7
2011-11-08,390307.5
2011-11-09,389063.1
2011-11-10,383125.0
2011-11-11,384978.85
2011-11-12,381776.05
2011-11-13,378243.45
2011-11-14,358948.45
2011-11-15,383879.8
2011-11-16,384865.8
2011-11-17,386592.15
2011-11-18,387337.6
2011-11-19,388528.45
2011-11-20,371651.7
2011-11-21,366850.9
2011-11-22,391525.55
2011-11-23,394558.35
2011-11-24,397486.6
2011-11-25,396144.45
2011-11-26,395789.15
2011-11-27,376140.55
2011-11-28,373231.0
2011-11-29,402517.75
2011-11-30,411108.7
2011-12-01,422304.9
2011-12-02,427261.25
2011-12-03,428119.75
2011-12-04,401583.6
2011-12-05,397505.3
2011-12-06,423854.45
2011-12-07,424272.65
2011-12-08,421871.4
2011-12-09,420825.9
2011-12-10,416741.65
2011-12-11,400112.25
2011-12-12,396440.25
2011-12-13,420965.3
2011-12-14,421558.6
2011-12-15,425721.05
2011-12-16,427274.85
2011-12-17,426344.1
2011-12-18,405678.05
2011-12-19,399156.85
2011-12-20,424683.2
2011-12-21,425722.75
2011-12-22,428832.05
2011-12-23,426491.15
2011-12-24,423427.75
2011-12-25,403389.85
2011-12-26,394341.6
2011-12-27,418870.05
2011-12-28,422797.05
2011-12-29,419249.15
2011-12-30,416225.7
2011-12-31,397416.05
2012-01-01,370782.15
2012-01-02,376665.8925
2012-01-03,385284.1275
2012-01-04,391742.9375
2012-01-05,398100.3
2012-01-06,399412.5725
2012-01-07,388973.85
2012-01-08,392173.59
2012-01-09,392659.28
2012-01-10,397556.2575
2012-01-11,418601.4925
2012-01-12,426002.315
2012-01-13,421462.5925
2012-01-14,418100.545
2012-01-15,403510.55
2012-01-16,397087.1
2012-01-17,420027.3675
2012-01-18,426101.5525
2012-01-19,429298.615
2012-01-20,429590.0375
2012-01-21,431337.85
2012-01-22,411396.8075
2012-01-23,403309.78
2012-01-24,427810.86
2012-01-25,432750.04000000004
2012-01-26,435024.47
2012-01-27,434722.7625
2012-01-28,435472.1225
2012-01-29,412062.1025
2012-01-30,400555.3975
2012-01-31,425357.93
2012-02-01,431632.8425
2012-02-02,427113.9875
2012-02-03,422792.5025
2012-02-04,422680.005
2012-02-05,404764.385
2012-02-06,395345.195
2012-02-07,417910.3575
2012-02-08,421663.3625
2012-02-09,420862.45
2012-02-10,425708.215
2012-02-11,428226.1275
2012-02-12,408737.0725
2012-02-13,402054.2875
2012-02-14,424881.97250000003
2012-02-15,432159.71499999997
2012-02-16,434071.28
2012-02-17,436320.84750000003
2012-02-18,439231.71499999997
2012-02-19,420180.07
2012-02-20,413919.905
2012-02-21,437175.99
2012-02-22,434166.8625
2012-02-23,413922.88
2012-02-24,437516.585
2012-02-25,436809.2575
2012-02-26,416467.8225
2012-02-27,408620.2825
2012-02-28,428103.3875
2012-02-29,432433.6275
2012-03-01,428502.1225
2012-03-02,426183.3225
2012-03-03,422725.82
2012-03-04,417714.9425
2012-03-05,397488.555
2012-03-06,391217.765
2012-03-07,390861.785
2012-03-08,418174.7925
2012-03-09,413991.73
2012-03-10,409607.1325
2012-03-11,390303.1225
2012-03-12,382176.91
2012-03-13,400877.1225
2012-03-14,401466.5125
2012-03-15,399091.0175
2012-03-16,401247.0425
2012-03-17,400490.8825
2012-03-18,385293.775
2012-03-19,376162.2675
2012-03-20,393439.325
2012-03-21,397938.63
2012-03-22,396242.8375
2012-03-23,395717.7075
2012-03-24,396772.345
2012-03-25,382469.0125
2012-03-26,358120.7625
2012-03-27,386309.78
2012-03-28,390066.61
2012-03-29,390819.28500000003
2012-03-30,391758.7475
2012-03-31,388615.6175
2012-04-01,366143.105
2012-04-02,354086.28
2012-04-03,373936.3725
2012-04-04,375165.3875
2012-04-05,371700.5325
2012-04-06,372254.0525
2012-04-07,374149.17
2012-04-08,356397.2175
2012-04-09,347245.6925
2012-04-10,368420.72250000003
2012-04-11,372379.98
2012-04-12,372113.2075
2012-04-13,371484.2075
2012-04-14,371001.96
2012-04-15,355873.15
2012-04-16,349228.4025
2012-04-17,368154.8425
2012-04-18,370146.2225
2012-04-19,367722.065
2012-04-20,366058.65750000003
2012-04-21,365008.0575
2012-04-22,345804.73
2012-04-23,334379.6675
2012-04-24,356465.175
2012-04-25,352216.1525
2012-04-26,344788.7675
2012-04-27,340992.2
2012-04-28,334311.71
2012-04-29,314925.93
2012-04-30,303437.4575
2012-05-01,303515.8275
2012-05-02,320366.61
2012-05-03,322540.1875
2012-05-04,321264.465
2012-05-05,318527.38
2012-05-06,303592.795
2012-05-07,293006.98
2012-05-08,293403.76
2012-05-09,315874.615
2012-05-10,317349.53500000003
2012-05-11,322465.345
2012-05-12,320421.3075
2012-05-13,305672.915
2012-05-14,297365.9075
2012-05-15,316435.7
2012-05-16,320824.845
2012-05-17,322515.1975
2012-05-18,322352.9325
2012-05-19,321131.695
2012-05-20,303091.125
2012-05-21,295706.7925
2012-05-22,315959.105
2012-05-23,317419.3625
2012-05-24,318618.5425
2012-05-25,321682.58
2012-05-26,319045.3275
2012-05-27,300056.5825
2012-05-28,289734.565
2012-05-29,310903.05
2012-05-30,314894.5225
2012-05-31,316505.6125
2012-06-01,317428.075
2012-06-02,316524.95
2012-06-03,302065.43
2012-06-04,295883.55
2012-06-05,314796.645
2012-06-06,319300.2
2012-06-07,319565.1025
2012-06-08,320562.5775
2012-06-09,319199.22
2012-06-10,299779.695
2012-06-11,290044.645
2012-06-12,291854.5925
2012-06-13,311732.48
2012-06-14,317930.935
2012-06-15,316981.0175
2012-06-16,319295.61
2012-06-17,300116.295
2012-06-18,292590.3525
2012-06-19,315993.53
2012-06-20,320779.9225
2012-06-21,321231.2725
2012-06-22,319336.0275
2012-06-23,319339.5125
2012-06-24,302370.5375
2012-06-25,294832.525
2012-06-26,315374.2625
2012-06-27,319452.9875
2012-06-28,317396.88
2012-06-29,315487.5675
2012-06-30,317757.9175
2012-07-01,303391.3025
2012-07-02,296287.98
2012-07-03,314931.1575
2012-07-04,318451.0925
2012-07-05,319887.2525
2012-07-06,319025.2675
2012-07-07,320125.8475
2012-07-08,301828.025
2012-07-09,296610.47
2012-07-10,315228.2325
2012-07-11,319693.7925
2012-07-12,322191.2625
2012-07-13,322367.4675
2012-07-14,321975.065
2012-07-15,305575.4625
2012-07-16,297255.9175
2012-07-17,318583.9475
2012-07-18,323707.96
2012-07-19,324058.1175
2012-07-20,326219.795
2012-07-21,323781.825
2012-07-22,304652.83
2012-07-23,298513.53500000003
2012-07-24,316659.4625
2012-07-25,323174.16000000003
2012-07-26,324342.995
2012-07-27,324888.95
2012-07-28,321699.835
2012-07-29,305831.27
2012-07-30,299159.2375
2012-07-31,318357.2525
2012-08-01,321758.0175
2012-08-02,322377.0725
2012-08-03,320907.805
2012-08-04,318353.47
2012-08-05,300848.145
2012-08-06,300333.9375
2012-08-07,320834.62
2012-08-08,322495.265
2012-08-09,325348.6725
2012-08-10,323771.9225
2012-08-11,323741.62
2012-08-12,307940.63
2012-08-13,300092.07
2012-08-14,322067.3325
2012-08-15,325082.92
2012-08-16,324989.0375
2012-08-17,324400.3275
2012-08-18,322351.8275
2012-08-19,305582.56
2012-08-20,298650.4275
2012-08-21,321284.015
2012-08-22,327031.885
2012-08-23,326258.3425
2012-08-24,324591.705
2012-08-25,323156.0975
2012-08-26,306224.6075
2012-08-27,300644.57
2012-08-28,318926.2425
2012-08-29,325037.3175
2012-08-30,326630.345
2012-08-31,322173.4975
2012-09-01,324417.2425
2012-09-02,306350.15249999997
2012-09-03,300445.925
2012-09-04,320665.3425
2012-09-05,322636.6625
2012-09-06,325489.9
2012-09-07,325373.7475
2012-09-08,325178.63
2012-09-09,308316.8825
2012-09-10,299495.70999999996
2012-09-11,324081.195
2012-09-12,330130.645
2012-09-13,331866.855
2012-09-14,335485.3475
2012-09-15,335298.815
2012-09-16,319500.545
2012-09-17,313426.3175
2012-09-18,334379.9225
2012-09-19,339177.3225
2012-09-20,341541.9375
2012-09-21,343768.5975
2012-09-22,342444.5525
2012-09-23,326564.3
2012-09-24,317392.2475
2012-09-25,340505.235
2012-09-26,345597.9675
2012-09-27,349952.05
2012-09-28,352152.4875
2012-09-29,350600.5575
2012-09-30,337198.6075
2012-10-01,327538.1875
2012-10-02,352775.3675
2012-10-03,359011.435
2012-10-04,362262.94
2012-10-05,363098.7875
2012-10-06,362021.795
2012-10-07,340310.6275
2012-10-08,337209.105
2012-10-09,363344.0975
2012-10-10,367241.2625
2012-10-11,371280.4625
2012-10-12,373246.3
2012-10-13,374443.6525
2012-10-14,356424.205
2012-10-15,350944.425
2012-10-16,378603.935
2012-10-17,382398.6325
2012-10-18,382986.4075
2012-10-19,384017.4575
2012-10-20,382314.27
2012-10-21,366149.65
2012-10-22,357888.33
2012-10-23,384463.5375
2012-10-24,391834.3125
2012-10-25,394381.38
2012-10-26,393981.455
2012-10-27,394175.8925
2012-10-28,374129.705
2012-10-29,366196.4425
2012-10-30,389106.9175
2012-10-31,392426.5925
2012-11-01,390762.7175
2012-11-02,387667.5275
2012-11-03,365184.645
2012-11-04,368070.31
2012-11-05,367301.0175
2012-11-06,390928.255
2012-11-07,396944.725
2012-11-08,402314.515
2012-11-09,405807.25
2012-11-10,404869.8275
2012-11-11,383364.6575
2012-11-12,378351.8675
2012-11-13,402704.3675
2012-11-14,408686.37
2012-11-15,412972.92
2012-11-16,411519.97250000003
2012-11-17,409579.04000000004
2012-11-18,391236.1675
2012-11-19,381503.455
2012-11-20,409327.185
2012-11-21,413730.4825
2012-11-22,416293.4025
2012-11-23,418343.39
2012-11-24,417771.4675
2012-11-25,396489.4225
2012-11-26,388919.8325
2012-11-27,414862.3
2012-11-28,416979.8625
2012-11-29,416956.105
2012-11-30,419287.485
2013-01-01,418507.7375
2013-02-01,402725.3625
2013-03-01,388805.04
2013-04-01,411954.195
2013-05-01,415414.4175
2013-06-01,413466.0475
2013-07-01,414505.81
2013-08-01,414410.185
2013-09-01,397626.2975
2013-10-01,387203.0875
2013-11-01,412641.0375
2013-12-01,411349.845
2014-01-01,415478.89
2014-02-01,417402.0575
2014-03-01,417051.1775
2014-04-01,403085.46499999997
2014-05-01,393071.6575
2014-06-01,418571.8275
2014-07-01,424900.63
2014-08-01,424187.0125
2014-09-01,426312.6075
2014-10-01,428028.6725
2014-11-01,410358.3625
2014-12-01,401467.2775
2015-01-01,423689.04000000004
2015-02-01,424625.3575
2015-03-01,425068.2075
2015-04-01,418846.97250000003
2015-05-01,409219.405
2015-06-01,389959.8075
