,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,146714.0
2011-01-02,146820.4
2011-01-03,150025.2
2011-01-04,152341.2
2011-01-05,151834.8
2011-01-06,149798.0
2011-01-07,148772.4
2011-01-08,153234.0
2011-01-09,164694.0
2011-01-10,165343.6
2011-01-11,163817.2
2011-01-12,160722.0
2011-01-13,155906.8
2011-01-14,167986.8
2011-01-15,167639.6
2011-01-16,168117.2
2011-01-17,167634.0
2011-01-18,167379.6
2011-01-19,160050.0
2011-01-20,154601.2
2011-01-21,164407.6
2011-01-22,166709.2
2011-01-23,168347.6
2011-01-24,170154.8
2011-01-25,170155.6
2011-01-26,163529.2
2011-01-27,160293.2
2011-01-28,172354.8
2011-01-29,171197.2
2011-01-30,172264.4
2011-01-31,170374.8
2011-02-01,169200.4
2011-02-02,157630.8
2011-02-03,154639.6
2011-02-04,165222.8
2011-02-05,165167.6
2011-02-06,164797.2
2011-02-07,163641.2
2011-02-08,163759.6
2011-02-09,157540.4
2011-02-10,153858.8
2011-02-11,164727.6
2011-02-12,165444.4
2011-02-13,165142.8
2011-02-14,165524.4
2011-02-15,165573.2
2011-02-16,157620.4
2011-02-17,154280.4
2011-02-18,165475.6
2011-02-19,166156.4
2011-02-20,166639.6
2011-02-21,167011.6
2011-02-22,166211.6
2011-02-23,156769.2
2011-02-24,153775.6
2011-02-25,165526.0
2011-02-26,164398.0
2011-02-27,164136.4
2011-02-28,164446.8
2011-03-01,162786.8
2011-03-02,154504.4
2011-03-03,152030.8
2011-03-04,163994.0
2011-03-05,164967.6
2011-03-06,165682.0
2011-03-07,164212.4
2011-03-08,152594.8
2011-03-09,151762.8
2011-03-10,151849.2
2011-03-11,164072.4
2011-03-12,165015.6
2011-03-13,164116.4
2011-03-14,163808.4
2011-03-15,161754.8
2011-03-16,152112.4
2011-03-17,149094.8
2011-03-18,160322.8
2011-03-19,159261.2
2011-03-20,161001.2
2011-03-21,159818.8
2011-03-22,159936.4
2011-03-23,153349.2
2011-03-24,148138.0
2011-03-25,159311.6
2011-03-26,160865.2
2011-03-27,159794.0
2011-03-28,159117.2
2011-03-29,159246.8
2011-03-30,153356.4
2011-03-31,148566.0
2011-04-01,156916.4
2011-04-02,155741.2
2011-04-03,155173.2
2011-04-04,153269.2
2011-04-05,152671.6
2011-04-06,143429.2
2011-04-07,138834.8
2011-04-08,148807.6
2011-04-09,151112.4
2011-04-10,150218.8
2011-04-11,150230.0
2011-04-12,149976.4
2011-04-13,143525.2
2011-04-14,137404.4
2011-04-15,149315.6
2011-04-16,150131.6
2011-04-17,148328.4
2011-04-18,146902.8
2011-04-19,145034.0
2011-04-20,136226.8
2011-04-21,130926.8
2011-04-22,142610.8
2011-04-23,143707.6
2011-04-24,143490.0
2011-04-25,142606.0
2011-04-26,142098.8
2011-04-27,132983.6
2011-04-28,129134.8
2011-04-29,141483.6
2011-04-30,140325.2
2011-05-01,125410.0
2011-05-02,123202.0
2011-05-03,123538.0
2011-05-04,124601.2
2011-05-05,122778.0
2011-05-06,135810.8
2011-05-07,136268.4
2011-05-08,133233.2
2011-05-09,122696.4
2011-05-10,122863.6
2011-05-11,122229.2
2011-05-12,122035.6
2011-05-13,134063.6
2011-05-14,134838.0
2011-05-15,134198.0
2011-05-16,133610.0
2011-05-17,135102.0
2011-05-18,127532.4
2011-05-19,123786.8
2011-05-20,135347.6
2011-05-21,136317.2
2011-05-22,136345.2
2011-05-23,135528.4
2011-05-24,136849.2
2011-05-25,129494.0
2011-05-26,125333.2
2011-05-27,135519.6
2011-05-28,137170.0
2011-05-29,136671.6
2011-05-30,136038.0
2011-05-31,135843.6
2011-06-01,127521.2
2011-06-02,122472.4
2011-06-03,134969.2
2011-06-04,135255.6
2011-06-05,135091.6
2011-06-06,135182.0
2011-06-07,134646.8
2011-06-08,127142.8
2011-06-09,123408.4
2011-06-10,134437.2
2011-06-11,132840.4
2011-06-12,124534.8
2011-06-13,134810.0
2011-06-14,134174.8
2011-06-15,126826.8
2011-06-16,122770.0
2011-06-17,134493.2
2011-06-18,135729.2
2011-06-19,137609.2
2011-06-20,137500.4
2011-06-21,136786.8
2011-06-22,128019.6
2011-06-23,124325.2
2011-06-24,138106.0
2011-06-25,138704.4
2011-06-26,139903.6
2011-06-27,141206.8
2011-06-28,141357.2
2011-06-29,131455.6
2011-06-30,126822.8
2011-07-01,139090.8
2011-07-02,138430.0
2011-07-03,137050.0
2011-07-04,137182.0
2011-07-05,137736.4
2011-07-06,130699.6
2011-07-07,125218.0
2011-07-08,136311.6
2011-07-09,138236.4
2011-07-10,137281.2
2011-07-12,137642.0
2011-07-13,136113.2
2011-07-14,127939.6
2011-07-15,124846.0
2011-07-16,134944.4
2011-07-17,133426.0
2011-07-18,133650.0
2011-07-19,133976.4
2011-07-20,133121.2
2011-07-21,126670.0
2011-07-22,123448.4
2011-07-23,133122.0
2011-07-24,132684.4
2011-07-25,131616.4
2011-07-26,131225.2
2011-07-27,131613.2
2011-07-28,126208.4
2011-07-29,122129.2
2011-07-30,132010.0
2011-07-31,134973.2
2011-08-01,134905.2
2011-08-02,135591.6
2011-08-03,134842.0
2011-08-04,127710.0
2011-08-05,124534.0
2011-08-06,136775.6
2011-08-07,138650.0
2011-08-08,138439.6
2011-08-09,137650.0
2011-08-10,138028.4
2011-08-11,130705.2
2011-08-12,127406.0
2011-08-13,138198.8
2011-08-14,140570.0
2011-08-15,142895.6
2011-08-16,142976.4
2011-08-17,142742.8
2011-08-18,134715.6
2011-08-19,129610.0
2011-08-20,140122.0
2011-08-21,138932.4
2011-08-22,138099.6
2011-08-23,138779.6
2011-08-24,138800.4
2011-08-25,130924.4
2011-08-26,127193.2
2011-08-27,138269.2
2011-08-28,139047.6
2011-08-29,139220.4
2011-08-30,138029.2
2011-08-31,135363.6
2011-09-01,129584.4
2011-09-02,126792.4
2011-09-03,137350.8
2011-09-04,138525.2
2011-09-05,139313.2
2011-09-06,139539.6
2011-09-07,140549.2
2011-09-08,134709.2
2011-09-09,128961.2
2011-09-10,141098.8
2011-09-11,141900.4
2011-09-12,140450.0
2011-09-13,142273.2
2011-09-14,141693.2
2011-09-15,133374.0
2011-09-16,128993.2
2011-09-17,141350.8
2011-09-18,143005.2
2011-09-19,143267.6
2011-09-20,143173.2
2011-09-21,143498.8
2011-09-22,135709.2
2011-09-23,131818.8
2011-09-24,144285.2
2011-09-25,145312.4
2011-09-26,146083.6
2011-09-27,147386.0
2011-09-28,148668.4
2011-09-29,141595.6
2011-09-30,136926.0
2011-10-01,150129.2
2011-10-02,152744.4
2011-10-03,154319.6
2011-10-04,155807.6
2011-10-05,155524.4
2011-10-06,148394.8
2011-10-07,142991.6
2011-10-08,154950.0
2011-10-09,157294.8
2011-10-10,157430.0
2011-10-11,155735.6
2011-10-12,155205.2
2011-10-13,147519.6
2011-10-14,143229.2
2011-10-15,155382.0
2011-10-16,153682.0
2011-10-17,155141.2
2011-10-18,155296.4
2011-10-19,155511.6
2011-10-20,148432.4
2011-10-21,142343.6
2011-10-22,157008.4
2011-10-23,159140.4
2011-10-24,160466.0
2011-10-25,160475.6
2011-10-26,160006.8
2011-10-27,150874.0
2011-10-28,144490.8
2011-10-29,157805.2
2011-10-30,158242.0
2011-10-31,157130.8
2011-11-01,155993.2
2011-11-02,156178.8
2011-11-03,148222.0
2011-11-04,143457.2
2011-11-05,144115.6
2011-11-06,153569.2
2011-11-07,152137.2
2011-11-08,154296.4
2011-11-09,154894.0
2011-11-10,148685.2
2011-11-11,143793.2
2011-11-12,155700.4
2011-11-13,156837.2
2011-11-14,157795.6
2011-11-15,158566.8
2011-11-16,158986.0
2011-11-17,151358.8
2011-11-18,146902.0
2011-11-19,159373.2
2011-11-20,160454.8
2011-11-21,161334.8
2011-11-22,160320.4
2011-11-23,160158.0
2011-11-24,153884.4
2011-11-25,149595.6
2011-11-26,161362.0
2011-11-27,162826.8
2011-11-28,163110.8
2011-11-29,164167.6
2011-11-30,163998.8
2011-12-01,155747.6
2011-12-02,151649.2
2011-12-03,163023.6
2011-12-04,165936.4
2011-12-05,166313.2
2011-12-06,166586.8
2011-12-07,166516.4
2011-12-08,158063.6
2011-12-09,154854.8
2011-12-10,167106.0
2011-12-11,168142.8
2011-12-12,169263.6
2011-12-13,169728.4
2011-12-14,170542.8
2011-12-15,161447.6
2011-12-16,156834.0
2011-12-17,169655.6
2011-12-18,172102.8
2011-12-19,170254.0
2011-12-20,169796.4
2011-12-21,170553.2
2011-12-22,162482.8
2011-12-23,158496.4
2011-12-24,169589.2
2011-12-25,168231.6
2011-12-26,166058.0
2011-12-27,164614.0
2011-12-28,162941.2
2011-12-29,156166.8
2011-12-30,152303.6
2011-12-31,160764.4
2012-01-01,153377.2
2012-01-02,141041.2
2012-01-03,144216.08
2012-01-04,148074.64
2012-01-05,148976.24
2012-01-06,149727.76
2012-01-07,149738.0
2012-01-08,147460.08
2012-01-09,151218.8
2012-01-10,162278.8
2012-01-11,162781.52
2012-01-12,153977.84
2012-01-13,152465.2
2012-01-14,160242.96
2012-01-15,162863.76
2012-01-16,165482.32
2012-01-17,166599.44
2012-01-18,166418.8
2012-01-19,162077.52
2012-01-20,158726.0
2012-01-21,169371.44
2012-01-22,175376.72
2012-01-23,175913.84
2012-01-24,176378.32
2012-01-25,176272.56
2012-01-26,168953.52
2012-01-27,164549.04
2012-01-28,176377.04
2012-01-29,181464.56
2012-01-30,182653.84
2012-01-31,183604.88
2012-02-01,185066.96000000002
2012-02-02,176412.08000000002
2012-02-03,168355.76
2012-02-04,179567.92
2012-02-05,180256.56
2012-02-06,179668.72
2012-02-07,179181.04
2012-02-08,180277.84
2012-02-09,173671.12
2012-02-10,166932.08
2012-02-11,176627.76
2012-02-12,177403.12
2012-02-13,177320.88
2012-02-14,176174.16
2012-02-15,174520.08
2012-02-16,164541.04
2012-02-17,159268.88
2012-02-18,171031.28
2012-02-19,170571.92
2012-02-20,169389.68
2012-02-21,168258.32
2012-02-22,168703.12
2012-02-23,162961.52
2012-02-24,159351.44
2012-02-25,171777.52
2012-02-26,173568.4
2012-02-27,172430.8
2012-02-28,170756.88
2012-02-29,168775.76
2012-03-01,162158.16
2012-03-02,155934.48
2012-03-03,166363.76
2012-03-04,167910.8
2012-03-05,167734.32
2012-03-06,167611.6
2012-03-07,166165.68
2012-03-08,150477.36
2012-03-09,149126.16
2012-03-10,151202.64
2012-03-11,164919.28
2012-03-12,163864.72
2012-03-13,161792.88
2012-03-14,161420.88
2012-03-15,151866.96
2012-03-16,145605.68
2012-03-17,157066.16
2012-03-18,160997.36
2012-03-19,161439.44
2012-03-20,162225.04
2012-03-21,161525.36
2012-03-22,153112.88
2012-03-23,147865.04
2012-03-24,155986.0
2012-03-25,156702.32
2012-03-26,155945.84
2012-03-27,154918.8
2012-03-28,155420.24
2012-03-29,148859.76
2012-03-30,143948.08
2012-03-31,155053.2
2012-04-01,157624.08
2012-04-02,157750.64
2012-04-03,158581.04
2012-04-04,157377.04
2012-04-05,149441.52
2012-04-06,142374.64
2012-04-07,151820.56
2012-04-08,155171.92
2012-04-09,153806.48
2012-04-10,153443.76
2012-04-11,152610.0
2012-04-12,145848.08
2012-04-13,139725.84
2012-04-14,148472.88
2012-04-15,151501.52
2012-04-16,151373.52
2012-04-17,149835.28
2012-04-18,148845.36
2012-04-19,140042.8
2012-04-20,131960.56
2012-04-21,142739.76
2012-04-22,142323.76
2012-04-23,140789.52
2012-04-24,140529.2
2012-04-25,141271.6
2012-04-26,135445.36
2012-04-27,127580.72
2012-04-28,136179.76
2012-04-29,137475.92
2012-04-30,133469.04
2012-05-01,119634.0
2012-05-02,117926.8
2012-05-03,119610.0
2012-05-04,118712.23999999999
2012-05-05,130302.0
2012-05-06,134032.56
2012-05-07,134754.48
2012-05-08,133171.44
2012-05-09,120697.68
2012-05-10,121753.52
2012-05-11,119424.23999999999
2012-05-12,131102.32
2012-07-01,134851.92
2012-08-01,135270.8
2012-09-01,136682.0
2012-10-01,136302.0
2012-11-01,127174.8
2012-12-01,123783.28
2013-01-01,133582.96
2013-02-01,136560.72
2013-03-01,137183.44
2013-04-01,137811.44
2013-05-01,137248.08
2013-06-01,131398.64
2013-07-01,125346.0
2013-08-01,134538.64
2013-09-01,137579.12
2013-10-01,138917.2
2013-11-01,137071.92
2013-12-01,136183.6
2014-01-01,127151.92
2014-02-01,121906.64
2014-03-01,131716.08
2014-04-01,134393.84
2014-05-01,136160.72
2014-06-01,137442.32
2014-07-01,138438.8
2014-08-01,129378.16
2014-09-01,122517.36
2014-10-01,133709.68
2014-11-01,137359.44
2014-12-01,134443.28
