,ACTUAL
2010-05-11,
2010-05-12,
2010-05-13,
2010-05-14,
2010-05-15,
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,
2010-05-24,
2010-05-25,
2010-05-26,
2010-05-27,
2010-05-28,
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,
2010-06-05,
2010-06-06,
2010-06-07,
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,
2010-06-12,
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,
2010-06-17,
2010-06-18,
2010-06-19,
2010-06-20,
2010-06-21,
2010-06-22,
2010-06-23,
2010-06-24,
2010-06-25,
2010-06-26,
2010-06-27,
2010-06-28,
2010-06-29,
2010-06-30,
2010-07-01,
2010-07-02,
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,
2010-07-07,
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,
2010-07-18,
2010-07-19,
2010-07-20,
2010-07-21,
2010-07-22,
2010-07-23,
2010-07-24,
2010-07-25,
2010-07-26,
2010-07-27,
2010-07-28,
2010-07-29,
2010-07-30,
2010-07-31,
2010-08-01,
2010-08-02,
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,
2010-08-07,
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,
2010-08-12,
2010-08-13,
2010-08-14,
2010-08-15,
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,
2010-08-21,
2010-08-22,
2010-08-23,
2010-08-24,
2010-08-25,
2010-08-26,
2010-08-27,
2010-08-28,
2010-08-29,
2010-08-30,
2010-08-31,
2010-09-01,
2010-09-02,
2010-09-03,
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,
2010-09-11,
2010-09-12,
2010-09-13,
2010-09-14,
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,
2010-09-20,
2010-09-21,
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,
2010-09-26,
2010-09-27,
2010-09-28,
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,
2010-10-03,
2010-10-04,
2010-10-05,
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,
2010-10-11,
2010-10-12,
2010-10-13,
2010-10-14,
2010-10-15,
2010-10-16,
2010-10-17,
2010-10-18,
2010-10-19,
2010-10-20,
2010-10-21,
2010-10-22,
2010-10-23,
2010-10-24,
2010-10-25,
2010-10-26,
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,
2010-11-02,
2010-11-03,
2010-11-04,
2010-11-05,
2010-11-06,
2010-11-07,
2010-11-08,
2010-11-09,
2010-11-10,
2010-11-11,
2010-11-12,
2010-11-13,
2010-11-14,
2010-11-15,
2010-11-16,
2010-11-17,
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,
2010-11-22,
2010-11-23,
2010-11-24,
2010-11-25,
2010-11-26,
2010-11-27,
2010-11-28,
2010-11-29,
2010-11-30,
2010-12-01,
2010-12-02,
2010-12-03,
2010-12-04,
2010-12-05,
2010-12-06,
2010-12-07,
2010-12-08,
2010-12-09,
2010-12-10,
2010-12-11,
2010-12-12,
2010-12-13,
2010-12-14,
2010-12-15,
2010-12-16,
2010-12-17,
2010-12-18,
2010-12-19,
2010-12-20,
2010-12-21,
2010-12-22,
2010-12-23,
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,
2010-12-28,
2010-12-29,
2010-12-30,
2010-12-31,
2011-01-01,20166.0
2011-01-02,20440.0
2011-01-03,20689.0
2011-01-04,20626.0
2011-01-05,20620.0
2011-01-06,19632.0
2011-01-07,19611.0
2011-01-08,19980.0
2011-01-09,20515.0
2011-01-10,20268.0
2011-01-11,20596.0
2011-01-12,20097.0
2011-01-13,20075.0
2011-01-14,20754.0
2011-01-15,20884.0
2011-01-16,21090.0
2011-01-17,20911.0
2011-01-18,20818.0
2011-01-19,20427.0
2011-01-20,20449.0
2011-01-21,20902.0
2011-01-22,20624.0
2011-01-23,20568.0
2011-01-24,19566.0
2011-01-25,19521.0
2011-01-26,18585.0
2011-01-27,18631.0
2011-01-28,18765.0
2011-01-29,18908.0
2011-01-30,19278.0
2011-01-31,19315.0
2011-02-01,19547.0
2011-02-02,19210.0
2011-02-03,19081.0
2011-02-04,19346.0
2011-02-05,19309.0
2011-02-06,19499.0
2011-02-07,19331.0
2011-02-08,19364.0
2011-02-09,19333.0
2011-02-10,19079.0
2011-02-11,19179.0
2011-02-12,19313.0
2011-02-13,18883.0
2011-02-14,19288.0
2011-02-15,18689.0
2011-02-16,18861.0
2011-02-17,18789.0
2011-02-18,18965.0
2011-02-19,18978.0
2011-02-20,18897.0
2011-02-21,19100.0
2011-02-22,19072.0
2011-02-23,18942.0
2011-02-24,19130.0
2011-02-25,19154.0
2011-02-26,19122.0
2011-02-27,19030.0
2011-02-28,19102.0
2011-03-01,18926.0
2011-03-02,17651.0
2011-03-03,18547.0
2011-03-04,18548.0
2011-03-05,18475.0
2011-03-06,18434.0
2011-03-07,18730.0
2011-03-08,18314.0
2011-03-09,18354.0
2011-03-10,18297.0
2011-03-11,18615.0
2011-03-12,17647.0
2011-03-13,17492.0
2011-03-14,17380.0
2011-03-15,16850.0
2011-03-16,16491.0
2011-03-17,16623.0
2011-03-18,16789.0
2011-03-19,16754.0
2011-03-20,16650.0
2011-03-21,16608.0
2011-03-22,16713.0
2011-03-23,16404.0
2011-03-24,16362.0
2011-03-25,16765.0
2011-03-26,16687.0
2011-03-27,16554.0
2011-03-28,16631.0
2011-03-29,16710.0
2011-03-30,16435.0
2011-03-31,16478.0
2011-04-01,15820.0
2011-04-02,15834.0
2011-04-03,15882.0
2011-04-04,15819.0
2011-04-05,15234.0
2011-04-06,14414.0
2011-04-07,14241.0
2011-04-08,14318.0
2011-04-09,13749.0
2011-04-10,13273.0
2011-04-11,12902.0
2011-04-12,13212.0
2011-04-13,13734.0
2011-04-14,13766.0
2011-04-15,13727.0
2011-04-16,13867.0
2011-04-17,14612.0
2011-04-18,14669.0
2011-04-19,15587.0
2011-04-20,14960.0
2011-04-21,15007.0
2011-04-22,15478.0
2011-04-23,15443.0
2011-04-24,15476.0
2011-04-25,15045.0
2011-04-26,14798.0
2011-04-27,15175.0
2011-04-28,15040.0
2011-04-29,15160.0
2011-04-30,14829.0
2011-05-01,12359.0
2011-05-02,11502.0
2011-05-03,11477.0
2011-05-04,11483.0
2011-05-05,11217.0
2011-05-06,11657.0
2011-05-07,11663.0
2011-05-08,11789.0
2011-05-09,11182.0
2011-05-10,11261.0
2011-05-11,11235.0
2011-05-12,11245.0
2011-05-13,11281.0
2011-05-14,11303.0
2011-05-15,11219.0
2011-05-16,11504.0
2011-05-17,11492.0
2011-05-18,11284.0
2011-05-19,11350.0
2011-05-20,11363.0
2011-05-21,11479.0
2011-05-22,11551.0
2011-05-23,11542.0
2011-05-24,11571.0
2011-05-25,11387.0
2011-05-26,11404.0
2011-05-27,11437.0
2011-05-28,11433.0
2011-05-29,11307.0
2011-05-30,11314.0
2011-05-31,11561.0
2011-06-01,11024.0
2011-06-02,11068.0
2011-06-03,11265.0
2011-06-04,11269.0
2011-06-05,11218.0
2011-06-06,11197.0
2011-06-07,11177.0
2011-06-08,10862.0
2011-06-09,10851.0
2011-06-10,11091.0
2011-06-11,11084.0
2011-06-12,11033.0
2011-06-13,11169.0
2011-06-14,11137.0
2011-06-15,11043.0
2011-06-16,11028.0
2011-06-17,11101.0
2011-06-18,11122.0
2011-06-19,11263.0
2011-06-20,11297.0
2011-06-21,11371.0
2011-06-22,10960.0
2011-06-23,11001.0
2011-06-24,11269.0
2011-06-25,11283.0
2011-06-26,11291.0
2011-06-27,11329.0
2011-06-28,11391.0
2011-06-29,10993.0
2011-06-30,11123.0
2011-07-01,11781.0
2011-07-02,11963.0
2011-07-03,12113.0
2011-07-04,11939.0
2011-07-05,11630.0
2011-07-06,11417.0
2011-07-07,11472.0
2011-07-08,11727.0
2011-07-09,11726.0
2011-07-10,11866.0
2011-07-11,11963.0
2011-07-12,12101.0
2011-07-13,11631.0
2011-07-14,11603.0
2011-07-15,12050.0
2011-07-16,12121.0
2011-07-17,12291.0
2011-07-18,12269.0
2011-07-19,12151.0
2011-07-20,11900.0
2011-07-21,11894.0
2011-07-22,12231.0
2011-07-23,12228.0
2011-07-24,11937.0
2011-07-25,11700.0
2011-07-26,11562.0
2011-07-27,11559.0
2011-07-28,11565.0
2011-07-29,11723.0
2011-07-30,11731.0
2011-07-31,11652.0
2011-08-01,11656.0
2011-08-02,11695.0
2011-08-03,11610.0
2011-08-04,11652.0
2011-08-05,11774.0
2011-08-06,11867.0
2011-08-07,11450.0
2011-08-08,11235.0
2011-08-09,11540.0
2011-08-10,11616.0
2011-08-11,11611.0
2011-08-12,11571.0
2011-08-13,11585.0
2011-08-14,11661.0
2011-08-15,11878.0
2011-08-16,12052.0
2011-08-17,11861.0
2011-08-18,11841.0
2011-08-19,12134.0
2011-08-20,12122.0
2011-08-21,11881.0
2011-08-22,11904.0
2011-08-23,11820.0
2011-08-24,11805.0
2011-08-25,11822.0
2011-08-26,11817.0
2011-08-27,11939.0
2011-08-28,11767.0
2011-08-29,11845.0
2011-08-30,11916.0
2011-08-31,11895.0
2011-09-01,11213.0
2011-09-02,11391.0
2011-09-03,11374.0
2011-09-04,11045.0
2011-09-05,11121.0
2011-09-06,11399.0
2011-09-07,11194.0
2011-09-08,11194.0
2011-09-09,11287.0
2011-09-10,14099.0
2011-09-11,11194.0
2011-09-12,11157.0
2011-09-13,11210.0
2011-09-14,11058.0
2011-09-15,11006.0
2011-09-16,11082.0
2011-09-17,11317.0
2011-09-18,11150.0
2011-09-19,11244.0
2011-09-20,11255.0
2011-09-21,11126.0
2011-09-22,11079.0
2011-09-23,11229.0
2011-09-24,11184.0
2011-09-25,11092.0
2011-09-26,11232.0
2011-09-27,11053.0
2011-09-28,11144.0
2011-09-29,11070.0
2011-09-30,11482.0
2011-10-01,11763.0
2011-10-02,12820.0
2011-10-03,13576.0
2011-10-04,13747.0
2011-10-05,13300.0
2011-10-06,13304.0
2011-10-07,13473.0
2011-10-08,13968.0
2011-10-09,15189.0
2011-10-10,15331.0
2011-10-11,15229.0
2011-10-12,15159.0
2011-10-13,15040.0
2011-10-14,14988.0
2011-10-15,15005.0
2011-10-16,15023.0
2011-10-17,14150.0
2011-10-18,14280.0
2011-10-19,14145.0
2011-10-20,14452.0
2011-10-21,14971.0
2011-10-22,14946.0
2011-10-23,14309.0
2011-10-24,14632.0
2011-10-25,15197.0
2011-10-26,14884.0
2011-10-27,14961.0
2011-10-28,15386.0
2011-10-29,15291.0
2011-10-30,15586.0
2011-10-31,15778.0
2011-11-01,16289.0
2011-11-02,16074.0
2011-11-03,16111.0
2011-11-04,16169.0
2011-11-05,16135.0
2011-11-06,16166.0
2011-11-07,16169.0
2011-11-08,16260.0
2011-11-09,16027.0
2011-11-10,16190.0
2011-11-11,16238.0
2011-11-12,16246.0
2011-11-13,17025.0
2011-11-14,17404.0
2011-11-15,17588.0
2011-11-16,17045.0
2011-11-17,17026.0
2011-11-18,17644.0
2011-11-19,17707.0
2011-11-20,18004.0
2011-11-21,18520.0
2011-11-22,18679.0
2011-11-23,18345.0
2011-11-24,17757.0
2011-11-25,18336.0
2011-11-26,18328.0
2011-11-27,18461.0
2011-11-28,18495.0
2011-11-29,18515.0
2011-11-30,18260.0
2011-12-01,18564.0
2011-12-02,18815.0
2011-12-03,19024.0
2011-12-04,18795.0
2011-12-05,19037.0
2011-12-06,18970.0
2011-12-07,19037.0
2011-12-08,19348.0
2011-12-09,19935.0
2011-12-10,20029.0
2011-12-11,20389.0
2011-12-12,20546.0
2011-12-13,20575.0
2011-12-14,20635.0
2011-12-15,21409.0
2011-12-16,21626.0
2011-12-17,21674.0
2011-12-18,21569.0
2011-12-19,21584.0
2011-12-20,21641.0
2011-12-21,21605.0
2011-12-22,21491.0
2011-12-23,21495.0
2011-12-24,21420.0
2011-12-25,21174.0
2011-12-26,20847.0
2011-12-27,20915.0
2011-12-28,20788.0
2011-12-29,20895.0
2011-12-30,20450.0
2011-12-31,20330.0
2012-01-01,19397.0
2012-01-02,19429.0
2012-01-03,19392.0
2012-01-04,19378.0
2012-01-05,19375.0
2012-01-06,19368.0
2012-01-07,20374.0
2012-01-08,20361.0
2012-01-09,20526.0
2012-01-10,20600.0
2012-01-11,20604.0
2012-01-12,20726.0
2012-01-13,20936.0
2012-01-14,20944.0
2012-01-15,20695.0
2012-01-16,20304.0
2012-01-17,20463.0
2012-01-18,20314.0
2012-01-19,20357.0
2012-01-20,20785.0
2012-01-21,20807.0
2012-01-22,20429.0
2012-01-23,20866.0
2012-01-24,20991.0
2012-01-25,20552.0
2012-01-26,20634.0
2012-01-27,20792.0
2012-01-28,20826.0
2012-01-29,21298.0
2012-01-30,21388.0
2012-01-31,21370.0
2012-02-01,21660.0
2012-02-02,21784.0
2012-02-03,22244.0
2012-02-04,22654.0
2012-02-05,23589.0
2012-02-06,23584.0
2012-02-07,23560.0
2012-02-08,23014.0
2012-02-09,22980.0
2012-02-10,22840.0
2012-02-11,22685.0
2012-02-12,21919.0
2012-02-13,21507.0
2012-02-14,21342.0
2012-02-15,21064.0
2012-02-16,21062.0
2012-02-17,21111.0
2012-02-18,21063.0
2012-02-19,20489.0
2012-02-20,20450.0
2012-02-21,19979.0
2012-02-22,19941.0
2012-02-23,19726.0
2012-02-24,19787.0
2012-02-25,19753.0
2012-02-26,20103.0
2012-02-27,20339.0
2012-02-28,20503.0
2012-02-29,19135.0
2012-03-01,19186.0
2012-03-02,19446.0
2012-03-03,19434.0
2012-03-04,19391.0
2012-03-05,19355.0
2012-03-06,19155.0
2012-03-07,18782.0
2012-03-08,18457.0
2012-03-09,18463.0
2012-03-10,18879.0
2012-03-11,18882.0
2012-03-12,18760.0
2012-03-13,18702.0
2012-03-14,18302.0
2012-03-15,17964.0
2012-03-16,18249.0
2012-03-17,17927.0
2012-03-18,18019.0
2012-03-19,16959.0
2012-03-20,17568.0
2012-03-21,17450.0
2012-03-22,17353.0
2012-03-23,17466.0
2012-03-24,17467.0
2012-03-25,17613.0
2012-03-26,17544.0
2012-03-27,16985.0
2012-03-28,16928.0
2012-03-29,16948.0
2012-03-30,16970.0
2012-03-31,15628.0
2012-04-01,16149.0
2012-04-02,17155.0
2012-04-03,17356.0
2012-04-04,17132.0
2012-04-05,17271.0
2012-04-06,17160.0
2012-04-07,17172.0
2012-04-08,17508.0
2012-04-09,16085.0
2012-04-10,16752.0
2012-04-11,16470.0
2012-04-12,15336.0
2012-04-13,15479.0
2012-04-14,15426.0
2012-04-15,15739.0
2012-04-16,15276.0
2012-04-17,14961.0
2012-04-18,14461.0
2012-04-19,14335.0
2012-04-20,14494.0
2012-04-21,14496.0
2012-04-22,14302.0
2012-04-23,14583.0
2012-04-24,14236.0
2012-04-25,14100.0
2012-04-26,14076.0
2012-04-27,14400.0
2012-04-28,14412.0
2012-04-29,14784.0
2012-04-30,11837.0
2012-05-01,11971.0
2012-05-02,11960.0
2012-05-03,11907.0
2012-05-04,12045.0
2012-05-05,11993.0
2012-05-06,12523.0
2012-05-07,12570.0
2012-05-08,12379.0
2012-05-09,12354.0
2012-05-10,12362.0
2012-05-11,12570.0
2012-05-12,12546.0
2012-07-01,12209.0
2012-08-01,11733.0
2012-09-01,11702.0
2012-10-01,11546.0
2012-11-01,11544.0
2012-12-01,11623.0
2013-01-01,11624.0
2013-02-01,11615.0
2013-03-01,11615.0
2013-04-01,11705.0
2013-05-01,11367.0
2013-06-01,11364.0
2013-07-01,11652.0
2013-08-01,11641.0
2013-09-01,11721.0
2013-10-01,11631.0
2013-11-01,11567.0
2013-12-01,11443.0
2014-01-01,10941.0
2014-02-01,11146.0
2014-03-01,11160.0
2014-04-01,10858.0
2014-05-01,10951.0
2014-06-01,11000.0
2014-07-01,10830.0
2014-08-01,10839.0
2014-09-01,11177.0
2014-10-01,11205.0
2014-11-01,11197.0
2014-12-01,10786.0
